Var1,bar_fence,spd_init_1_5,Vtke_init_1_5,spd_init_3,Vtke_init_3,spd_init_4_5,Vtke_init_4_5,spd_init_6,Vtke_init_6,spd_init_10,Vtke_init_10,bar_fence_1,spd_rel_1_5,Vtke_rel_1_5,spd_rel_3,Vtke_rel_3,spd_rel_4_5,Vtke_rel_4_5,spd_rel_6,Vtke_rel_6,spd_rel_8_5,Vtke_rel_8_5,spd_rel_10,Vtke_rel_10,spd_rel_15,Vtke_rel_15,spd_rel_20,Vtke_rel_20,bar_fence_2,spd_uconv_1_5,Vtke_uconv_1_5,spd_uconv_3,Vtke_uconv_3,spd_uconv_4_5,Vtke_uconv_4_5,spd_uconv_6,Vtke_uconv_6,spd_uconv_10,Vtke_uconv_10,spd_lconv_1_5,Vtke_lconv_1_5,spd_lconv_3,Vtke_lconv_3,spd_lconv_4_5,Vtke_lconv_4_5,spd_lconv_6,Vtke_lconv_6,spd_lconv_8_5,Vtke_lconv_8_5,spd_lconv_10,Vtke_lconv_10,spd_lconv_15,Vtke_lconv_15,spd_lconv_20,Vtke_lconv_20
19:57:30,|,5.63568735122681,0.962658008697048,6.1297812461853,0.997956064650395,6.11068916320801,0.788681608747449,6.45342874526978,1.18250670101997,6.75456428527832,0.871368138329918,|,NaN,NaN,NaN,NaN,6.78965187072754,1.02288786856649,7.17387056350708,0.965792347934208,7.48537254333496,0.978487916656897,7.72231531143188,0.931506461153847,NaN,NaN,NaN,NaN,|,4.47557926177979,0.835070650800828,5.04311370849609,0.879488823986123,5.34512615203857,0.826604887483031,5.67977619171143,0.826613278983531,6.03392219543457,0.774837291657536,4.50062656402588,0.852945272496778,4.75762557983398,0.731614952634969,5.13199663162231,0.704444740776875,5.50605583190918,0.827744693520766,5.62055397033691,0.705216101040642,5.86446094512939,0.87662534811431,6.94524145126343,0.806508180399426,7.29403686523438,0.929034937710532
20:02:30,|,5.6941032409668,0.960284953574171,6.13857316970825,0.930068478940812,6.13047790527344,1.1437909104634,6.46347332000732,0.793098838358141,6.7583155632019,0.851682505769812,|,NaN,NaN,NaN,NaN,6.8069896697998,0.924117875579838,7.29115867614746,0.977222722989062,7.57986927032471,0.897965730284019,7.85210132598877,0.888968537666686,NaN,NaN,NaN,NaN,|,4.50276327133179,0.857154283064232,5.07799911499023,0.790218573358996,5.37928867340088,0.773001364842452,5.71730804443359,0.976774978410576,6.03852891921997,0.941713429428522,4.50938129425049,0.74157369730582,4.81957483291626,0.829231836083812,5.28327608108521,0.854652747192145,5.59766578674316,0.885798249578674,5.80034494400024,0.89728920988209,5.98046207427979,0.87866169388134,6.9674916267395,0.761594639962044,7.3309965133667,0.727125795489855
20:07:30,|,5.69413995742798,0.899177002289835,6.2127251625061,1.01504629960892,6.17647981643677,0.960627234387452,6.55028009414673,0.980092759249288,6.79096508026123,1.01638404285352,|,NaN,NaN,NaN,NaN,6.84510374069214,1.01870585971996,7.29175472259521,0.920153529972378,7.58611488342285,0.946077809408201,7.86574029922485,1.04341286051204,NaN,NaN,NaN,NaN,|,4.54089689254761,0.773679512384533,5.11654186248779,0.938254489882348,5.39851808547974,0.781323453311172,5.72003841400146,0.761547049708872,6.04838180541992,0.883578824491443,4.54683113098145,0.757892584747558,4.88148307800293,0.739137198764112,5.30403089523315,0.787812924277144,5.68783235549927,0.74548205920084,5.8109655380249,0.788357074708865,6.00780248641968,0.792103201050762,7.01824140548706,0.841205393549513,7.37084150314331,0.806305832001658
20:12:30,|,5.73038911819458,1.04730167518954,6.23481178283691,1.00159022803168,6.1922287940979,0.685559104201745,6.637939453125,0.91711805980823,6.9518575668335,0.888457572165505,|,NaN,NaN,NaN,NaN,6.88961935043335,0.935618754195961,7.29808950424194,1.02567147904547,7.59976530075073,1.02355965766156,7.90590381622314,0.672326939528033,NaN,NaN,NaN,NaN,|,4.54567098617554,0.840392607611828,5.12057256698608,0.821270156624604,5.4154896736145,0.835609202224918,5.73202419281006,0.945167471266793,6.06844520568848,0.794099415067792,4.60570383071899,0.96608690723067,4.89308595657349,0.76133936212662,5.30713224411011,0.85097470251567,5.69836902618408,0.826171626999549,5.86291980743408,0.778567783352179,6.06989669799805,0.980128506596659,7.04829978942871,0.909485545272372,7.40171957015991,0.895476545580491
20:17:30,|,5.7470006942749,0.911686544004773,6.27988910675049,0.910402502055954,6.26078939437866,0.935321705107251,6.66516780853271,0.848700758800603,6.96647787094116,0.975895818118873,|,NaN,NaN,NaN,NaN,7.06389093399048,1.04729677358176,7.5615029335022,0.682267488289021,7.76560878753662,0.654800426239674,7.94685649871826,0.917976614735778,NaN,NaN,NaN,NaN,|,4.56041383743286,0.915248256615523,5.13884305953979,0.770655691559736,5.43696880340576,0.939184836544993,5.73238897323608,0.788606653638904,6.11945629119873,1.01450152614027,4.6304612159729,0.892662257229894,4.95174741744995,0.824257370645094,5.31240272521973,0.737637920737736,5.70281028747559,0.866910675472618,5.87858104705811,0.756707221129847,6.0922703742981,0.772872082348924,7.05012369155884,0.838097095615248,7.41563034057617,0.795015966859359
20:22:30,|,5.76763677597046,0.980985968596372,6.29047012329102,0.982781270536218,6.28523778915405,0.85181609148778,6.67698431015015,0.875597034854582,6.97953844070435,0.857216608420356,|,NaN,NaN,NaN,NaN,7.16816902160645,0.743743379948109,7.57051992416382,1.01908300492036,7.91410207748413,1.0326404950589,8.24066066741943,1.03600134990809,NaN,NaN,NaN,NaN,|,4.5650520324707,0.858098234730265,5.15080165863037,0.912379533183895,5.44317722320557,0.950639035004059,5.73948431015015,0.763946805670568,6.17947435379028,0.833580656404636,4.63517379760742,0.775536780431445,4.95385980606079,0.81966763989716,5.33977937698364,0.809366713669237,5.71792840957642,0.774495609987955,5.89374017715454,0.963676754614789,6.1060004234314,0.815105661669123,7.06205129623413,0.79336705093765,7.44921541213989,0.823730857681698
20:27:30,|,5.8033185005188,0.970098568188708,6.32952690124512,1.12396334198315,6.33669424057007,1.03486294099781,6.70322179794312,1.03959491182746,7.00461864471436,0.972311663581718,|,NaN,NaN,NaN,NaN,7.28358602523804,0.97566277828545,7.76125478744507,0.943034445837395,8.13882255554199,0.943651387134135,8.41968154907227,0.950549045126657,NaN,NaN,NaN,NaN,|,4.57141971588135,0.893043634573816,5.17852544784546,0.859453553164205,5.46818256378174,0.829825001438203,5.76529598236084,0.813698389186322,6.18238735198975,0.707357984466611,4.64490556716919,0.847945590232775,4.96396970748901,0.900600417183515,5.34644412994385,0.771111762929233,5.73953342437744,0.792318298143195,5.89852428436279,0.825767183499814,6.11563539505005,0.746428958626436,7.15414476394653,1.04076832737937,7.48062992095947,1.08052691056943
20:32:30,|,5.83441019058228,0.94040509168997,6.35119438171387,1.05273647697394,6.34648084640503,0.872869076641667,6.78645706176758,0.998799325932855,7.01564741134644,1.03548175084645,|,NaN,NaN,NaN,NaN,7.38742113113403,1.12838537085743,7.90764427185059,1.12519755218394,8.2766637802124,1.12128917306708,8.50780200958252,1.1116538483902,NaN,NaN,NaN,NaN,|,4.58572101593018,0.955816447701393,5.19530487060547,0.801197632255141,5.47711849212646,0.750008602887723,5.77524137496948,0.829873030513536,6.19828271865845,0.822004267640011,4.65144777297974,0.747322708079305,4.97829484939575,0.789119189652652,5.36540794372559,0.890045424993834,5.75696659088135,0.913266091755296,5.91879510879517,0.843076313357833,6.12026357650757,0.79094056609278,7.20928716659546,0.915982016005821,7.58107709884644,0.829785616330108
20:37:30,|,5.86379766464233,0.937652666853924,6.35659551620483,1.02521678359196,6.41038417816162,0.935267097991131,6.80008602142334,1.01533556995617,7.04611492156982,0.856067030215205,|,NaN,NaN,NaN,NaN,7.4732494354248,1.07199556045271,8.02303695678711,1.05210180864384,8.4699764251709,1.00391159353059,8.79848384857178,0.948288469530658,NaN,NaN,NaN,NaN,|,4.58922338485718,0.81975289739444,5.23369121551514,0.900687956796845,5.53597784042358,0.831756712165226,5.85740041732788,0.853737376756466,6.25978374481201,0.88563307707313,4.661208152771,0.822605733235152,4.9803295135498,0.797570929788618,5.41821146011353,0.962704750830489,5.77735185623169,0.753641383433216,5.97421407699585,0.721104466202648,6.14386034011841,0.971313668328084,7.21162891387939,1.03392122116883,7.58182668685913,0.873462880845738
20:42:30,|,5.86922311782837,1.08637881402494,6.39001178741455,0.98003528329529,6.42076349258423,0.964579885904373,6.81854677200317,0.958601068936662,7.18470764160156,0.957927517729223,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,4.61576080322266,0.797445284848425,5.24137830734253,0.814059603826895,5.55746936798096,0.84803395272438,5.87161827087402,0.906558021454135,6.3075590133667,0.886671670008348,4.67770004272461,0.818057211580275,4.98647451400757,0.998782194959062,5.44933032989502,0.753340850067476,5.78174781799316,0.743412823341682,5.98095464706421,0.786443371767293,6.20467185974121,0.778635758023266,7.21678972244263,1.10316999305846,7.61783885955811,1.07012476283952
20:47:30,|,5.89366436004639,0.995696201652082,6.41460609436035,0.962210265897227,6.45405626296997,0.998334712496958,6.90641260147095,1.05264730571148,7.24605798721313,0.964216603771412,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,4.63416862487793,0.770939699880355,5.25527858734131,0.823315161279732,5.56322002410889,0.91259897884071,5.90344667434692,0.80686463577623,6.31372404098511,0.840307294092477,4.69748020172119,0.873369707673787,5.01316785812378,0.846207386885106,5.45127582550049,0.7475445856318,5.80550146102905,0.971210922574458,5.9819130897522,0.984443393480869,6.20895481109619,0.769764777635754,7.31722164154053,0.860652429320882,7.61886644363403,1.00077747877305
20:52:30,|,5.90115690231323,0.99180479253108,6.465256690979,0.936724174871954,6.5360631942749,1.04377632807459,6.94406270980835,0.529793576643868,7.30640316009521,1.08094113312635,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,4.63703727722168,0.947423823409596,5.25734376907349,0.743915543845695,5.57309055328369,0.838695144330512,5.90486717224121,0.913528000821096,6.32243680953979,0.675082804978523,4.69849014282227,0.837678651294907,5.04047775268555,0.763970231411835,5.45815944671631,1.04344456066771,5.85381364822388,0.836891859510078,5.99960899353027,0.825957317764033,6.24407052993774,0.704766402722509,7.36108255386353,1.08022082870905,7.66202306747437,1.01927536278084
20:57:30,|,5.94862222671509,0.977356496372549,6.55330562591553,0.984605955096623,6.57363224029541,1.04171008337457,7.01999664306641,1.06058306131749,7.35471105575562,0.952257527679911,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,4.64107990264893,0.811999143685455,5.27499008178711,0.845524119226277,5.60820484161377,0.969151110056164,5.9328784942627,0.804838370096173,6.34465026855469,0.826055649321951,4.7105655670166,0.796883583022625,5.07949733734131,0.79941945003108,5.45894622802734,0.831315964397533,5.85854148864746,1.04885052278781,6.05080366134644,0.935847144629337,6.25376987457275,0.912419664589464,7.41497993469238,1.01897994295733,7.7425856590271,1.02661086001936
21:02:30,|,5.95408773422241,0.921740097746699,6.56118726730347,0.989815553807021,6.61538696289063,0.99894390367595,7.02523374557495,1.01735858416036,7.4053258895874,1.109243583283,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,4.66042423248291,0.86701026170646,5.28862524032593,0.773275054865201,5.61577892303467,0.928624771886313,5.93524599075317,0.958547383829379,6.37312698364258,0.87379436368015,4.77653980255127,0.81054490790071,5.09989452362061,0.762319005528247,5.50002193450928,0.854412894793389,5.87443733215332,0.81697762038823,6.05827569961548,0.83341017259552,6.27619314193726,0.828074012842158,7.43912172317505,0.934590792855063,7.86659288406372,0.89156774768027
21:07:30,|,6.10270833969116,1.07483284476829,6.61971664428711,0.927529491086805,6.6226978302002,0.923251441826871,7.03992557525635,1.00896181324284,7.40642309188843,0.968120916750764,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,4.67367935180664,0.788072744303981,5.29178333282471,0.970703750548747,5.62002611160278,0.803830236431607,5.94888544082642,0.836860419104333,6.37433671951294,0.980994262292592,4.78064155578613,0.841474342955761,5.1085729598999,0.850849557486674,5.50447702407837,0.817955536539786,5.90164804458618,0.801610916935988,6.06153440475464,0.827369160572625,6.28108263015747,0.825877870051814,7.47062683105469,0.834835426757435,7.86871767044067,0.743789314585314
21:12:30,|,6.11065721511841,1.01068503913936,6.69746875762939,1.06616349653674,6.62801933288574,1.0246384032279,7.04259347915649,0.934878949072207,7.42495107650757,1.04457131325377,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,4.68453741073608,0.793163317971443,5.29350233078003,0.989159920943144,5.63848924636841,0.761760030752717,5.96379804611206,0.847756880838576,6.39839315414429,0.856843809983361,4.80359220504761,0.879852031884891,5.12157917022705,0.894030489123512,5.52367353439331,0.889726118261921,5.90980529785156,0.90379740307772,6.07139158248901,1.07718077375029,6.30036592483521,1.04034817539051,7.48415517807007,0.916137544859404,7.88192462921143,0.809669148079986
21:17:30,|,6.1192193031311,0.941413404508764,6.76010131835938,0.855468841448217,6.64978122711182,1.16425122260942,7.07797813415527,1.01182260311671,7.45975589752197,1.00430852348371,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,4.73085737228394,0.89581012926804,5.31556987762451,0.803573490037999,5.64823150634766,0.980978358384856,5.96595335006714,0.714661444675689,6.4057092666626,0.794704618453364,4.81142377853394,0.812965608114535,5.13147926330566,0.886049295197191,5.52670621871948,0.932780486185316,5.91640663146973,0.908247612304551,6.0959620475769,0.865186125914806,6.30753803253174,0.850071936781952,7.51216745376587,0.791864740016199,7.91798830032349,0.830932993781592
21:22:30,|,6.23305177688599,0.983006373631215,6.83304309844971,0.961025323188559,6.68656253814697,1.05468561737458,7.09150362014771,1.04403468464048,7.47707796096802,0.952601363221568,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,4.73286533355713,0.793042245287098,5.31624746322632,0.905034763184868,5.65814304351807,0.835938729971578,5.98944234848022,0.825555106734152,6.41273164749146,0.885213704782321,4.83395433425903,0.867503770083499,5.13445806503296,0.911737774746057,5.54928731918335,0.829035649639486,5.94809341430664,0.849129657581527,6.12189149856567,0.955218887877454,6.34550762176514,0.945961307891428,7.52069759368896,0.867025716828925,7.94226169586182,0.874009546776894
21:27:30,|,6.24754858016968,0.894695204489442,6.86430501937866,0.991110983633638,6.69864559173584,0.991878476416222,7.10326862335205,1.19530919641774,7.49109792709351,0.998219499384296,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,4.75713920593262,0.856505510395983,5.37350702285767,0.809940561774621,5.66035652160645,0.838153811115318,5.99169635772705,0.829813594180414,6.42388105392456,0.78301616825052,4.85150623321533,0.844718474421065,5.14256715774536,0.82482617942131,5.55628728866577,0.83731900348175,5.95165061950684,0.818077557822364,6.16454267501831,0.785812715555397,6.36295700073242,0.780365252195474,7.5795521736145,1.00844520107245,7.98164749145508,1.00720114980095
21:32:30,|,6.3616886138916,0.968323044366609,6.89692354202271,1.11554208041294,6.71096420288086,0.998974322531502,7.10479402542114,0.98098396351643,7.50612878799438,1.1596100096022,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,4.75899600982666,0.793916685331969,5.39524459838867,0.916800888306294,5.6856575012207,0.82214214548558,5.99645757675171,0.981731164402344,6.43243885040283,0.783222574006793,4.85322713851929,0.777320070720763,5.15508890151978,0.830383280593216,5.56753492355347,0.935315798451897,5.96139192581177,0.884653871733232,6.17592239379883,0.797023740612282,6.39411973953247,0.785557905107375,7.64034175872803,0.828387844010584,7.98871994018555,0.812977499217343
21:37:30,|,6.42184638977051,1.07984294365847,7.01301383972168,0.660850921217822,6.74563598632813,1.02757338216576,7.12991809844971,1.01891893144662,7.54821729660034,0.985866839118148,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,4.76905345916748,0.91918247823108,5.40346050262451,0.842541062552829,5.72300148010254,0.923842202174094,6.02033758163452,0.913871981662633,6.44316911697388,0.987668212917149,4.85354232788086,0.938673250861713,5.18463706970215,0.824678062530962,5.57482194900513,0.79443727010616,5.99684572219849,0.788756896788344,6.20427513122559,0.947837908410849,6.40093612670898,0.959117891763572,7.67014789581299,0.830591482852526,8.00809097290039,1.26520271084987
21:42:30,|,6.45919370651245,1.07574498732541,7.02719831466675,1.0814455147747,6.78203296661377,1.04335296711727,7.14577341079712,0.950494219350769,7.55040979385376,1.02189539705271,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,4.77116203308105,0.81653337994612,5.40594387054443,0.796460212015472,5.72672843933105,0.846007743754354,6.05022192001343,0.830321565721414,6.46122932434082,0.885212337067072,4.88273954391479,0.86431506554575,5.19916343688965,0.801653177958463,5.58053541183472,0.860414418274541,5.99739408493042,0.841187626161629,6.20699262619019,0.777281619708844,6.40103960037231,0.872295730693113,7.69527769088745,1.28223742838524,8.0097188949585,0.997065888786403
