Var1,bar_fence,spd_init_1_5,Vtke_init_1_5,spd_init_3,Vtke_init_3,spd_init_4_5,Vtke_init_4_5,spd_init_6,Vtke_init_6,spd_init_10,Vtke_init_10,bar_fence_1,spd_rel_1_5,Vtke_rel_1_5,spd_rel_3,Vtke_rel_3,spd_rel_4_5,Vtke_rel_4_5,spd_rel_6,Vtke_rel_6,spd_rel_8_5,Vtke_rel_8_5,spd_rel_10,Vtke_rel_10,spd_rel_15,Vtke_rel_15,spd_rel_20,Vtke_rel_20,bar_fence_2,spd_uconv_1_5,Vtke_uconv_1_5,spd_uconv_3,Vtke_uconv_3,spd_uconv_4_5,Vtke_uconv_4_5,spd_uconv_6,Vtke_uconv_6,spd_uconv_10,Vtke_uconv_10,spd_lconv_1_5,Vtke_lconv_1_5,spd_lconv_3,Vtke_lconv_3,spd_lconv_4_5,Vtke_lconv_4_5,spd_lconv_6,Vtke_lconv_6,spd_lconv_8_5,Vtke_lconv_8_5,spd_lconv_10,Vtke_lconv_10,spd_lconv_15,Vtke_lconv_15,spd_lconv_20,Vtke_lconv_20
21:52:30,|,2.356695175,0.719343352648789,2.702210665,0.679221766435676,3.847583532,0.739634348850836,4.130225658,0.739794975652038,4.40343523,0.836742762143779,|,1.830971003,0.613071898312098,2.150144339,0.616714598092181,3.650959015,0.882983060426416,3.845747471,0.989540861713148,3.954071045,1.01017159482931,4.14868784,1.0881736701924,3.069012642,0.801608807024973,3.256761551,0.669887013607519,|,1.159534693,0.317972155227466,1.418264985,0.340634977652031,1.61412847,0.454514437064435,1.611256838,0.461378571782435,1.811546206,0.459103735009856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.807701826,0.943871392722547,4.114089966,1.00907273548541
21:57:30,|,2.414917231,0.729078259516768,2.71819663,0.757087171334979,4.083267212,0.939614827203147,4.610889912,0.976708042610482,5.201972008,1.00942501900835,|,1.832270622,0.577823569958859,2.184346437,0.655264844547607,3.746844053,0.893698621460277,3.939630747,0.905248067658805,4.068348408,0.882490373885177,4.240770817,0.881529069288132,3.123068333,0.680080930110527,3.276870966,0.632275035486931,|,1.237572312,0.304571563840093,1.437376142,0.314153690094514,1.654626489,0.431798036702345,1.622945786,0.455299395453146,1.813740015,0.41009831016477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.816709518,0.884648245632127,4.118085861,0.840759656203841
22:02:30,|,2.420150042,0.642187968199343,2.833638668,0.784437835331774,NaN,NaN,NaN,NaN,NaN,NaN,|,1.850936174,0.501172982611792,2.194672346,0.516810304657328,3.776831627,0.853945154562048,3.998270273,0.855415960805034,4.128349781,0.82672880438509,4.333708286,1.04473548015754,3.12727499,0.603839176436905,3.288704872,0.737746807177097,|,1.251887321,0.33272782270198,1.454275131,0.334442843397792,1.66179657,0.373545780996118,1.677044034,0.389423573374802,1.823190093,0.412868974373227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.88323307,0.829919283725833,4.136058331,0.989671927458792
22:07:30,|,2.481901884,0.787200827934016,2.865191221,0.801243918229649,NaN,NaN,NaN,NaN,NaN,NaN,|,1.898205876,0.559868736401668,2.2581532,0.557712082530045,3.876809597,0.912209078830067,4.045646191,0.964815255113641,4.139488697,0.982175056698143,4.345380306,0.834297657613876,3.127358198,0.595378518675305,3.304347277,0.738588234065504,|,1.255522609,0.292245550864337,1.465209723,0.334413825970159,1.6697613,0.327871918590171,1.688785911,0.33021721184699,1.862083554,0.390116833141048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.022828579,0.837293176253097,4.202467918,0.997447384326612
22:12:30,|,2.569065094,0.625363381563072,2.90473938,0.650392294696055,NaN,NaN,NaN,NaN,NaN,NaN,|,1.927176714,0.579362096620067,2.25915122,0.619811849273632,3.881916285,0.995832334281228,4.069972515,1.01959142846534,4.172021389,1.0216325393702,4.40669632,1.03312724651903,3.24202776,0.75211462291329,3.373550653,0.780155784443082,|,1.257561326,0.362874147604924,1.480709076,0.402194145904686,1.696012616,0.324712331918577,1.724548697,0.419056555252391,1.91482985,0.346377191801077,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.027307034,0.951027830034432,4.284261227,0.842722496436401
22:17:30,|,2.67206502,0.6855668450268,3.033783674,0.603686925483731,NaN,NaN,NaN,NaN,NaN,NaN,|,1.960732579,0.53521403148647,2.296993732,0.629296267667305,3.92872715,0.939032105414932,4.119330883,0.992858539772912,4.186076641,1.0097006254331,4.427996635,1.02832434815091,3.281724453,0.643815085253522,3.39040637,0.880447942810931,|,1.261371017,0.405450969908816,1.482299924,0.424699683305745,1.708033919,0.41156059699636,1.751628995,0.336345562628675,1.95667696,0.431427061042768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.040834904,1.01141958330853,4.341020107,1.05309534326195
22:22:30,|,2.678284645,0.575540575024907,3.068959236,0.708370952255949,NaN,NaN,NaN,NaN,NaN,NaN,|,1.969532847,0.596381851668878,2.30732131,0.600407395440796,4.113249779,0.903181215759052,4.339735031,1.00383944234125,4.417399883,0.985806827933343,4.588797092,0.998222246045439,3.29348135,0.68079745409336,3.399178505,0.688325711055457,|,1.303775907,0.332037505411663,1.525093436,0.343970186208049,1.729836464,0.48126925104353,1.765258312,0.481987924122586,1.972627044,0.50722681514289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.088724136,0.936860446384626,4.342559338,0.950222951996004
22:27:30,|,2.697603464,0.739920076427177,3.090622902,0.740666995349462,NaN,NaN,NaN,NaN,NaN,NaN,|,1.976684332,0.568822539110398,2.344418764,0.568246774737877,4.135007858,0.972018680118855,4.375932693,0.943008151873567,4.482410908,0.952320001102571,4.616379738,0.995427780403983,3.298488379,0.865676844151442,3.422930717,0.603019374896031,|,1.347660542,0.425179964250434,1.546209693,0.442705956589698,1.812297583,0.368798643571258,1.851549268,0.391593317103344,1.978465676,0.449411280454774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.209697247,0.971669957341483,4.554276943,1.0830320281506
22:32:30,|,2.762393951,0.739152170395244,3.093070507,0.792094850696556,NaN,NaN,NaN,NaN,NaN,NaN,|,2.033792019,0.542253790212664,2.373310804,0.629251500991456,4.151204586,0.92169962026682,4.385672092,0.856674476682946,4.507801056,1.0912445051408,4.714078903,1.10945718078707,3.319838047,0.8254223755145,3.441121817,0.707058542484284,|,1.348519683,0.380723999112218,1.622742176,0.434897265454728,1.878103852,0.441154416276206,1.854478002,0.435031230488111,1.984646916,0.438895333194601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.217557907,1.02186064044957,4.592720032,1.02863594556092
22:37:30,|,2.762896061,0.862065948753342,3.150506258,0.745928536456409,NaN,NaN,NaN,NaN,NaN,NaN,|,2.05445385,0.530917845339559,2.430438995,0.562042928075783,4.155560493,0.82775084566553,4.418050289,1.10338217019308,4.517784595,0.839740440850624,4.71716404,0.86404684913493,3.396295071,0.657021681529613,3.530642748,0.785925246763329,|,1.449896574,0.365718693807139,1.664849401,0.382455486952403,1.895674706,0.414962752545334,1.86685288,0.424080112714567,2.022525549,0.454413499469371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.407752991,0.980052114940833,4.695886135,0.995292416327985
22:42:30,|,2.765995979,0.724471261679854,3.15196681,0.752731450784408,NaN,NaN,NaN,NaN,NaN,NaN,|,2.06613183,0.525137620533894,2.493175983,0.557731610185401,4.241644382,1.08048156254515,4.436136723,0.903031545406914,4.543049335,0.878102507114061,4.740183353,0.92006108900442,3.40490675,0.716287684523474,3.565580845,0.986074970273559,|,1.450552464,0.437868571605682,1.673490644,0.381984718280719,1.906471968,0.43471159347319,1.867831826,0.426050918318456,2.068649769,0.455771765250986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.540148735,1.0936553232166,4.760118008,1.2052820362886
22:47:30,|,2.781651735,0.793073870455962,3.154750109,0.775991802791756,NaN,NaN,NaN,NaN,NaN,NaN,|,2.07122612,0.640879737548317,2.505154848,0.633136145706435,4.389883995,1.04119189465727,4.599586964,1.10142914660908,4.77025795,0.918183808940236,4.920491219,0.959230698268149,3.447538137,0.928317069486498,3.621985435,0.876156196405641,|,1.45406127,0.358572993963572,1.680192947,0.30872444509627,1.929108143,0.450039427161665,1.904786468,0.415384030145599,2.083678246,0.439667922982789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.570910931,1.1405896089304,4.901456833,1.19769943871574
22:52:30,|,2.783965826,0.763635597978512,3.172646761,0.71693108873866,NaN,NaN,NaN,NaN,NaN,NaN,|,2.1483953,0.595071012989206,2.606921434,0.627324398138634,4.462718964,0.913912332775962,4.66803503,0.932313799908593,4.819232464,1.11444221339646,5.03449297,1.15858520705212,3.476406097,0.761398703045914,3.629360199,0.709930644852017,|,1.461217284,0.293493051025063,1.70827949,0.413074048446522,1.933432579,0.410810434994049,1.935332656,0.448058672497252,2.089010477,0.527025532588318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.706315517,1.26958557017635,4.939686775,1.2855726801702
22:57:30,|,2.788678408,0.748583800252183,3.173169374,0.760551269474978,NaN,NaN,NaN,NaN,NaN,NaN,|,2.203090668,0.578126353403821,2.637265921,0.624037949967788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.515469074,0.690848292318943,3.630970716,0.73509787953714,|,1.486668348,0.414742154235617,1.727286577,0.420161999709636,1.938277245,0.329913332558719,1.966716766,0.341317868708921,2.112955332,0.457514535834655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.706390858,1.22271611361755,5.010891914,1.29578794156297
23:02:30,|,2.814554214,0.865713953046848,3.209705591,0.795539276528821,NaN,NaN,NaN,NaN,NaN,NaN,|,2.227792263,0.61799618688144,2.642096519,0.73273930357256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.560203075,0.840153109260449,3.696643353,0.689711768059673,|,1.494674325,0.388806822856801,1.75608182,0.439473598751961,1.946741223,0.406761294864691,1.972590923,0.442081896824559,2.132709265,0.446247984309173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.853880405,1.09186652000141,5.093741894,1.16913865088791
23:07:30,|,2.815149546,0.715826747544404,3.233143568,0.91193076518999,NaN,NaN,NaN,NaN,NaN,NaN,|,2.232424259,0.543244109954264,2.668840885,0.818822790962733,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.568269491,0.793995042805684,3.730959892,0.906446377895571,|,1.51948154,0.527041909149548,1.760391116,0.386864562217839,1.993367434,0.440169181111081,1.975284815,0.486895196115139,2.134279013,0.355444829052274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.027235508,1.08146073368384,5.127323627,1.14088993399889
23:12:30,|,2.83552599,0.709595739488337,3.254131079,0.770966029731531,NaN,NaN,NaN,NaN,NaN,NaN,|,2.246881008,0.682729763522874,2.668915749,0.683372172758007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.577939749,0.636216948846854,3.801666021,0.842941771120639,|,1.52017653,0.456016554524065,1.774199843,0.433839885211123,2.002504349,0.478284481767912,1.989964724,0.447808485850816,2.176085472,0.432036481677184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23:17:30,|,2.871847153,0.749171432650765,3.314250231,0.738223108551879,NaN,NaN,NaN,NaN,NaN,NaN,|,2.270381451,0.766737652329661,2.674795866,0.824371147602826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.642562866,0.774290500716624,3.864496469,0.816858864492514,|,1.537268281,0.381957445928208,1.807979345,0.43169949907314,2.014170885,0.487240181532681,2.029180765,0.461605497150976,2.218065977,0.504688096253518,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23:22:30,|,2.880113363,0.76168117181666,3.320818186,0.810692245553145,NaN,NaN,NaN,NaN,NaN,NaN,|,2.276427269,0.642884508679436,2.688305855,0.654408260568279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.69357872,0.932438546768633,3.870092392,0.987878053455992,|,1.547280669,0.412191043692121,1.816944718,0.493359863081706,2.03115344,0.469881393013173,2.037326097,0.516309092985975,2.230303288,0.471753811325356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23:27:30,|,2.907283545,0.801977292695996,3.339568853,0.79993276061179,NaN,NaN,NaN,NaN,NaN,NaN,|,2.290483713,0.820358974169235,2.689926863,0.538858475390338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.7705369,0.827213802774107,3.911245108,0.945515981091806,|,1.559692621,0.396094270975989,1.819503069,0.413677524165865,2.074443817,0.56813039128355,2.094809532,0.445605426919377,2.297651052,0.491339137460064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23:32:30,|,2.9077878,0.711745573221218,3.344965219,0.712708538955441,NaN,NaN,NaN,NaN,NaN,NaN,|,2.314753532,0.70251508062105,2.705090523,0.870563495386752,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.848686934,0.967946226553934,3.97798872,0.842224313648092,|,1.562067986,0.479163140798622,1.821130633,0.551272060783058,2.09200263,0.442783267524869,2.101332188,0.414851224537183,2.315980673,0.577140543108869,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23:37:30,|,2.934056044,0.733307785653473,3.34553957,0.899108466204162,NaN,NaN,NaN,NaN,NaN,NaN,|,2.318100214,0.621728093301244,2.765123606,0.728469614328559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.888332844,0.941150804866043,3.995491743,0.95201775088493,|,1.578593493,0.444439139815566,1.823519826,0.443534507113032,2.092628002,0.455037761619846,2.128796101,0.585864529989656,2.316205025,0.624321491701191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23:42:30,|,2.938546658,0.806380964247049,3.369927645,0.806003866616036,NaN,NaN,NaN,NaN,NaN,NaN,|,2.362691879,0.673534516932874,2.778436899,0.720146390673452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.894418716,0.933422220648298,4.076963902,0.831100812176237,|,1.592341781,0.374859519687042,1.837134123,0.472587141170811,2.110887289,0.490719228785667,2.131408215,0.434910977672443,2.319643021,0.482977643892551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23:47:30,|,2.961886883,0.784710290170837,3.380585432,0.799483066112097,NaN,NaN,NaN,NaN,NaN,NaN,|,2.407607794,0.668447757494929,2.864850521,0.571194900187318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.895816565,0.848635354554593,4.138235092,0.926374245378184,|,1.610547543,0.451631829591317,1.847883463,0.398541625805887,2.116495609,0.429612428823934,2.13890028,0.493631034275601,2.32276082,0.493607818009399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23:52:30,|,2.998655796,0.817618298474294,3.419827938,0.667953011446165,NaN,NaN,NaN,NaN,NaN,NaN,|,2.460114241,0.61970329876482,2.872763395,0.67797462268141,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.01853323,0.884003203614105,4.221488476,0.819988141377667,|,1.633891106,0.426134931682443,1.929445267,0.480955654400694,2.141160011,0.395016831919856,2.169555902,0.443363441772097,2.356747389,0.495728117520078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23:57:30,|,3.002709866,0.719764379849406,3.429326296,0.856421279803345,NaN,NaN,NaN,NaN,NaN,NaN,|,2.464649439,0.657198818851647,2.875290871,0.627206759769057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.06290102,0.807128228040625,4.243562222,0.802468481000967,|,1.639886618,0.431459339335701,1.938982487,0.470967774375275,2.187504053,0.475741748746103,2.20520401,0.478627558232912,2.421336412,0.407119471408578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
00:02:30,|,3.003157377,0.895409224321483,3.438200951,0.712398492418394,NaN,NaN,NaN,NaN,NaN,NaN,|,2.474656343,0.581880060235784,2.883048296,0.702789242234114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.062911987,0.750252894696182,4.263110638,0.947290408480947,|,1.673108101,0.542068352239826,1.942489982,0.392853312955357,2.213528633,0.527942603887961,2.245361567,0.417133937123318,2.466558456,0.715634174701013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
00:07:30,|,3.010408163,0.728821066517702,3.471408129,0.804338217418519,NaN,NaN,NaN,NaN,NaN,NaN,|,2.475677013,0.872128964087307,2.885695457,0.976276432164579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.074287415,0.824530687421639,4.28285408,0.91252383283945,|,1.689123034,0.550598200142354,1.997652054,0.333902148091323,2.247449636,0.413025267386876,2.248198986,0.71180778198893,2.476061344,0.478226219481952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
00:12:30,|,3.024361849,0.713476452309395,3.477064848,0.728513871178854,NaN,NaN,NaN,NaN,NaN,NaN,|,2.508312702,0.737268411774165,2.919421911,0.772078020021293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.176844597,0.834744029029259,4.319145679,0.842416601510203,|,1.711340189,0.391308927191803,1.998990059,0.594150455272063,2.252384663,0.641273786693328,2.249157906,0.515188223370838,2.485887766,0.529539520715876,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
00:17:30,|,3.026484013,0.778118780135784,3.495774269,0.76876394881654,NaN,NaN,NaN,NaN,NaN,NaN,|,2.510510683,0.706532658480838,2.928244829,0.659734958146073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.187770844,0.929275184754226,4.344662666,0.676563582008373,|,1.73349762,0.450879185591883,2.001771688,0.413400886549606,2.260738373,0.708183808767187,2.259660959,0.65047000122988,2.496210098,0.652487927474524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
