CDT_time,bar_fence,spd_0_2m_init,spd_0_2m_rel,spd_0_2m_uconv,spd_0_2m_lconv,bar_fence_1,spd_1_5m_init,spd_1_5m_rel,spd_1_5m_uconv,spd_1_5m_lconv,bar_fence_2,spd_3m_init,spd_3m_rel,spd_3m_uconv,spd_3m_lconv,bar_fence_3,spd_4_5m_init,spd_4_5m_rel,spd_4_5m_uconv,spd_4_5m_lconv,bar_fence_4,spd_6m_init,spd_6m_rel,spd_6m_uconv,spd_6m_lconv,bar_fence_5,spd_10m_init,spd_10m_rel,spd_10m_uconv,spd_10m_lconv
21:47:30,|,NaN,NaN,0.466383337974548,NaN,|,NaN,NaN,NaN,0.382642060518265,|,NaN,NaN,NaN,0.42842373251915,|,NaN,NaN,NaN,0.510897576808929,|,NaN,NaN,NaN,0.528986394405365,|,NaN,NaN,NaN,0.817650854587555
21:52:30,|,NaN,NaN,0.352297425270081,NaN,|,NaN,NaN,NaN,0.556354999542236,|,NaN,NaN,NaN,0.715603888034821,|,NaN,NaN,NaN,0.722531855106354,|,NaN,NaN,NaN,0.725546658039093,|,NaN,NaN,NaN,0.895016670227051
21:57:30,|,NaN,NaN,0.184003338217735,NaN,|,NaN,NaN,NaN,0.514382719993591,|,NaN,NaN,NaN,0.536822199821472,|,NaN,NaN,NaN,0.561396598815918,|,NaN,NaN,NaN,0.538177013397217,|,NaN,NaN,NaN,0.576728880405426
22:02:30,|,NaN,NaN,0.241919994354248,NaN,|,NaN,NaN,NaN,0.504992067813873,|,NaN,NaN,NaN,0.57971179485321,|,NaN,NaN,NaN,0.589807331562042,|,NaN,NaN,NaN,0.575360119342804,|,NaN,NaN,NaN,0.604707896709442
22:07:30,|,NaN,NaN,0.629736661911011,NaN,|,NaN,NaN,NaN,0.58198094367981,|,NaN,NaN,NaN,0.663664400577545,|,NaN,NaN,NaN,0.6940598487854,|,NaN,NaN,NaN,0.634327173233032,|,NaN,NaN,NaN,0.649735510349274
22:12:30,|,NaN,NaN,0.295363336801529,NaN,|,NaN,NaN,NaN,0.478227436542511,|,NaN,NaN,NaN,0.60789281129837,|,NaN,NaN,NaN,0.727716624736786,|,NaN,NaN,NaN,0.786189079284668,|,NaN,NaN,NaN,0.847158133983612
22:17:30,|,NaN,NaN,0.310083359479904,NaN,|,NaN,NaN,NaN,0.658435940742493,|,NaN,NaN,NaN,0.677923262119293,|,NaN,NaN,NaN,0.729189515113831,|,NaN,NaN,NaN,0.796553552150726,|,NaN,NaN,NaN,0.705089569091797
22:22:30,|,NaN,NaN,0.213159993290901,NaN,|,NaN,NaN,NaN,0.60409289598465,|,NaN,NaN,NaN,0.56074583530426,|,NaN,NaN,NaN,0.572608649730682,|,NaN,NaN,NaN,0.624581396579742,|,NaN,NaN,NaN,0.464232891798019
22:27:30,|,NaN,NaN,0.21710667014122,NaN,|,NaN,NaN,NaN,0.341332793235779,|,NaN,NaN,NaN,0.383650988340378,|,NaN,NaN,NaN,0.266644239425659,|,NaN,NaN,NaN,0.25162747502327,|,NaN,NaN,NaN,0.213789567351341
22:32:30,|,NaN,NaN,0.365193337202072,NaN,|,NaN,NaN,NaN,0.765979409217834,|,NaN,NaN,NaN,0.871208667755127,|,NaN,NaN,NaN,0.782446026802063,|,NaN,NaN,NaN,0.81127804517746,|,NaN,NaN,NaN,0.858099162578583
22:37:30,|,NaN,NaN,0.409733325242996,NaN,|,NaN,NaN,NaN,0.77044689655304,|,NaN,NaN,NaN,0.761730968952179,|,NaN,NaN,NaN,0.817210376262665,|,NaN,NaN,NaN,0.875217616558075,|,NaN,NaN,NaN,0.883065223693848
22:42:30,|,NaN,NaN,0.518989682197571,NaN,|,NaN,NaN,NaN,1.27253377437592,|,NaN,NaN,NaN,1.32649672031403,|,NaN,NaN,NaN,1.44167196750641,|,NaN,NaN,NaN,1.53861927986145,|,NaN,NaN,NaN,1.66804587841034
22:47:30,|,NaN,NaN,0.749346673488617,NaN,|,NaN,NaN,NaN,1.22631418704987,|,NaN,NaN,NaN,1.29695177078247,|,NaN,NaN,NaN,1.37686336040497,|,NaN,NaN,NaN,1.44847106933594,|,NaN,NaN,NaN,1.67615926265717
