CDT_time,bar_fence,dir_0_2m_init,dir_0_2m_rel,dir_0_2m_uconv,dir_0_2m_lconv,bar_fence_1,dir_1_5m_init,dir_1_5m_rel,dir_1_5m_uconv,dir_1_5m_lconv,bar_fence_2,dir_3m_init,dir_3m_rel,dir_3m_uconv,dir_3m_lconv,bar_fence_3,dir_4_5m_init,dir_4_5m_rel,dir_4_5m_uconv,dir_4_5m_lconv,bar_fence_4,dir_6m_init,dir_6m_rel,dir_6m_uconv,dir_6m_lconv,bar_fence_5,dir_10m_init,dir_10m_rel,dir_10m_uconv,dir_10m_lconv
22:37:30,|,NaN,NaN,161.453552246094,NaN,|,NaN,NaN,NaN,332.32763671875,|,NaN,NaN,NaN,338.899261474609,|,NaN,NaN,NaN,341.740997314453,|,NaN,NaN,NaN,338.820892333984,|,NaN,NaN,NaN,344.046539306641
22:42:30,|,NaN,NaN,175.495300292969,NaN,|,NaN,NaN,NaN,354.279632568359,|,NaN,NaN,NaN,359.497833251953,|,NaN,NaN,NaN,0.642638444900513,|,NaN,NaN,NaN,358.093963623047,|,NaN,NaN,NaN,359.999847412109
22:47:30,|,NaN,NaN,188.263153076172,NaN,|,NaN,NaN,NaN,0.618869423866272,|,NaN,NaN,NaN,5.36891460418701,|,NaN,NaN,NaN,6.92646646499634,|,NaN,NaN,NaN,4.06103372573853,|,NaN,NaN,NaN,4.32935094833374
22:52:30,|,NaN,NaN,192.508438110352,NaN,|,NaN,NaN,NaN,1.97726273536682,|,NaN,NaN,NaN,6.47623443603516,|,NaN,NaN,NaN,8.20567417144775,|,NaN,NaN,NaN,4.54887104034424,|,NaN,NaN,NaN,5.43269681930542
22:57:30,|,NaN,NaN,195.292724609375,NaN,|,NaN,NaN,NaN,8.65359115600586,|,NaN,NaN,NaN,13.5804615020752,|,NaN,NaN,NaN,15.5442123413086,|,NaN,NaN,NaN,10.3579921722412,|,NaN,NaN,NaN,10.5935764312744
23:02:30,|,NaN,NaN,199.394744873047,NaN,|,NaN,NaN,NaN,4.47785568237305,|,NaN,NaN,NaN,9.18870830535889,|,NaN,NaN,NaN,12.6022529602051,|,NaN,NaN,NaN,8.76989078521729,|,NaN,NaN,NaN,11.2340812683105
23:07:30,|,NaN,NaN,197.691604614258,NaN,|,NaN,NaN,NaN,6.04830312728882,|,NaN,NaN,NaN,12.6199102401733,|,NaN,NaN,NaN,12.1584186553955,|,NaN,NaN,NaN,7.23197650909424,|,NaN,NaN,NaN,13.4336366653442
23:12:30,|,NaN,NaN,198.567657470703,NaN,|,NaN,NaN,NaN,351.880584716797,|,NaN,NaN,NaN,1.2337601184845,|,NaN,NaN,NaN,3.34902930259705,|,NaN,NaN,NaN,356.194732666016,|,NaN,NaN,NaN,3.41297698020935
23:17:30,|,NaN,NaN,125.395965576172,NaN,|,NaN,NaN,NaN,291.351257324219,|,NaN,NaN,NaN,295.509368896484,|,NaN,NaN,NaN,299.066680908203,|,NaN,NaN,NaN,297.638641357422,|,NaN,NaN,NaN,304.029144287109
23:22:30,|,NaN,NaN,189.864730834961,NaN,|,NaN,NaN,NaN,352.336029052734,|,NaN,NaN,NaN,357.30078125,|,NaN,NaN,NaN,357.472320556641,|,NaN,NaN,NaN,351.744598388672,|,NaN,NaN,NaN,350.139587402344
23:27:30,|,NaN,NaN,204.579818725586,NaN,|,NaN,NaN,NaN,11.3047142028809,|,NaN,NaN,NaN,16.4531154632568,|,NaN,NaN,NaN,16.8474349975586,|,NaN,NaN,NaN,11.5734891891479,|,NaN,NaN,NaN,14.1347122192383
23:32:30,|,NaN,NaN,216.185821533203,NaN,|,NaN,NaN,NaN,37.6895332336426,|,NaN,NaN,NaN,43.2811393737793,|,NaN,NaN,NaN,43.7331619262695,|,NaN,NaN,NaN,37.7123527526855,|,NaN,NaN,NaN,36.8875198364258
23:37:30,|,NaN,NaN,225.065460205078,NaN,|,NaN,NaN,NaN,47.2154960632324,|,NaN,NaN,NaN,49.2987213134766,|,NaN,NaN,NaN,49.8079452514648,|,NaN,NaN,NaN,42.8501930236816,|,NaN,NaN,NaN,38.9925994873047
23:42:30,|,NaN,NaN,213.783172607422,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
23:47:30,|,NaN,NaN,194.711624145508,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
23:52:30,|,NaN,NaN,166.445175170898,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
23:57:30,|,NaN,NaN,156.417251586914,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
00:02:30,|,NaN,NaN,154.550369262695,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
00:07:30,|,NaN,NaN,127.283622741699,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
00:12:30,|,NaN,NaN,162.116455078125,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
00:17:30,|,NaN,NaN,198.985641479492,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
00:22:30,|,NaN,NaN,167.567474365234,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
00:27:30,|,NaN,NaN,170.717102050781,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
00:32:30,|,NaN,NaN,164.6787109375,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
00:37:30,|,NaN,NaN,162.696075439453,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
00:42:30,|,NaN,NaN,157.534301757813,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
00:47:30,|,NaN,NaN,169.53938293457,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
00:52:30,|,NaN,NaN,165.412353515625,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
00:57:30,|,NaN,NaN,159.705932617188,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
01:02:30,|,NaN,NaN,156.156921386719,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
01:07:30,|,NaN,NaN,172.361190795898,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
01:12:30,|,NaN,NaN,161.233245849609,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
01:17:30,|,NaN,NaN,146.403274536133,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
01:22:30,|,NaN,NaN,155.52082824707,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
01:27:30,|,NaN,NaN,138.60969543457,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
01:32:30,|,NaN,NaN,145.22233581543,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
01:37:30,|,NaN,NaN,160.968185424805,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
01:42:30,|,NaN,NaN,163.728149414063,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
01:47:30,|,NaN,NaN,162.775756835938,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN
