,,DT6,,DT7,,DT8,,DT2,,DT3,,DT10,,DT9,,DT5
11/11/2018,21:28:04,0.063,21:28:04,0.068,21:28:04,0.04,21:28:04,0.007,21:28:04,-0.081,21:28:04,0.043,21:28:04,0.047,21:28:04,0.035
11/11/2018,21:28:05,0.062,21:28:05,0.075,21:28:05,0.042,21:28:05,0.013,21:28:05,-0.08,21:28:05,0.043,21:28:05,0.048,21:28:05,0.036
11/11/2018,21:28:06,0.062,21:28:06,0.07,21:28:06,0.042,21:28:06,0.011,21:28:06,-0.07,21:28:06,0.043,21:28:06,0.046,21:28:06,0.034
11/11/2018,21:28:07,0.062,21:28:07,0.067,21:28:07,0.039,21:28:07,0.01,21:28:07,-0.079,21:28:07,0.042,21:28:07,0.045,21:28:07,0.034
11/11/2018,21:28:08,0.064,21:28:08,0.065,21:28:08,0.041,21:28:08,0.009,21:28:08,-0.073,21:28:08,0.042,21:28:08,0.046,21:28:08,0.034
11/11/2018,21:28:09,0.061,21:28:09,0.061,21:28:09,0.039,21:28:09,0.009,21:28:09,-0.08,21:28:09,0.043,21:28:09,0.047,21:28:09,0.033
11/11/2018,21:28:10,0.061,21:28:10,0.065,21:28:10,0.04,21:28:10,0.01,21:28:10,-0.081,21:28:10,0.042,21:28:10,0.046,21:28:10,0.034
11/11/2018,21:28:11,0.064,21:28:11,0.062,21:28:11,0.04,21:28:11,0.01,21:28:11,-0.067,21:28:11,0.04,21:28:11,0.047,21:28:11,0.035
11/11/2018,21:28:12,0.063,21:28:12,0.063,21:28:12,0.039,21:28:12,0.01,21:28:12,-0.079,21:28:12,0.04,21:28:12,0.048,21:28:12,0.034
11/11/2018,21:28:13,0.062,21:28:13,0.067,21:28:13,0.044,21:28:13,0.011,21:28:13,-0.079,21:28:13,0.041,21:28:13,0.047,21:28:13,0.035
11/11/2018,21:28:14,0.059,21:28:14,0.066,21:28:14,0.043,21:28:14,0.012,21:28:14,-0.074,21:28:14,0.042,21:28:14,0.047,21:28:14,0.038
11/11/2018,21:28:15,0.06,21:28:15,0.064,21:28:15,0.043,21:28:15,0.011,21:28:15,-0.079,21:28:15,0.04,21:28:15,0.046,21:28:15,0.036
11/11/2018,21:28:16,0.064,21:28:16,0.061,21:28:16,0.041,21:28:16,0.011,21:28:16,-0.073,21:28:16,0.039,21:28:16,0.047,21:28:16,0.033
11/11/2018,21:28:17,0.058,21:28:17,0.066,21:28:17,0.043,21:28:17,0.016,21:28:17,-0.079,21:28:17,0.039,21:28:17,0.045,21:28:17,0.034
11/11/2018,21:28:18,0.06,21:28:18,0.066,21:28:18,0.044,21:28:18,0.011,21:28:18,-0.064,21:28:18,0.038,21:28:18,0.044,21:28:18,0.035
11/11/2018,21:28:19,0.058,21:28:19,0.066,21:28:19,0.042,21:28:19,0.011,21:28:19,-0.072,21:28:19,0.038,21:28:19,0.044,21:28:19,0.035
11/11/2018,21:28:20,0.058,21:28:20,0.069,21:28:20,0.04,21:28:20,0.011,21:28:20,-0.081,21:28:20,0.037,21:28:20,0.043,21:28:20,0.034
11/11/2018,21:28:21,0.06,21:28:21,0.069,21:28:21,0.041,21:28:21,0.007,21:28:21,-0.064,21:28:21,0.037,21:28:21,0.044,21:28:21,0.035
11/11/2018,21:28:22,0.062,21:28:22,0.075,21:28:22,0.042,21:28:22,0.012,21:28:22,-0.079,21:28:22,0.038,21:28:22,0.046,21:28:22,0.036
11/11/2018,21:28:23,0.064,21:28:23,0.072,21:28:23,0.04,21:28:23,0.01,21:28:23,-0.072,21:28:23,0.039,21:28:23,0.045,21:28:23,0.037
11/11/2018,21:28:24,0.063,21:28:24,0.068,21:28:24,0.041,21:28:24,0.009,21:28:24,-0.078,21:28:24,0.039,21:28:24,0.047,21:28:24,0.035
11/11/2018,21:28:25,0.064,21:28:25,0.067,21:28:25,0.042,21:28:25,0.01,21:28:25,-0.076,21:28:25,0.038,21:28:25,0.048,21:28:25,0.034
11/11/2018,21:28:26,0.063,21:28:26,0.064,21:28:26,0.041,21:28:26,0.009,21:28:26,-0.078,21:28:26,0.037,21:28:26,0.048,21:28:26,0.033
11/11/2018,21:28:27,0.061,21:28:27,0.07,21:28:27,0.042,21:28:27,0.009,21:28:27,-0.078,21:28:27,0.038,21:28:27,0.047,21:28:27,0.033
11/11/2018,21:28:28,0.064,21:28:28,0.07,21:28:28,0.042,21:28:28,0.016,21:28:28,-0.077,21:28:28,0.039,21:28:28,0.047,21:28:28,0.034
11/11/2018,21:28:29,0.061,21:28:29,0.066,21:28:29,0.041,21:28:29,0.009,21:28:29,-0.075,21:28:29,0.039,21:28:29,0.049,21:28:29,0.034
11/11/2018,21:28:30,0.094,21:28:30,0.066,21:28:30,0.042,21:28:30,0.017,21:28:30,-0.072,21:28:30,0.04,21:28:30,0.048,21:28:30,0.035
11/11/2018,21:28:31,0.101,21:28:31,0.066,21:28:31,0.042,21:28:31,0.01,21:28:31,-0.082,21:28:31,0.042,21:28:31,0.047,21:28:31,0.034
11/11/2018,21:28:32,0.062,21:28:32,0.066,21:28:32,0.04,21:28:32,0.011,21:28:32,-0.065,21:28:32,0.041,21:28:32,0.046,21:28:32,0.035
11/11/2018,21:28:33,0.064,21:28:33,0.068,21:28:33,0.039,21:28:33,0.009,21:28:33,-0.076,21:28:33,0.04,21:28:33,0.045,21:28:33,0.036
11/11/2018,21:28:34,0.062,21:28:34,0.066,21:28:34,0.042,21:28:34,0.009,21:28:34,-0.075,21:28:34,0.04,21:28:34,0.047,21:28:34,0.034
11/11/2018,21:28:35,0.062,21:28:35,0.064,21:28:35,0.042,21:28:35,0.009,21:28:35,-0.073,21:28:35,0.039,21:28:35,0.049,21:28:35,0.034
11/11/2018,21:28:36,0.063,21:28:36,0.066,21:28:36,0.039,21:28:36,0.012,21:28:36,-0.078,21:28:36,0.039,21:28:36,0.049,21:28:36,0.035
11/11/2018,21:28:37,0.062,21:28:37,0.063,21:28:37,0.041,21:28:37,0.012,21:28:37,-0.074,21:28:37,0.041,21:28:37,0.045,21:28:37,0.035
11/11/2018,21:28:38,0.061,21:28:38,0.064,21:28:38,0.041,21:28:38,0.011,21:28:38,-0.078,21:28:38,0.04,21:28:38,0.046,21:28:38,0.034
11/11/2018,21:28:39,0.058,21:28:39,0.065,21:28:39,0.042,21:28:39,0.008,21:28:39,-0.078,21:28:39,0.04,21:28:39,0.047,21:28:39,0.034
11/11/2018,21:28:40,0.058,21:28:40,0.063,21:28:40,0.043,21:28:40,0.011,21:28:40,-0.075,21:28:40,0.041,21:28:40,0.047,21:28:40,0.035
11/11/2018,21:28:41,0.059,21:28:41,0.065,21:28:41,0.041,21:28:41,0.009,21:28:41,-0.076,21:28:41,0.04,21:28:41,0.046,21:28:41,0.034
11/11/2018,21:28:42,0.062,21:28:42,0.068,21:28:42,0.045,21:28:42,0.01,21:28:42,-0.075,21:28:42,0.041,21:28:42,0.045,21:28:42,0.033
11/11/2018,21:28:43,0.062,21:28:43,0.068,21:28:43,0.043,21:28:43,0.011,21:28:43,-0.071,21:28:43,0.042,21:28:43,0.046,21:28:43,0.033
11/11/2018,21:28:44,0.063,21:28:44,0.064,21:28:44,0.039,21:28:44,0.012,21:28:44,-0.071,21:28:44,0.041,21:28:44,0.047,21:28:44,0.033
11/11/2018,21:28:45,0.063,21:28:45,0.064,21:28:45,0.04,21:28:45,0.01,21:28:45,-0.084,21:28:45,0.041,21:28:45,0.046,21:28:45,0.034
11/11/2018,21:28:46,0.063,21:28:46,0.064,21:28:46,0.044,21:28:46,0.013,21:28:46,-0.079,21:28:46,0.041,21:28:46,0.047,21:28:46,0.036
11/11/2018,21:28:47,0.065,21:28:47,0.064,21:28:47,0.041,21:28:47,0.012,21:28:47,-0.081,21:28:47,0.04,21:28:47,0.048,21:28:47,0.036
11/11/2018,21:28:48,0.061,21:28:48,0.066,21:28:48,0.04,21:28:48,0.011,21:28:48,-0.083,21:28:48,0.041,21:28:48,0.048,21:28:48,0.034
11/11/2018,21:28:49,0.062,21:28:49,0.069,21:28:49,0.04,21:28:49,0.012,21:28:49,-0.07,21:28:49,0.043,21:28:49,0.048,21:28:49,0.036
11/11/2018,21:28:50,0.064,21:28:50,0.066,21:28:50,0.04,21:28:50,0.013,21:28:50,-0.075,21:28:50,0.044,21:28:50,0.05,21:28:50,0.036
11/11/2018,21:28:51,0.066,21:28:51,0.069,21:28:51,0.045,21:28:51,0.011,21:28:51,-0.081,21:28:51,0.043,21:28:51,0.048,21:28:51,0.034
11/11/2018,21:28:52,0.066,21:28:52,0.065,21:28:52,0.045,21:28:52,0.009,21:28:52,-0.079,21:28:52,0.044,21:28:52,0.049,21:28:52,0.035
11/11/2018,21:28:53,0.064,21:28:53,0.065,21:28:53,0.041,21:28:53,0.011,21:28:53,-0.079,21:28:53,0.042,21:28:53,0.048,21:28:53,0.035
11/11/2018,21:28:54,0.057,21:28:54,0.068,21:28:54,0.04,21:28:54,0.01,21:28:54,-0.076,21:28:54,0.043,21:28:54,0.048,21:28:54,0.034
11/11/2018,21:28:55,0.059,21:28:55,0.069,21:28:55,0.04,21:28:55,0.009,21:28:55,-0.076,21:28:55,0.043,21:28:55,0.046,21:28:55,0.035
11/11/2018,21:28:56,0.063,21:28:56,0.067,21:28:56,0.042,21:28:56,0.01,21:28:56,-0.076,21:28:56,0.043,21:28:56,0.045,21:28:56,0.035
11/11/2018,21:28:57,0.063,21:28:57,0.065,21:28:57,0.042,21:28:57,0.01,21:28:57,-0.072,21:28:57,0.043,21:28:57,0.046,21:28:57,0.035
11/11/2018,21:28:58,0.061,21:28:58,0.064,21:28:58,0.042,21:28:58,0.011,21:28:58,-0.084,21:28:58,0.044,21:28:58,0.048,21:28:58,0.035
11/11/2018,21:28:59,0.058,21:28:59,0.068,21:28:59,0.041,21:28:59,0.011,21:28:59,-0.077,21:28:59,0.043,21:28:59,0.048,21:28:59,0.034
11/11/2018,21:29:00,0.063,21:29:00,0.07,21:29:00,0.041,21:29:00,0.011,21:29:00,-0.078,21:29:00,0.043,21:29:00,0.046,21:29:00,0.034
11/11/2018,21:29:01,0.062,21:29:01,0.07,21:29:01,0.04,21:29:01,0.011,21:29:01,-0.068,21:29:01,0.044,21:29:01,0.046,21:29:01,0.036
11/11/2018,21:29:02,0.061,21:29:02,0.068,21:29:02,0.04,21:29:02,0.009,21:29:02,-0.072,21:29:02,0.046,21:29:02,0.046,21:29:02,0.034
11/11/2018,21:29:03,0.06,21:29:03,0.066,21:29:03,0.039,21:29:03,0.01,21:29:03,-0.076,21:29:03,0.043,21:29:03,0.045,21:29:03,0.035
11/11/2018,21:29:04,0.059,21:29:04,0.067,21:29:04,0.042,21:29:04,0.012,21:29:04,-0.076,21:29:04,0.042,21:29:04,0.045,21:29:04,0.037
11/11/2018,21:29:05,0.059,21:29:05,0.066,21:29:05,0.042,21:29:05,0.011,21:29:05,-0.078,21:29:05,0.042,21:29:05,0.045,21:29:05,0.035
11/11/2018,21:29:06,0.061,21:29:06,0.065,21:29:06,0.037,21:29:06,0.01,21:29:06,-0.083,21:29:06,0.041,21:29:06,0.046,21:29:06,0.035
11/11/2018,21:29:07,0.063,21:29:07,0.068,21:29:07,0.041,21:29:07,0.01,21:29:07,-0.078,21:29:07,0.043,21:29:07,0.046,21:29:07,0.035
11/11/2018,21:29:08,0.065,21:29:08,0.069,21:29:08,0.041,21:29:08,0.008,21:29:08,-0.076,21:29:08,0.043,21:29:08,0.046,21:29:08,0.034
11/11/2018,21:29:09,0.066,21:29:09,0.066,21:29:09,0.039,21:29:09,0.011,21:29:09,-0.077,21:29:09,0.043,21:29:09,0.046,21:29:09,0.035
11/11/2018,21:29:10,0.058,21:29:10,0.063,21:29:10,0.038,21:29:10,0.011,21:29:10,-0.082,21:29:10,0.043,21:29:10,0.046,21:29:10,0.036
11/11/2018,21:29:11,0.062,21:29:11,0.064,21:29:11,0.042,21:29:11,0.012,21:29:11,0.044,21:29:11,0.041,21:29:11,0.046,21:29:11,0.035
11/11/2018,21:29:12,0.068,21:29:12,0.068,21:29:12,0.046,21:29:12,0.01,21:29:12,-0.075,21:29:12,0.042,21:29:12,0.046,21:29:12,0.035
11/11/2018,21:29:13,0.063,21:29:13,0.067,21:29:13,0.041,21:29:13,0.011,21:29:13,-0.082,21:29:13,0.043,21:29:13,0.045,21:29:13,0.035
11/11/2018,21:29:14,0.063,21:29:14,0.063,21:29:14,0.04,21:29:14,0.011,21:29:14,-0.072,21:29:14,0.041,21:29:14,0.045,21:29:14,0.036
11/11/2018,21:29:15,0.064,21:29:15,0.066,21:29:15,0.04,21:29:15,0.013,21:29:15,-0.07,21:29:15,0.041,21:29:15,0.045,21:29:15,0.035
11/11/2018,21:29:16,0.061,21:29:16,0.069,21:29:16,0.042,21:29:16,0.013,21:29:16,-0.07,21:29:16,0.04,21:29:16,0.045,21:29:16,0.034
11/11/2018,21:29:17,0.065,21:29:17,0.069,21:29:17,0.04,21:29:17,0.014,21:29:17,-0.077,21:29:17,0.042,21:29:17,0.044,21:29:17,0.034
11/11/2018,21:29:18,0.06,21:29:18,0.066,21:29:18,0.04,21:29:18,0.01,21:29:18,-0.084,21:29:18,0.042,21:29:18,0.044,21:29:18,0.035
11/11/2018,21:29:19,0.06,21:29:19,0.063,21:29:19,0.042,21:29:19,0.009,21:29:19,-0.065,21:29:19,0.042,21:29:19,0.045,21:29:19,0.035
11/11/2018,21:29:20,0.06,21:29:20,0.065,21:29:20,0.046,21:29:20,0.01,21:29:20,-0.066,21:29:20,0.043,21:29:20,0.046,21:29:20,0.036
11/11/2018,21:29:21,0.063,21:29:21,0.069,21:29:21,0.041,21:29:21,0.01,21:29:21,-0.081,21:29:21,0.041,21:29:21,0.046,21:29:21,0.035
11/11/2018,21:29:22,0.062,21:29:22,0.067,21:29:22,0.039,21:29:22,0.007,21:29:22,-0.071,21:29:22,0.041,21:29:22,0.044,21:29:22,0.035
11/11/2018,21:29:23,0.064,21:29:23,0.068,21:29:23,0.039,21:29:23,0.009,21:29:23,-0.076,21:29:23,0.041,21:29:23,0.045,21:29:23,0.034
11/11/2018,21:29:24,0.064,21:29:24,0.066,21:29:24,0.038,21:29:24,0.012,21:29:24,-0.071,21:29:24,0.041,21:29:24,0.047,21:29:24,0.034
11/11/2018,21:29:25,0.062,21:29:25,0.066,21:29:25,0.038,21:29:25,0.01,21:29:25,-0.073,21:29:25,0.041,21:29:25,0.044,21:29:25,0.034
11/11/2018,21:29:26,0.063,21:29:26,0.066,21:29:26,0.041,21:29:26,0.009,21:29:26,-0.068,21:29:26,0.041,21:29:26,0.043,21:29:26,0.033
11/11/2018,21:29:27,0.062,21:29:27,0.065,21:29:27,0.045,21:29:27,0.009,21:29:27,-0.075,21:29:27,0.042,21:29:27,0.045,21:29:27,0.034
11/11/2018,21:29:28,0.062,21:29:28,0.064,21:29:28,0.044,21:29:28,0.011,21:29:28,-0.081,21:29:28,0.042,21:29:28,0.044,21:29:28,0.033
11/11/2018,21:29:29,0.061,21:29:29,0.066,21:29:29,0.04,21:29:29,0.011,21:29:29,-0.078,21:29:29,0.042,21:29:29,0.044,21:29:29,0.034
11/11/2018,21:29:30,0.062,21:29:30,0.067,21:29:30,0.04,21:29:30,0.01,21:29:30,-0.076,21:29:30,0.041,21:29:30,0.045,21:29:30,0.035
11/11/2018,21:29:31,0.062,21:29:31,0.066,21:29:31,0.041,21:29:31,0.012,21:29:31,-0.066,21:29:31,0.04,21:29:31,0.044,21:29:31,0.036
11/11/2018,21:29:32,0.063,21:29:32,0.064,21:29:32,0.041,21:29:32,0.011,21:29:32,-0.082,21:29:32,0.04,21:29:32,0.045,21:29:32,0.036
11/11/2018,21:29:33,0.062,21:29:33,0.064,21:29:33,0.039,21:29:33,0.011,21:29:33,-0.072,21:29:33,0.041,21:29:33,0.046,21:29:33,0.036
11/11/2018,21:29:34,0.059,21:29:34,0.065,21:29:34,0.04,21:29:34,0.011,21:29:34,-0.079,21:29:34,0.04,21:29:34,0.045,21:29:34,0.035
11/11/2018,21:29:35,0.059,21:29:35,0.067,21:29:35,0.04,21:29:35,0.011,21:29:35,-0.078,21:29:35,0.042,21:29:35,0.045,21:29:35,0.033
11/11/2018,21:29:36,0.06,21:29:36,0.072,21:29:36,0.039,21:29:36,0.074,21:29:36,-0.069,21:29:36,0.04,21:29:36,0.045,21:29:36,0.034
11/11/2018,21:29:37,0.061,21:29:37,0.078,21:29:37,0.039,21:29:37,0.011,21:29:37,-0.077,21:29:37,0.04,21:29:37,0.046,21:29:37,0.035
11/11/2018,21:29:38,0.06,21:29:38,0.066,21:29:38,0.039,21:29:38,0.01,21:29:38,-0.079,21:29:38,0.041,21:29:38,0.047,21:29:38,0.035
11/11/2018,21:29:39,0.063,21:29:39,0.064,21:29:39,0.042,21:29:39,0.009,21:29:39,-0.08,21:29:39,0.04,21:29:39,0.046,21:29:39,0.036
11/11/2018,21:29:40,0.065,21:29:40,0.066,21:29:40,0.044,21:29:40,0.013,21:29:40,-0.08,21:29:40,0.042,21:29:40,0.046,21:29:40,0.034
11/11/2018,21:29:41,0.064,21:29:41,0.063,21:29:41,0.044,21:29:41,0.01,21:29:41,-0.076,21:29:41,0.043,21:29:41,0.046,21:29:41,0.034
11/11/2018,21:29:42,0.06,21:29:42,0.061,21:29:42,0.04,21:29:42,0.008,21:29:42,-0.084,21:29:42,0.043,21:29:42,0.046,21:29:42,0.035
11/11/2018,21:29:43,0.06,21:29:43,0.065,21:29:43,0.04,21:29:43,0.011,21:29:43,-0.08,21:29:43,0.041,21:29:43,0.046,21:29:43,0.035
11/11/2018,21:29:44,0.058,21:29:44,0.067,21:29:44,0.044,21:29:44,0.018,21:29:44,-0.076,21:29:44,0.041,21:29:44,0.046,21:29:44,0.035
11/11/2018,21:29:45,0.063,21:29:45,0.064,21:29:45,0.045,21:29:45,0.008,21:29:45,-0.084,21:29:45,0.041,21:29:45,0.046,21:29:45,0.036
11/11/2018,21:29:46,0.062,21:29:46,0.063,21:29:46,0.039,21:29:46,0.011,21:29:46,-0.064,21:29:46,0.04,21:29:46,0.045,21:29:46,0.036
11/11/2018,21:29:47,0.065,21:29:47,0.065,21:29:47,0.037,21:29:47,0.008,21:29:47,-0.067,21:29:47,0.042,21:29:47,0.045,21:29:47,0.034
11/11/2018,21:29:48,0.06,21:29:48,0.068,21:29:48,0.038,21:29:48,0.009,21:29:48,-0.076,21:29:48,0.043,21:29:48,0.045,21:29:48,0.033
11/11/2018,21:29:49,0.056,21:29:49,0.07,21:29:49,0.038,21:29:49,0.009,21:29:49,-0.077,21:29:49,0.041,21:29:49,0.045,21:29:49,0.035
11/11/2018,21:29:50,0.059,21:29:50,0.076,21:29:50,0.037,21:29:50,0.01,21:29:50,-0.063,21:29:50,0.041,21:29:50,0.047,21:29:50,0.034
11/11/2018,21:29:51,0.063,21:29:51,0.069,21:29:51,0.038,21:29:51,0.01,21:29:51,-0.078,21:29:51,0.042,21:29:51,0.047,21:29:51,0.036
11/11/2018,21:29:52,0.063,21:29:52,0.066,21:29:52,0.039,21:29:52,0.01,21:29:52,-0.081,21:29:52,0.042,21:29:52,0.045,21:29:52,0.036
11/11/2018,21:29:53,0.063,21:29:53,0.066,21:29:53,0.039,21:29:53,0.011,21:29:53,-0.069,21:29:53,0.042,21:29:53,0.046,21:29:53,0.035
11/11/2018,21:29:54,0.066,21:29:54,0.067,21:29:54,0.039,21:29:54,0.013,21:29:54,-0.074,21:29:54,0.041,21:29:54,0.045,21:29:54,0.033
11/11/2018,21:29:55,0.067,21:29:55,0.068,21:29:55,0.04,21:29:55,0.012,21:29:55,-0.077,21:29:55,0.041,21:29:55,0.045,21:29:55,0.034
11/11/2018,21:29:56,0.063,21:29:56,0.065,21:29:56,0.042,21:29:56,0.01,21:29:56,-0.083,21:29:56,0.043,21:29:56,0.047,21:29:56,0.034
11/11/2018,21:29:57,0.061,21:29:57,0.067,21:29:57,0.042,21:29:57,0.009,21:29:57,-0.065,21:29:57,0.043,21:29:57,0.046,21:29:57,0.034
11/11/2018,21:29:58,0.065,21:29:58,0.068,21:29:58,0.039,21:29:58,0.008,21:29:58,-0.076,21:29:58,0.042,21:29:58,0.045,21:29:58,0.035
11/11/2018,21:29:59,0.064,21:29:59,0.064,21:29:59,0.041,21:29:59,0.01,21:29:59,-0.076,21:29:59,0.042,21:29:59,0.045,21:29:59,0.035
11/11/2018,21:30:00,0.06,21:30:00,0.066,21:30:00,0.042,21:30:00,0.01,21:30:00,-0.076,21:30:00,0.042,21:30:00,0.044,21:30:00,0.034
11/11/2018,21:30:01,0.06,21:30:01,0.064,21:30:01,0.039,21:30:01,0.009,21:30:01,-0.066,21:30:01,0.042,21:30:01,0.044,21:30:01,0.036
11/11/2018,21:30:02,0.062,21:30:02,0.065,21:30:02,0.04,21:30:02,0.009,21:30:02,-0.075,21:30:02,0.042,21:30:02,0.045,21:30:02,0.045
11/11/2018,21:30:03,0.06,21:30:03,0.066,21:30:03,0.041,21:30:03,0.012,21:30:03,-0.068,21:30:03,0.041,21:30:03,0.045,21:30:03,0.034
11/11/2018,21:30:04,0.061,21:30:04,0.065,21:30:04,0.041,21:30:04,0.01,21:30:04,-0.075,21:30:04,0.041,21:30:04,0.045,21:30:04,0.034
11/11/2018,21:30:05,0.062,21:30:05,0.066,21:30:05,0.044,21:30:05,0.012,21:30:05,-0.071,21:30:05,0.041,21:30:05,0.046,21:30:05,0.034
11/11/2018,21:30:06,0.063,21:30:06,0.065,21:30:06,0.041,21:30:06,0.009,21:30:06,-0.078,21:30:06,0.041,21:30:06,0.047,21:30:06,0.034
11/11/2018,21:30:07,0.062,21:30:07,0.065,21:30:07,0.041,21:30:07,0.01,21:30:07,-0.076,21:30:07,0.042,21:30:07,0.047,21:30:07,0.036
11/11/2018,21:30:08,0.065,21:30:08,0.067,21:30:08,0.043,21:30:08,0.01,21:30:08,-0.071,21:30:08,0.042,21:30:08,0.047,21:30:08,0.034
11/11/2018,21:30:09,0.066,21:30:09,0.065,21:30:09,0.04,21:30:09,0.011,21:30:09,-0.077,21:30:09,0.043,21:30:09,0.047,21:30:09,0.036
11/11/2018,21:30:10,0.065,21:30:10,0.066,21:30:10,0.038,21:30:10,0.01,21:30:10,-0.077,21:30:10,0.044,21:30:10,0.048,21:30:10,0.036
11/11/2018,21:30:11,0.063,21:30:11,0.062,21:30:11,0.038,21:30:11,0.01,21:30:11,-0.074,21:30:11,0.043,21:30:11,0.046,21:30:11,0.034
11/11/2018,21:30:12,0.065,21:30:12,0.064,21:30:12,0.04,21:30:12,0.01,21:30:12,-0.071,21:30:12,0.041,21:30:12,0.046,21:30:12,0.034
11/11/2018,21:30:13,0.063,21:30:13,0.063,21:30:13,0.038,21:30:13,0.009,21:30:13,-0.065,21:30:13,0.041,21:30:13,0.048,21:30:13,0.034
11/11/2018,21:30:14,0.063,21:30:14,0.064,21:30:14,0.037,21:30:14,0.01,21:30:14,-0.085,21:30:14,0.041,21:30:14,0.048,21:30:14,0.034
11/11/2018,21:30:15,0.061,21:30:15,0.065,21:30:15,0.038,21:30:15,0.018,21:30:15,-0.074,21:30:15,0.043,21:30:15,0.047,21:30:15,0.033
11/11/2018,21:30:16,0.059,21:30:16,0.065,21:30:16,0.039,21:30:16,0.008,21:30:16,-0.077,21:30:16,0.044,21:30:16,0.047,21:30:16,0.033
11/11/2018,21:30:17,0.062,21:30:17,0.07,21:30:17,0.041,21:30:17,0.009,21:30:17,-0.078,21:30:17,0.042,21:30:17,0.046,21:30:17,0.034
11/11/2018,21:30:18,0.064,21:30:18,0.07,21:30:18,0.041,21:30:18,0.01,21:30:18,-0.063,21:30:18,0.041,21:30:18,0.046,21:30:18,0.036
11/11/2018,21:30:19,0.062,21:30:19,0.068,21:30:19,0.042,21:30:19,0.013,21:30:19,-0.066,21:30:19,0.042,21:30:19,0.047,21:30:19,0.036
11/11/2018,21:30:20,0.061,21:30:20,0.067,21:30:20,0.037,21:30:20,0.007,21:30:20,-0.082,21:30:20,0.042,21:30:20,0.047,21:30:20,0.035
11/11/2018,21:30:21,0.064,21:30:21,0.067,21:30:21,0.039,21:30:21,0.01,21:30:21,-0.079,21:30:21,0.041,21:30:21,0.047,21:30:21,0.033
11/11/2018,21:30:22,0.062,21:30:22,0.07,21:30:22,0.041,21:30:22,0.009,21:30:22,-0.074,21:30:22,0.041,21:30:22,0.047,21:30:22,0.035
11/11/2018,21:30:23,0.063,21:30:23,0.067,21:30:23,0.04,21:30:23,0.011,21:30:23,-0.076,21:30:23,0.042,21:30:23,0.047,21:30:23,0.034
11/11/2018,21:30:24,0.062,21:30:24,0.067,21:30:24,0.042,21:30:24,0.008,21:30:24,-0.079,21:30:24,0.042,21:30:24,0.047,21:30:24,0.035
11/11/2018,21:30:25,0.062,21:30:25,0.064,21:30:25,0.042,21:30:25,0.009,21:30:25,-0.078,21:30:25,0.041,21:30:25,0.045,21:30:25,0.035
11/11/2018,21:30:26,0.059,21:30:26,0.063,21:30:26,0.041,21:30:26,0.009,21:30:26,-0.074,21:30:26,0.041,21:30:26,0.046,21:30:26,0.035
11/11/2018,21:30:27,0.06,21:30:27,0.066,21:30:27,0.041,21:30:27,0.01,21:30:27,-0.076,21:30:27,0.042,21:30:27,0.047,21:30:27,0.034
11/11/2018,21:30:28,0.06,21:30:28,0.066,21:30:28,0.039,21:30:28,0.007,21:30:28,-0.081,21:30:28,0.041,21:30:28,0.046,21:30:28,0.034
11/11/2018,21:30:29,0.067,21:30:29,0.063,21:30:29,0.039,21:30:29,0.008,21:30:29,-0.076,21:30:29,0.041,21:30:29,0.045,21:30:29,0.034
11/11/2018,21:30:30,0.064,21:30:30,0.064,21:30:30,0.04,21:30:30,0.01,21:30:30,-0.07,21:30:30,0.042,21:30:30,0.046,21:30:30,0.034
11/11/2018,21:30:31,0.061,21:30:31,0.069,21:30:31,0.038,21:30:31,0.01,21:30:31,-0.079,21:30:31,0.043,21:30:31,0.046,21:30:31,0.036
11/11/2018,21:30:32,0.064,21:30:32,0.07,21:30:32,0.039,21:30:32,0.008,21:30:32,-0.076,21:30:32,0.042,21:30:32,0.045,21:30:32,0.036
11/11/2018,21:30:33,0.06,21:30:33,0.068,21:30:33,0.04,21:30:33,0.011,21:30:33,-0.082,21:30:33,0.04,21:30:33,0.047,21:30:33,0.035
11/11/2018,21:30:34,0.059,21:30:34,0.07,21:30:34,0.04,21:30:34,0.009,21:30:34,-0.076,21:30:34,0.041,21:30:34,0.046,21:30:34,0.035
11/11/2018,21:30:35,0.063,21:30:35,0.066,21:30:35,0.038,21:30:35,0.01,21:30:35,-0.072,21:30:35,0.041,21:30:35,0.047,21:30:35,0.033
11/11/2018,21:30:36,0.063,21:30:36,0.07,21:30:36,0.039,21:30:36,0.008,21:30:36,-0.079,21:30:36,0.04,21:30:36,0.048,21:30:36,0.033
11/11/2018,21:30:37,0.063,21:30:37,0.071,21:30:37,0.038,21:30:37,0.009,21:30:37,-0.086,21:30:37,0.04,21:30:37,0.045,21:30:37,0.035
11/11/2018,21:30:38,0.063,21:30:38,0.063,21:30:38,0.038,21:30:38,0.01,21:30:38,-0.086,21:30:38,0.041,21:30:38,0.045,21:30:38,0.035
11/11/2018,21:30:39,0.064,21:30:39,0.063,21:30:39,0.037,21:30:39,0.009,21:30:39,-0.079,21:30:39,0.042,21:30:39,0.044,21:30:39,0.035
11/11/2018,21:30:40,0.062,21:30:40,0.065,21:30:40,0.043,21:30:40,0.008,21:30:40,-0.076,21:30:40,0.041,21:30:40,0.045,21:30:40,0.033
11/11/2018,21:30:41,0.064,21:30:41,0.068,21:30:41,0.045,21:30:41,0.009,21:30:41,-0.076,21:30:41,0.042,21:30:41,0.047,21:30:41,0.033
