,,DT6,,DT7,,DT8,,DT2,,DT3,,DT10,,DT9,,DT5
10/18/2018,3:24:45,25,3:24:45,26.9,3:24:45,10.1,3:24:45,3.497,3:24:45,3.302,3:24:45,3.61,3:24:45,0,3:24:45,0.015
10/18/2018,3:24:46,19.8,3:24:46,8.97,3:24:46,10.6,3:24:46,3.25,3:24:46,3.414,3:24:46,3.59,3:24:46,0,3:24:46,0.008
10/18/2018,3:24:47,15.8,3:24:47,5.82,3:24:47,10.4,3:24:47,3.383,3:24:47,3.44,3:24:47,3.58,3:24:47,0,3:24:47,0.008
10/18/2018,3:24:48,21.9,3:24:48,4.59,3:24:48,9.34,3:24:48,3.959,3:24:48,3.304,3:24:48,3.56,3:24:48,0,3:24:48,0.008
10/18/2018,3:24:49,22,3:24:49,4.04,3:24:49,9.27,3:24:49,3.74,3:24:49,3.337,3:24:49,3.53,3:24:49,0,3:24:49,0.008
10/18/2018,3:24:50,18.9,3:24:50,3.67,3:24:50,11,3:24:50,4.343,3:24:50,3.418,3:24:50,3.57,3:24:50,0,3:24:50,0.008
10/18/2018,3:24:51,19.2,3:24:51,3.11,3:24:51,12.2,3:24:51,4.141,3:24:51,3.392,3:24:51,3.57,3:24:51,0,3:24:51,0.008
10/18/2018,3:24:52,21.8,3:24:52,2.71,3:24:52,13.1,3:24:52,3.951,3:24:52,3.311,3:24:52,3.49,3:24:52,0,3:24:52,0.008
10/18/2018,3:24:53,22,3:24:53,2.57,3:24:53,14.3,3:24:53,4.081,3:24:53,3.322,3:24:53,3.43,3:24:53,0,3:24:53,0.008
10/18/2018,3:24:54,24.9,3:24:54,2.31,3:24:54,14.7,3:24:54,4.304,3:24:54,3.322,3:24:54,3.41,3:24:54,0,3:24:54,0.009
10/18/2018,3:24:55,24.1,3:24:55,2.01,3:24:55,16.2,3:24:55,4.143,3:24:55,3.537,3:24:55,3.41,3:24:55,0,3:24:55,0.01
10/18/2018,3:24:56,23.6,3:24:56,1.71,3:24:56,18.1,3:24:56,4.267,3:24:56,3.6,3:24:56,3.43,3:24:56,0,3:24:56,0.009
10/18/2018,3:24:57,26.6,3:24:57,1.56,3:24:57,17.8,3:24:57,4.424,3:24:57,3.758,3:24:57,3.46,3:24:57,0,3:24:57,0.009
10/18/2018,3:24:58,22.6,3:24:58,2.97,3:24:58,16.7,3:24:58,4.496,3:24:58,3.708,3:24:58,3.41,3:24:58,0,3:24:58,0.008
10/18/2018,3:24:59,22.1,3:24:59,5.65,3:24:59,15.8,3:24:59,4.4,3:24:59,3.377,3:24:59,3.45,3:24:59,0,3:24:59,0.007
10/18/2018,3:25:00,22.1,3:25:00,4.76,3:25:00,16.4,3:25:00,4.102,3:25:00,3.644,3:25:00,3.5,3:25:00,0,3:25:00,0.007
10/18/2018,3:25:01,20,3:25:01,2.84,3:25:01,17.3,3:25:01,4.091,3:25:01,3.677,3:25:01,3.5,3:25:01,0,3:25:01,0.008
10/18/2018,3:25:02,19.2,3:25:02,1.42,3:25:02,17.2,3:25:02,3.908,3:25:02,3.894,3:25:02,3.51,3:25:02,0,3:25:02,0.008
10/18/2018,3:25:03,16.5,3:25:03,1.16,3:25:03,16.6,3:25:03,3.947,3:25:03,3.94,3:25:03,3.45,3:25:03,0,3:25:03,0.008
10/18/2018,3:25:04,14.2,3:25:04,0.923,3:25:04,15.8,3:25:04,3.94,3:25:04,3.723,3:25:04,3.41,3:25:04,0,3:25:04,0.009
10/18/2018,3:25:05,14.3,3:25:05,0.892,3:25:05,16.2,3:25:05,4.098,3:25:05,3.245,3:25:05,3.47,3:25:05,0,3:25:05,0.009
10/18/2018,3:25:06,15.6,3:25:06,0.818,3:25:06,16.2,3:25:06,4.153,3:25:06,3.644,3:25:06,3.49,3:25:06,0,3:25:06,0.008
10/18/2018,3:25:07,16.4,3:25:07,0.673,3:25:07,15.6,3:25:07,4.163,3:25:07,3.488,3:25:07,3.37,3:25:07,0,3:25:07,0.008
10/18/2018,3:25:08,16.1,3:25:08,0.552,3:25:08,14,3:25:08,4.098,3:25:08,3.438,3:25:08,3.37,3:25:08,0,3:25:08,0.008
10/18/2018,3:25:09,18.1,3:25:09,0.504,3:25:09,13.3,3:25:09,4.063,3:25:09,3.447,3:25:09,3.42,3:25:09,0,3:25:09,0.008
10/18/2018,3:25:10,19.4,3:25:10,0.496,3:25:10,14.6,3:25:10,4.093,3:25:10,3.48,3:25:10,3.45,3:25:10,0,3:25:10,0.007
10/18/2018,3:25:11,20,3:25:11,0.453,3:25:11,15.9,3:25:11,4.047,3:25:11,3.372,3:25:11,3.47,3:25:11,0,3:25:11,0.009
10/18/2018,3:25:12,18.9,3:25:12,0.367,3:25:12,14.6,3:25:12,3.973,3:25:12,3.561,3:25:12,3.48,3:25:12,0,3:25:12,0.009
10/18/2018,3:25:13,15.6,3:25:13,0.391,3:25:13,11.9,3:25:13,3.955,3:25:13,3.811,3:25:13,3.47,3:25:13,0,3:25:13,0.009
10/18/2018,3:25:14,12.4,3:25:14,0.346,3:25:14,9.27,3:25:14,3.904,3:25:14,3.666,3:25:14,3.45,3:25:14,0,3:25:14,0.008
10/18/2018,3:25:15,11.4,3:25:15,0.313,3:25:15,6.4,3:25:15,3.863,3:25:15,3.539,3:25:15,3.47,3:25:15,0,3:25:15,0.01
10/18/2018,3:25:16,10.2,3:25:16,0.287,3:25:16,5.43,3:25:16,3.804,3:25:16,3.526,3:25:16,3.51,3:25:16,0,3:25:16,0.01
10/18/2018,3:25:17,8.23,3:25:17,0.25,3:25:17,6.59,3:25:17,3.799,3:25:17,3.708,3:25:17,3.48,3:25:17,0,3:25:17,0.008
10/18/2018,3:25:18,7.09,3:25:18,0.215,3:25:18,8.5,3:25:18,3.742,3:25:18,3.892,3:25:18,3.43,3:25:18,0,3:25:18,0.009
10/18/2018,3:25:19,7.99,3:25:19,0.227,3:25:19,9.92,3:25:19,3.806,3:25:19,3.771,3:25:19,3.4,3:25:19,0,3:25:19,0.008
10/18/2018,3:25:20,7.38,3:25:20,0.535,3:25:20,11,3:25:20,3.746,3:25:20,3.791,3:25:20,3.36,3:25:20,0,3:25:20,0.011
10/18/2018,3:25:21,6.38,3:25:21,0.925,3:25:21,11.3,3:25:21,3.663,3:25:21,3.469,3:25:21,3.33,3:25:21,0,3:25:21,0.01
10/18/2018,3:25:22,5.72,3:25:22,0.572,3:25:22,10.8,3:25:22,3.522,3:25:22,3.337,3:25:22,3.31,3:25:22,0,3:25:22,0.008
10/18/2018,3:25:23,4.51,3:25:23,0.176,3:25:23,11.2,3:25:23,3.522,3:25:23,3.331,3:25:23,3.29,3:25:23,0,3:25:23,0.008
10/18/2018,3:25:24,3.99,3:25:24,0.17,3:25:24,11.9,3:25:24,3.465,3:25:24,3.315,3:25:24,3.31,3:25:24,0,3:25:24,0.008
10/18/2018,3:25:25,3.55,3:25:25,0.159,3:25:25,12.4,3:25:25,3.446,3:25:25,3.585,3:25:25,3.31,3:25:25,0,3:25:25,0.008
10/18/2018,3:25:26,2.94,3:25:26,0.145,3:25:26,11.8,3:25:26,3.489,3:25:26,3.629,3:25:26,3.31,3:25:26,0,3:25:26,0.009
10/18/2018,3:25:27,2.85,3:25:27,0.192,3:25:27,9.4,3:25:27,3.491,3:25:27,3.532,3:25:27,3.33,3:25:27,0,3:25:27,0.011
10/18/2018,3:25:28,2.75,3:25:28,0.219,3:25:28,5.83,3:25:28,3.415,3:25:28,3.55,3:25:28,3.34,3:25:28,0,3:25:28,0.008
10/18/2018,3:25:29,2.98,3:25:29,0.129,3:25:29,4.76,3:25:29,3.373,3:25:29,3.646,3:25:29,3.32,3:25:29,0,3:25:29,0.008
10/18/2018,3:25:30,3.43,3:25:30,0.104,3:25:30,6.42,3:25:30,3.344,3:25:30,3.751,3:25:30,3.34,3:25:30,0,3:25:30,0.009
10/18/2018,3:25:31,3.39,3:25:31,0.095,3:25:31,9.07,3:25:31,3.426,3:25:31,3.661,3:25:31,3.37,3:25:31,0,3:25:31,0.008
10/18/2018,3:25:32,3.28,3:25:32,0.085,3:25:32,11.5,3:25:32,3.467,3:25:32,3.613,3:25:32,3.38,3:25:32,0,3:25:32,0.011
10/18/2018,3:25:33,3.51,3:25:33,0.082,3:25:33,11.1,3:25:33,3.385,3:25:33,3.569,3:25:33,3.36,3:25:33,0,3:25:33,0.014
10/18/2018,3:25:34,4.7,3:25:34,0.071,3:25:34,9.87,3:25:34,3.371,3:25:34,3.482,3:25:34,3.34,3:25:34,0,3:25:34,0.01
10/18/2018,3:25:35,6.46,3:25:35,0.067,3:25:35,10.3,3:25:35,3.344,3:25:35,3.499,3:25:35,3.35,3:25:35,0,3:25:35,0.008
10/18/2018,3:25:36,7.48,3:25:36,0.064,3:25:36,11.2,3:25:36,3.227,3:25:36,3.269,3:25:36,3.33,3:25:36,0,3:25:36,0.009
10/18/2018,3:25:37,7.94,3:25:37,0.062,3:25:37,11.5,3:25:37,3.189,3:25:37,3.545,3:25:37,3.33,3:25:37,0,3:25:37,0.008
10/18/2018,3:25:38,9,3:25:38,0.074,3:25:38,11.7,3:25:38,3.232,3:25:38,3.466,3:25:38,3.32,3:25:38,0,3:25:38,0.008
10/18/2018,3:25:39,6.98,3:25:39,0.077,3:25:39,12.8,3:25:39,3.444,3:25:39,3.593,3:25:39,3.3,3:25:39,0,3:25:39,0.008
10/18/2018,3:25:40,5.61,3:25:40,0.187,3:25:40,13.4,3:25:40,3.42,3:25:40,3.335,3:25:40,3.29,3:25:40,0,3:25:40,0.008
10/18/2018,3:25:41,4.24,3:25:41,0.302,3:25:41,12.7,3:25:41,3.266,3:25:41,3.438,3:25:41,3.27,3:25:41,0,3:25:41,0.009
10/18/2018,3:25:42,3.24,3:25:42,0.146,3:25:42,11.6,3:25:42,3.301,3:25:42,3.361,3:25:42,3.24,3:25:42,0,3:25:42,0.01
10/18/2018,3:25:43,2.77,3:25:43,0.146,3:25:43,11.1,3:25:43,3.264,3:25:43,3.355,3:25:43,3.26,3:25:43,0,3:25:43,0.008
10/18/2018,3:25:44,2.92,3:25:44,0.089,3:25:44,12.5,3:25:44,3.542,3:25:44,3.212,3:25:44,3.24,3:25:44,0,3:25:44,0.008
10/18/2018,3:25:45,3,3:25:45,0.058,3:25:45,15.6,3:25:45,3.522,3:25:45,3.059,3:25:45,3.22,3:25:45,0,3:25:45,0.008
10/18/2018,3:25:46,2.87,3:25:46,0.06,3:25:46,16,3:25:46,3.595,3:25:46,3.026,3:25:46,3.27,3:25:46,0,3:25:46,0.008
10/18/2018,3:25:47,3.53,3:25:47,0.071,3:25:47,14.5,3:25:47,3.526,3:25:47,3.131,3:25:47,3.31,3:25:47,0,3:25:47,0.009
10/18/2018,3:25:48,4.8,3:25:48,0.08,3:25:48,14,3:25:48,3.491,3:25:48,3.159,3:25:48,3.32,3:25:48,0,3:25:48,0.01
10/18/2018,3:25:49,4.47,3:25:49,0.069,3:25:49,14.1,3:25:49,3.481,3:25:49,3.23,3:25:49,3.34,3:25:49,0,3:25:49,0.01
10/18/2018,3:25:50,2.4,3:25:50,0.047,3:25:50,15.1,3:25:50,3.473,3:25:50,3.168,3:25:50,3.34,3:25:50,0,3:25:50,0.011
10/18/2018,3:25:51,1.82,3:25:51,0.037,3:25:51,15.1,3:25:51,3.401,3:25:51,3.096,3:25:51,3.34,3:25:51,0,3:25:51,0.01
10/18/2018,3:25:52,1.84,3:25:52,0.038,3:25:52,10.8,3:25:52,3.426,3:25:52,3.098,3:25:52,3.34,3:25:52,0,3:25:52,0.011
10/18/2018,3:25:53,2.74,3:25:53,0.041,3:25:53,8.27,3:25:53,3.516,3:25:53,3.39,3:25:53,3.37,3:25:53,0,3:25:53,0.013
10/18/2018,3:25:54,3.02,3:25:54,0.044,3:25:54,7.8,3:25:54,3.442,3:25:54,3.085,3:25:54,3.36,3:25:54,0,3:25:54,0.009
10/18/2018,3:25:55,2.66,3:25:55,0.076,3:25:55,7.99,3:25:55,3.557,3:25:55,3.044,3:25:55,3.37,3:25:55,0,3:25:55,0.009
10/18/2018,3:25:56,2.15,3:25:56,0.13,3:25:56,7.85,3:25:56,3.509,3:25:56,2.982,3:25:56,3.4,3:25:56,0,3:25:56,0.01
10/18/2018,3:25:57,1.92,3:25:57,0.141,3:25:57,7.28,3:25:57,3.45,3:25:57,3.241,3:25:57,3.4,3:25:57,0,3:25:57,0.01
10/18/2018,3:25:58,2.13,3:25:58,0.093,3:25:58,6.4,3:25:58,3.468,3:25:58,3.07,3:25:58,3.49,3:25:58,0,3:25:58,0.011
10/18/2018,3:25:59,2.1,3:25:59,0.052,3:25:59,5.47,3:25:59,3.413,3:25:59,3.076,3:25:59,3.55,3:25:59,0,3:25:59,0.009
10/18/2018,3:26:00,1.68,3:26:00,0.052,3:26:00,4.38,3:26:00,3.418,3:26:00,3.004,3:26:00,3.48,3:26:00,0,3:26:00,0.009
10/18/2018,3:26:01,1.23,3:26:01,0.039,3:26:01,3.98,3:26:01,3.463,3:26:01,3.175,3:26:01,3.48,3:26:01,0,3:26:01,0.009
10/18/2018,3:26:02,1.22,3:26:02,0.034,3:26:02,4.74,3:26:02,3.448,3:26:02,3.131,3:26:02,3.49,3:26:02,0,3:26:02,0.011
10/18/2018,3:26:03,1.44,3:26:03,0.036,3:26:03,5.77,3:26:03,3.454,3:26:03,3.247,3:26:03,3.5,3:26:03,0,3:26:03,0.009
10/18/2018,3:26:04,1.54,3:26:04,0.052,3:26:04,6.32,3:26:04,3.45,3:26:04,3.23,3:26:04,3.52,3:26:04,0,3:26:04,0.009
10/18/2018,3:26:05,1.61,3:26:05,0.055,3:26:05,6.18,3:26:05,3.336,3:26:05,3.291,3:26:05,3.55,3:26:05,0,3:26:05,0.01
10/18/2018,3:26:06,1.89,3:26:06,0.062,3:26:06,5.55,3:26:06,3.364,3:26:06,3.142,3:26:06,3.53,3:26:06,0,3:26:06,0.011
10/18/2018,3:26:07,1.22,3:26:07,0.074,3:26:07,5.15,3:26:07,3.227,3:26:07,2.958,3:26:07,3.55,3:26:07,0,3:26:07,0.01
10/18/2018,3:26:08,0.948,3:26:08,0.069,3:26:08,4.52,3:26:08,3.072,3:26:08,2.927,3:26:08,3.59,3:26:08,0,3:26:08,0.008
10/18/2018,3:26:09,1.45,3:26:09,0.035,3:26:09,3.72,3:26:09,3.175,3:26:09,3.041,3:26:09,3.61,3:26:09,0,3:26:09,0.008
10/18/2018,3:26:10,1.5,3:26:10,0.026,3:26:10,3.65,3:26:10,3.12,3:26:10,3.063,3:26:10,3.59,3:26:10,0,3:26:10,0.009
10/18/2018,3:26:11,1.4,3:26:11,0.025,3:26:11,4.62,3:26:11,2.917,3:26:11,2.89,3:26:11,3.58,3:26:11,0,3:26:11,0.009
10/18/2018,3:26:12,1.35,3:26:12,0.023,3:26:12,5.55,3:26:12,2.887,3:26:12,3.024,3:26:12,3.62,3:26:12,0,3:26:12,0.01
10/18/2018,3:26:13,1.39,3:26:13,0.023,3:26:13,6.32,3:26:13,2.952,3:26:13,3.059,3:26:13,3.59,3:26:13,0,3:26:13,0.009
10/18/2018,3:26:14,1.51,3:26:14,0.025,3:26:14,7.34,3:26:14,2.886,3:26:14,3.147,3:26:14,3.57,3:26:14,0,3:26:14,0.01
10/18/2018,3:26:15,1.53,3:26:15,0.023,3:26:15,8.16,3:26:15,2.741,3:26:15,3.026,3:26:15,3.61,3:26:15,0,3:26:15,0.008
10/18/2018,3:26:16,1.2,3:26:16,0.019,3:26:16,7.51,3:26:16,2.858,3:26:16,2.822,3:26:16,3.56,3:26:16,0,3:26:16,0.008
10/18/2018,3:26:17,1.02,3:26:17,0.02,3:26:17,5.81,3:26:17,2.735,3:26:17,2.754,3:26:17,3.57,3:26:17,0,3:26:17,0.009
10/18/2018,3:26:18,0.77,3:26:18,0.016,3:26:18,5.2,3:26:18,2.615,3:26:18,2.855,3:26:18,3.61,3:26:18,0,3:26:18,0.009
10/18/2018,3:26:19,0.661,3:26:19,0.018,3:26:19,4.77,3:26:19,2.501,3:26:19,2.724,3:26:19,3.65,3:26:19,0,3:26:19,0.01
10/18/2018,3:26:20,0.603,3:26:20,0.025,3:26:20,4.83,3:26:20,2.56,3:26:20,2.916,3:26:20,3.68,3:26:20,0,3:26:20,0.009
10/18/2018,3:26:21,1.02,3:26:21,0.037,3:26:21,5.3,3:26:21,2.56,3:26:21,2.877,3:26:21,3.67,3:26:21,0,3:26:21,0.01
10/18/2018,3:26:22,1.95,3:26:22,0.036,3:26:22,5.83,3:26:22,2.454,3:26:22,2.84,3:26:22,3.65,3:26:22,0,3:26:22,0.01
10/18/2018,3:26:23,2.95,3:26:23,0.031,3:26:23,6.45,3:26:23,2.46,3:26:23,2.794,3:26:23,3.64,3:26:23,0,3:26:23,0.013
10/18/2018,3:26:24,2.2,3:26:24,0.019,3:26:24,7.06,3:26:24,2.558,3:26:24,2.673,3:26:24,3.6,3:26:24,0,3:26:24,0.015
10/18/2018,3:26:25,1.07,3:26:25,0.018,3:26:25,7.64,3:26:25,2.527,3:26:25,2.658,3:26:25,3.57,3:26:25,0,3:26:25,0.01
10/18/2018,3:26:26,1,3:26:26,0.018,3:26:26,8.77,3:26:26,2.637,3:26:26,2.654,3:26:26,3.55,3:26:26,0,3:26:26,0.01
10/18/2018,3:26:27,0.635,3:26:27,0.017,3:26:27,9.85,3:26:27,2.643,3:26:27,2.763,3:26:27,3.57,3:26:27,0,3:26:27,0.009
10/18/2018,3:26:28,0.628,3:26:28,0.031,3:26:28,9.97,3:26:28,2.592,3:26:28,2.872,3:26:28,3.66,3:26:28,0,3:26:28,0.009
10/18/2018,3:26:29,1.07,3:26:29,0.035,3:26:29,10,3:26:29,2.643,3:26:29,2.901,3:26:29,3.71,3:26:29,0,3:26:29,0.01
10/18/2018,3:26:30,1.22,3:26:30,0.015,3:26:30,10.3,3:26:30,2.56,3:26:30,2.805,3:26:30,3.77,3:26:30,0,3:26:30,0.01
10/18/2018,3:26:31,0.774,3:26:31,0.014,3:26:31,10.6,3:26:31,2.586,3:26:31,2.697,3:26:31,3.79,3:26:31,0,3:26:31,0.01
10/18/2018,3:26:32,0.939,3:26:32,0.015,3:26:32,10.4,3:26:32,2.531,3:26:32,2.564,3:26:32,3.83,3:26:32,0,3:26:32,0.01
10/18/2018,3:26:33,1.18,3:26:33,0.015,3:26:33,10.3,3:26:33,2.584,3:26:33,2.553,3:26:33,3.88,3:26:33,0,3:26:33,0.01
10/18/2018,3:26:34,1.1,3:26:34,0.013,3:26:34,11.1,3:26:34,2.615,3:26:34,2.695,3:26:34,3.9,3:26:34,0,3:26:34,0.009
10/18/2018,3:26:35,1.07,3:26:35,0.012,3:26:35,13.1,3:26:35,2.727,3:26:35,2.794,3:26:35,3.89,3:26:35,0,3:26:35,0.008
10/18/2018,3:26:36,0.873,3:26:36,0.013,3:26:36,14.7,3:26:36,2.541,3:26:36,2.746,3:26:36,3.97,3:26:36,0,3:26:36,0.009
10/18/2018,3:26:37,0.794,3:26:37,0.013,3:26:37,15.4,3:26:37,2.609,3:26:37,2.656,3:26:37,4.01,3:26:37,0,3:26:37,0.018
10/18/2018,3:26:38,0.792,3:26:38,0.013,3:26:38,14.8,3:26:38,2.507,3:26:38,2.588,3:26:38,4.09,3:26:38,0,3:26:38,0.019
10/18/2018,3:26:39,0.789,3:26:39,0.013,3:26:39,13.1,3:26:39,2.527,3:26:39,2.493,3:26:39,4.23,3:26:39,0,3:26:39,0.011
10/18/2018,3:26:40,0.689,3:26:40,0.011,3:26:40,12,3:26:40,2.568,3:26:40,2.66,3:26:40,4.35,3:26:40,0,3:26:40,0.011
10/18/2018,3:26:41,0.612,3:26:41,0.012,3:26:41,11.2,3:26:41,2.521,3:26:41,2.603,3:26:41,4.41,3:26:41,0,3:26:41,0.01
10/18/2018,3:26:42,0.704,3:26:42,0.016,3:26:42,11.4,3:26:42,2.5,3:26:42,2.465,3:26:42,4.49,3:26:42,0,3:26:42,0.013
10/18/2018,3:26:43,1.27,3:26:43,0.015,3:26:43,11.4,3:26:43,2.611,3:26:43,2.487,3:26:43,4.51,3:26:43,0,3:26:43,0.012
10/18/2018,3:26:44,1.76,3:26:44,0.012,3:26:44,11.4,3:26:44,2.609,3:26:44,2.452,3:26:44,4.55,3:26:44,0,3:26:44,0.01
10/18/2018,3:26:45,1.46,3:26:45,0.012,3:26:45,11.8,3:26:45,2.739,3:26:45,2.443,3:26:45,4.57,3:26:45,0,3:26:45,0.01
10/18/2018,3:26:46,0.731,3:26:46,0.012,3:26:46,12,3:26:46,2.968,3:26:46,2.678,3:26:46,4.54,3:26:46,0,3:26:46,0.009
10/18/2018,3:26:47,0.463,3:26:47,0.014,3:26:47,12.2,3:26:47,2.68,3:26:47,2.469,3:26:47,4.58,3:26:47,0,3:26:47,0.008
10/18/2018,3:26:48,0.475,3:26:48,0.011,3:26:48,11.7,3:26:48,2.899,3:26:48,2.467,3:26:48,4.56,3:26:48,0,3:26:48,0.009
10/18/2018,3:26:49,0.438,3:26:49,0.012,3:26:49,9.88,3:26:49,3.162,3:26:49,2.585,3:26:49,4.51,3:26:49,0,3:26:49,0.009
10/18/2018,3:26:50,0.367,3:26:50,0.013,3:26:50,8.37,3:26:50,3.054,3:26:50,2.572,3:26:50,4.5,3:26:50,0,3:26:50,0.009
10/18/2018,3:26:51,0.362,3:26:51,0.011,3:26:51,7.9,3:26:51,3.084,3:26:51,2.529,3:26:51,4.53,3:26:51,0,3:26:51,0.008
10/18/2018,3:26:52,0.366,3:26:52,0.011,3:26:52,8.18,3:26:52,3.172,3:26:52,2.555,3:26:52,4.59,3:26:52,0,3:26:52,0.009
10/18/2018,3:26:53,0.367,3:26:53,0.013,3:26:53,9.02,3:26:53,3.107,3:26:53,2.77,3:26:53,4.66,3:26:53,0,3:26:53,0.009
10/18/2018,3:26:54,0.382,3:26:54,0.011,3:26:54,9.74,3:26:54,3.089,3:26:54,2.702,3:26:54,4.72,3:26:54,0,3:26:54,0.009
10/18/2018,3:26:55,0.239,3:26:55,0.01,3:26:55,9.95,3:26:55,3.091,3:26:55,2.721,3:26:55,4.82,3:26:55,0,3:26:55,0.01
10/18/2018,3:26:56,0.204,3:26:56,0.011,3:26:56,9.58,3:26:56,3.074,3:26:56,2.684,3:26:56,4.86,3:26:56,0,3:26:56,0.01
10/18/2018,3:26:57,0.26,3:26:57,0.012,3:26:57,8.8,3:26:57,3.301,3:26:57,2.704,3:26:57,4.84,3:26:57,0,3:26:57,0.009
10/18/2018,3:26:58,0.288,3:26:58,0.012,3:26:58,7.75,3:26:58,3.732,3:26:58,2.735,3:26:58,4.85,3:26:58,0,3:26:58,0.011
10/18/2018,3:26:59,0.373,3:26:59,0.014,3:26:59,6.45,3:26:59,3.775,3:26:59,2.691,3:26:59,4.9,3:26:59,0,3:26:59,0.011
10/18/2018,3:27:00,0.402,3:27:00,0.012,3:27:00,5.42,3:27:00,3.806,3:27:00,2.588,3:27:00,4.92,3:27:00,0,3:27:00,0.008
10/18/2018,3:27:01,0.277,3:27:01,0.01,3:27:01,4.23,3:27:01,3.975,3:27:01,2.675,3:27:01,4.97,3:27:01,0,3:27:01,0.009
10/18/2018,3:27:02,0.452,3:27:02,0.011,3:27:02,3.26,3:27:02,3.934,3:27:02,2.667,3:27:02,4.96,3:27:02,0,3:27:02,0.009
10/18/2018,3:27:03,0.745,3:27:03,0.01,3:27:03,2.56,3:27:03,3.842,3:27:03,2.647,3:27:03,5,3:27:03,0,3:27:03,0.009
10/18/2018,3:27:04,0.772,3:27:04,0.01,3:27:04,2.38,3:27:04,3.742,3:27:04,2.625,3:27:04,5.12,3:27:04,0,3:27:04,0.01
10/18/2018,3:27:05,0.489,3:27:05,0.01,3:27:05,2.79,3:27:05,3.693,3:27:05,2.621,3:27:05,5.11,3:27:05,0,3:27:05,0.01
10/18/2018,3:27:06,0.376,3:27:06,0.01,3:27:06,3.48,3:27:06,3.873,3:27:06,2.605,3:27:06,5.22,3:27:06,0,3:27:06,0.011
10/18/2018,3:27:07,0.567,3:27:07,0.011,3:27:07,4.15,3:27:07,3.965,3:27:07,2.469,3:27:07,5.3,3:27:07,0,3:27:07,0.01
10/18/2018,3:27:08,0.55,3:27:08,0.01,3:27:08,4.53,3:27:08,4.044,3:27:08,2.471,3:27:08,5.31,3:27:08,0,3:27:08,0.009
10/18/2018,3:27:09,0.306,3:27:09,0.01,3:27:09,4.81,3:27:09,4.747,3:27:09,2.515,3:27:09,5.32,3:27:09,0,3:27:09,0.009
10/18/2018,3:27:10,0.249,3:27:10,0.01,3:27:10,4.95,3:27:10,4.772,3:27:10,2.557,3:27:10,5.31,3:27:10,0,3:27:10,0.009
10/18/2018,3:27:11,0.218,3:27:11,0.011,3:27:11,4.84,3:27:11,4.477,3:27:11,2.8,3:27:11,5.38,3:27:11,0,3:27:11,0.009
10/18/2018,3:27:12,0.249,3:27:12,0.01,3:27:12,4.51,3:27:12,4.52,3:27:12,2.684,3:27:12,5.39,3:27:12,0,3:27:12,0.009
10/18/2018,3:27:13,0.383,3:27:13,0.011,3:27:13,4.1,3:27:13,4.21,3:27:13,2.853,3:27:13,5.43,3:27:13,0,3:27:13,0.009
10/18/2018,3:27:14,0.435,3:27:14,0.011,3:27:14,4.03,3:27:14,4.29,3:27:14,2.962,3:27:14,5.49,3:27:14,0,3:27:14,0.008
10/18/2018,3:27:15,0.285,3:27:15,0.011,3:27:15,4.68,3:27:15,4.394,3:27:15,2.711,3:27:15,5.6,3:27:15,0,3:27:15,0.008
10/18/2018,3:27:16,0.17,3:27:16,0.011,3:27:16,5.39,3:27:16,4.326,3:27:16,2.682,3:27:16,5.61,3:27:16,0,3:27:16,0.009
10/18/2018,3:27:17,0.19,3:27:17,0.011,3:27:17,4,3:27:17,4.522,3:27:17,2.631,3:27:17,5.47,3:27:17,0,3:27:17,0.011
10/18/2018,3:27:18,0.284,3:27:18,0.012,3:27:18,2.17,3:27:18,4.545,3:27:18,2.754,3:27:18,5.28,3:27:18,0,3:27:18,0.01
10/18/2018,3:27:19,0.288,3:27:19,0.013,3:27:19,1.7,3:27:19,4.561,3:27:19,2.759,3:27:19,5.45,3:27:19,0,3:27:19,0.011
10/18/2018,3:27:20,0.2,3:27:20,0.01,3:27:20,0.783,3:27:20,4.81,3:27:20,2.776,3:27:20,5.56,3:27:20,0,3:27:20,0.01
10/18/2018,3:27:21,0.159,3:27:21,0.01,3:27:21,0.259,3:27:21,4.437,3:27:21,2.813,3:27:21,5.58,3:27:21,0,3:27:21,0.009
10/18/2018,3:27:22,0.148,3:27:22,0.011,3:27:22,0.149,3:27:22,4.572,3:27:22,2.835,3:27:22,5.48,3:27:22,0,3:27:22,0.011
10/18/2018,3:27:23,0.155,3:27:23,0.011,3:27:23,0.427,3:27:23,4.484,3:27:23,2.724,3:27:23,5.31,3:27:23,0,3:27:23,0.01
10/18/2018,3:27:24,0.135,3:27:24,0.012,3:27:24,1.95,3:27:24,4.698,3:27:24,2.642,3:27:24,5.11,3:27:24,0,3:27:24,0.011
10/18/2018,3:27:25,0.12,3:27:25,0.011,3:27:25,3.12,3:27:25,4.719,3:27:25,2.695,3:27:25,5.09,3:27:25,0,3:27:25,0.009
10/18/2018,3:27:26,0.139,3:27:26,0.012,3:27:26,2.19,3:27:26,4.921,3:27:26,2.684,3:27:26,5.34,3:27:26,0,3:27:26,0.008
10/18/2018,3:27:27,0.153,3:27:27,0.011,3:27:27,0.682,3:27:27,4.808,3:27:27,2.548,3:27:27,5.49,3:27:27,0,3:27:27,0.01
10/18/2018,3:27:28,0.089,3:27:28,0.01,3:27:28,0.632,3:27:28,5.197,3:27:28,2.535,3:27:28,5.51,3:27:28,0,3:27:28,0.01
