CDT_time,bar_fence,spd_0_2m_init,spd_1_5m_init,spd_3m_init,spd_4_5m_init,spd_6m_init,spd_10m_init,bar_fence_1,spd_0_2m_rel,spd_1_5m_rel,spd_3m_rel,spd_4_5m_rel,spd_6m_rel,spd_10m_rel,bar_fence_2,spd_0_2m_uconv,spd_1_5m_uconv,spd_3m_uconv,spd_4_5m_uconv,spd_6m_uconv,spd_10m_uconv,bar_fence_3,spd_0_2m_lconv,spd_1_5m_lconv,spd_3m_lconv,spd_4_5m_lconv,spd_6m_lconv,spd_10m_lconv,bar_fence_4,spd_8_5m_rel,spd_8_5m_lconv,spd_15m_rel,spd_15m_lconv,spd_20m_rel,spd_20m_lconv,,Init,Rel,Uconv,Lconv
8:52:30,|,0.731249988,1.038242817,1.054744363,1.113316417,1.176268578,1.177751899,|,0.77840668,1.093517303,1.144982338,1.258022308,1.270925403,1.314611197,|,0.842240751,1.243065476,1.404083967,1.408280969,1.43926239,1.406481147,|,0,0,0,0,0,0,|,1.325562716,0,1.391530633,0,1.385195494,0,,1,0,0,0
8:57:30,|,0.925859988,1.397289276,1.480602503,1.565380931,1.683420539,1.676986814,|,0.836310029,1.190808892,1.240604758,1.340566635,1.353315115,1.44327116,|,0.922296643,1.269903064,1.474928021,1.538508654,1.605463982,1.714036584,|,0,0,0,0,0,0,|,1.437940717,0,1.593707085,0,1.625460029,0,,0,1,1,0
9:02:30,|,1.025913358,1.721155524,1.833825111,1.927643061,2.093906879,2.150824785,|,0.820626855,1.119533539,1.250292063,1.395554662,1.492265105,1.663104057,|,0.996926665,1.412258983,1.646435976,1.757240295,1.742941022,1.918097973,|,0,0,0,0,0,0,|,1.524344563,0,1.808874965,0,1.911607027,0,,1,1,0,0
9:07:30,|,0.676536679,1.015378237,1.057746768,1.141955376,1.261957169,1.283919334,|,0.744400024,1.02424109,1.094632268,1.146524429,1.156288862,1.252629399,|,0.684418082,0.906147599,1.097569704,1.226608515,1.247333884,1.372800708,|,0,0,0,0,0,0,|,1.236339092,0,1.357087851,0,1.39820528,0,,1,1,1,0
9:12:30,|,0.696438789,1.064374685,1.120916009,1.148187637,1.267157078,1.285143733,|,0.680100024,0.877186,0.946011007,1.033831239,1.118497252,1.173902392,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,1.1490767,0,1.225973487,0,1.20747304,0,,1,0,0,0
9:17:30,|,0.496026665,0.676767588,0.647406042,0.664237499,0.768018484,0.779577553,|,0.727630019,0.864963055,1.152155757,1.054999471,1.098366141,1.209237695,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,1.120387077,0,1.265201449,0,1.286863208,0,,0,0,0,0
9:22:30,|,0.354609996,0.555879295,0.567731678,0.639658689,0.781955242,0.827613592,|,0.777863324,1.332747221,1.420229793,1.245940447,1.28072834,1.384542346,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,1.299704194,0,1.467743397,0,1.566652656,0,,1,0,0,0
9:27:30,|,1.013749957,1.650522232,1.764689803,1.876146197,2.041077137,2.182997227,|,1.06855619,1.563451886,1.791635394,1.970960259,2.043011189,2.155398846,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,2.070867538,0,2.229456902,0,2.266145706,0,,1,1,0,0
9:32:30,|,0.923950016,1.440537453,1.565220833,1.665212154,1.845679879,1.873706341,|,1.063416719,1.565843463,1.750152111,1.903986096,2.050477982,2.179839849,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,2.085604668,0,2.317782402,0,2.3186028,0,,1,1,0,0
9:37:30,|,1.203921318,1.984822035,2.136673212,2.260175943,2.436062336,2.510408163,|,1.286389947,1.83688581,2.053996325,2.218376637,2.336278677,2.522044182,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,2.391160965,0,2.606292486,0,2.710755825,0,,1,1,0,0
9:42:30,|,0.952773333,1.505828023,1.623558044,1.772904038,1.942199349,2.004512548,|,1.097703338,1.60373199,1.826973319,2.081119061,2.220664501,2.420152426,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,2.313224077,0,2.5089252,0,2.573044538,0,,1,1,0,0
9:47:30,|,0.934463322,1.44383359,1.562011361,1.70171845,1.861486554,1.925535321,|,1.300216675,1.872486115,2.141893864,2.28192234,2.424521208,2.550360441,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,2.435015202,0,2.707263947,0,2.737849712,0,,1,1,0,0
9:52:30,|,0.83069998,1.341860771,1.439593673,1.519305944,1.65386045,1.766293883,|,1.103157759,1.457754135,1.708931923,1.764696956,1.924013257,2.167595625,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,2.008574963,0,2.250147581,0,2.282448769,0,,1,1,0,0
9:57:30,|,0.915719986,1.461818337,1.582193494,1.732825279,1.893662095,1.956347823,|,1.110929966,1.547954321,1.803458929,1.880956531,1.994114161,2.076130629,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,2.01575923,0,2.109931946,0,2.096980572,0,,1,0,0,0
10:02:30,|,1.38674891,2.332219601,2.613557577,2.785090446,2.99291873,3.046774149,|,1.077292681,1.608582973,1.79729569,1.895843863,2.0259974,2.098139763,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,2.03528738,0,2.262841702,0,2.341731548,0,,1,1,0,0
10:07:30,|,1.380543351,2.312510014,2.505441189,2.707758188,2.895716667,3.093716621,|,NaN,NaN,NaN,1.52414608,1.541137695,1.708389044,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,1.601483703,0,NaN,0,NaN,0,,1,0,0,0
10:12:30,|,1.395203352,2.331475496,2.60187149,2.746476889,2.958344936,2.994761467,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
10:17:30,|,1.28701663,2.16781497,2.363441467,2.546997309,2.725937128,2.706489086,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
10:22:30,|,1.284736633,2.190228462,2.381948948,2.543601036,2.697909117,2.835019112,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
10:27:30,|,1.137482524,1.897857547,2.076616764,2.182697773,2.321474075,2.365855694,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
10:32:30,|,1.39097333,2.317982912,2.561717749,2.743530989,2.940832138,3.086917162,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
10:37:30,|,1.304579973,2.293950558,2.582506418,2.807688236,2.996835947,3.070200443,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
10:42:30,|,1.393773317,2.399277925,2.651580334,2.815788031,3.022767544,3.153014898,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
10:47:30,|,1.648869991,2.851374626,2.943886995,3.41915679,3.627233505,3.732745409,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
10:52:30,|,1.320720196,2.228448391,2.451818705,2.676090002,2.915014029,3.05966115,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
10:57:30,|,1.432313323,2.446656466,2.718794346,2.903414011,3.090713024,3.192661285,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
11:02:30,|,1.633046627,2.865375757,3.172108173,3.424272537,3.676756859,3.781376839,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
11:07:30,|,1.268033385,2.148492336,2.397243261,2.579718828,2.807550669,2.920175314,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
11:12:30,|,1.429356694,2.488343954,2.749748468,2.95181179,3.142740488,3.295598745,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
11:17:30,|,1.917182446,3.260396481,3.588871956,3.825396776,4.120412827,4.343133926,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
11:22:30,|,1.712226629,3.040982008,3.418762684,3.675388098,4.006699562,4.195918083,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
11:27:30,|,1.536476612,2.629616499,2.906908274,3.100779533,3.34291029,3.459599018,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
11:32:30,|,1.247159958,2.064958096,2.383370638,2.674798727,2.967200994,3.113265038,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
11:37:30,|,1.351016998,2.391258955,2.819173098,3.022342205,3.249097824,3.347144365,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
11:42:30,|,1.46366334,2.468091965,2.737875462,2.993287325,3.159693003,3.228281736,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
11:47:30,|,1.163740039,1.993777871,2.194913864,2.330452442,2.479190588,2.582994699,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
11:52:30,|,1.198903322,2.072918653,2.301103592,2.457142591,2.656919003,2.76057291,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
11:57:30,|,1.226266623,2.104297876,2.302939177,2.442664146,2.648367405,2.706044674,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
12:02:30,|,1.428923011,2.609573364,2.90073204,3.128961802,3.305482149,3.432860613,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
12:07:30,|,1.482120037,2.762704849,3.150848389,3.401179075,3.626127958,3.811519146,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
12:12:30,|,1.720346689,3.092982531,3.539388657,3.80320549,4.054068089,4.244118214,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
12:17:30,|,1.663513303,3.016764164,3.380302191,3.646641254,3.857257128,4.005119324,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
12:22:30,|,1.346349955,2.377276659,2.690910339,2.83747077,3.059354782,3.163488865,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
12:27:30,|,1.56047678,2.747073174,3.021347046,3.226046324,3.449690342,3.601294994,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
12:32:30,|,1.594660044,2.840566397,3.180398226,3.361067057,3.54242754,3.610316753,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
12:37:30,|,1.105253339,1.950287342,2.163704634,2.262714863,2.387728691,2.45126915,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
12:42:30,|,1.524113297,2.759285212,3.089493036,3.312840223,3.508777857,3.547977448,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
12:47:30,|,1.607116699,2.99772048,3.320918322,3.55197978,3.83215189,3.956559658,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
12:52:30,|,1.242000699,2.272310495,2.516716003,2.70263195,2.896235466,2.985766888,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
12:57:30,|,1.423583388,2.625966787,2.916789532,3.118699551,3.382267714,3.434036016,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
13:02:30,|,1.549976707,2.877074003,3.309508562,3.602469683,3.859435797,4.057053089,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
13:07:30,|,1.326776624,2.397060871,2.695405483,2.910391331,3.160792112,3.275900602,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
13:12:30,|,1.626899958,2.905311346,3.024446726,3.528501511,3.748606443,3.939274788,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
13:17:30,|,1.338922977,2.409292698,2.841241598,3.006445646,3.208413839,3.28529501,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
13:22:30,|,1.328430057,2.364211082,2.628451109,2.947392702,3.121703148,3.268855095,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
13:27:30,|,1.393366694,2.418318033,2.675981522,2.875322819,3.080828905,3.189036846,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
13:32:30,|,1.140266657,2.081467152,2.360514402,2.560749054,2.813604832,2.985707998,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
13:37:30,|,1.252587557,2.24613595,2.500340462,2.689587831,2.882660627,2.987099409,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
13:42:30,|,1.260483384,2.120574236,2.331279755,2.534111261,2.744432211,2.87334466,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
13:47:30,|,1.488326669,2.67548418,3.003195763,3.349591732,3.581479073,3.794041872,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
13:52:30,|,1.335346699,2.423760653,2.720392227,2.914924383,3.151744604,3.29914999,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
13:57:30,|,1.502646685,2.64467001,2.939019442,3.15833497,3.380853415,3.540364742,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
14:02:30,|,1.378312826,2.457573414,2.813452721,3.090426683,3.287721395,3.404367924,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
14:07:30,|,1.163496614,2.076961517,2.342419624,2.552829742,2.727470636,2.835948229,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
14:12:30,|,1.346143365,2.358187437,2.64582777,2.856667995,3.04018712,3.200286627,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
14:17:30,|,1.099362731,1.903129339,2.121117592,2.287885427,2.440005064,2.522413731,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
14:22:30,|,1.580029964,2.763583899,3.125602245,3.370388508,3.59711957,3.853837252,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
14:27:30,|,1.396468878,2.523921967,2.80359602,2.99072051,3.164855003,3.314034462,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
14:32:30,|,1.562139988,2.762064219,3.140186787,3.393713951,3.566733837,3.6801548,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
14:37:30,|,1.766160011,2.967144966,3.25763917,3.431380987,3.648367882,3.836008787,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
14:42:30,|,1.557716608,2.675870895,3.027642488,3.28040719,3.484316826,3.594816208,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
14:47:30,|,1.709329963,2.922965527,3.395338058,3.704032421,3.922695398,4.100971222,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
14:52:30,|,1.581337094,2.692590237,3.039198399,3.331051588,3.550905704,3.861296654,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
14:57:30,|,1.137169957,2.014744759,2.267065525,2.45716238,2.656483889,2.75191617,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
15:02:30,|,1.249986649,2.321584225,2.58068037,2.771106482,2.953166246,3.085889578,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
15:07:30,|,1.483273387,2.689002275,3.101329803,3.396878481,3.663601637,3.855476379,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
15:12:30,|,1.685660839,3.115219831,3.533057213,3.777645111,3.995133162,4.165194035,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,1,0,0,0
