,,DT6,,,DT7,,,DT8,,,DT2,,,DT3,,,DT10,,,DT9,,,DT5,
,,,,,,,,,,,,,,,,,,,,,,7:40:39,0.098,
,,,,,,,,,,,,,,,,,,,,,,7:40:40,0.216,
,,,,,,,,,,,,,,,,,,,,,,7:40:41,0.392,
,,,,,,,,,,,,,,,,,,,,,,7:40:42,0.336,
,,,,,,,,,,,,,,,,,,,,,,7:40:43,0.232,
,,,,,,,,,,,,,,,,,,,,,,7:40:44,0.158,
,,,,,,,,,,,,,,,,,,,,,,7:40:45,0.117,
,,,,,,,,,,,,,,,,,,,,,,7:40:46,0.107,
,,,,,,,,,,,,,,,,,,,,,,7:40:47,0.114,
,,,,,,,,,,,,,,,,,,,,,,7:40:48,0.118,
,,,,,,,,,,,,,,,,,,,,,,7:40:49,0.094,
,,,,,,,,,,,,,,,,,,,,,,7:40:50,0.119,
,,,,,,,,,,,,,,,,,,,,,,7:40:51,0.237,
,,,,,,,,,,,,,,,,,,,,,,7:40:52,0.279,
,,,,,,,,,,,,,,,,,,,,,,7:40:53,0.244,
,,,,,,,,,,,,,,,,,,,,,,7:40:54,0.235,
,,,,,,,,,,,,,,,,,,,,,,7:40:55,0.292,
,,,,,,,,,,,,,,,,,,,,,,7:40:56,0.341,
,,,,,,,,,,,,,,,,,,,,,,7:40:57,0.227,
,,,,,,,,,,,,,,,,,,,,,,7:40:58,0.135,
,,,,,,,,,,,,,,,,,,,,,,7:40:59,0.162,
,,,,,,,,,,,,,,,,,,,,,,7:41:00,0.274,
,,,,,,,,,,,,,,,,,,,,,,7:41:01,0.302,
,,,,,,,,,,,,,,,,,,,,,,7:41:02,0.25,
,,,,,,,,,,,,,,,,,,,,,,7:41:03,0.267,
,,,,,,,,,,,,,,,,,,,,,,7:41:04,0.364,
,,,,,,,,,,,,,,,,,,,,,,7:41:05,0.377,
,,,,,,,,,,,,,,,,,,,,,,7:41:06,0.369,
,,,,,,,,,,,,,,,,,,,,,,7:41:07,0.406,
,,,,,,,,,,,,,,,,,,,,,,7:41:08,0.391,
,,,,,,,,,,,,,,,,,,,,,,7:41:09,0.353,
,,,,,,,,,,,,,,,,,,,,,,7:41:10,0.311,
,,,,,,,,,,,,,,,,,,,,,,7:41:11,0.264,
,,,,,,,,,,,,,,,,,,,,,,7:41:12,0.303,
,,,,,,,,,,,,,,,,,,,,,,7:41:13,0.397,
,,,,,,,,,,,,,,,,,,,,,,7:41:14,0.441,
,,,,,,,,,,,,,,,,,,,,,,7:41:15,0.41,
,,,,,,,,,,,,,,,,,,,,,,7:41:16,0.367,
,,,,,,,,,,,,,,,,,,,,,,7:41:17,0.379,
,,,,,,,,,,,,,,,,,,,,,,7:41:18,0.434,
,,,,,,,,,,,,,,,,,,,,,,7:41:19,0.498,
,,,,,,,,,,,,,,,,,,,,,,7:41:20,0.533,
,,,,,,,,,,,,,,,,,,,,,,7:41:21,0.471,
,,,,,,,,,,,,,,,,,,,,,,7:41:22,0.396,
,,,,,,,,,,,,,,,,,,,,,,7:41:23,0.404,
,,,,,,,,,,,,,,,,,,,,,,7:41:24,0.443,
,,,,,,,,,,,,,,,,,,,,,,7:41:25,0.447,
,,,,,,,,,,,,,,,,,,,,,,7:41:26,0.462,
,,,,,,,,,,,,,,,,,,,,,,7:41:27,0.444,
,,,,,,,,,,,,,,,,,,,,,,7:41:28,0.459,
,,,,,,,,,,,,,,,,,,,,,,7:41:29,0.531,
,,,,,,,,,,,,,,,,,,,,,,7:41:30,0.553,
,,,,,,,,,,,,,,,,,,,,,,7:41:31,0.476,
,,,,,,,,,,,,,,,,,,,,,,7:41:32,0.438,
,,,,,,,,,,,,,,,,,,,,,,7:41:33,0.432,
,,,,,,,,,,,,,,,,,,,,,,7:41:34,0.438,
,,,,,,,,,,,,,,,,,,,,,,7:41:35,0.441,
,,,,,,,,,,,,,,,,,,,,,,7:41:36,0.43,
,,,,,,,,,,,,,,,,,,,,,,7:41:37,0.44,
,,,,,,,,,,,,,,,,,,,,,,7:41:38,0.48,
,,,,,,,,,,,,,,,,,,,,,,7:41:39,0.472,
,,,,,,,,,,,,,,,,,,,,,,7:41:40,0.458,
,,,,,,,,,,,,,,,,,,,,,,7:41:41,0.483,
,,,,,,,,,,,,,,,,,,,,,,7:41:42,0.509,
,,,,,,,,,,,,,,,,,,,,,,7:41:43,0.489,
,,,,,,,,,,,,,,,,,,,,,,7:41:44,0.454,
,,,,,,,,,,,,,,,,,,,,,,7:41:45,0.44,
,,,,,,,,,,,,,,,,,,,,,,7:41:46,0.463,
,,,,,,,,,,,,,,,,,,,,,,7:41:47,0.466,
,,,,,,,,,,,,,,,,,,,,,,7:41:48,0.412,
,,,,,,,,,,,,,,,,,,,,,,7:41:49,0.388,
,,,,,,,,,,,,,,,,,,,,,,7:41:50,0.406,
,,,,,,,,,,,,,,,,,,,,,,7:41:51,0.401,
,,,,,,,,,,,,,,,,,,,,,,7:41:52,0.371,
,,,,,,,,,,,,,,,,,,,,,,7:41:53,0.36,
,,,,,,,,,,,,,,,,,,,,,,7:41:54,0.332,
,,,,,,,,,,,,,,,,,,,,,,7:41:55,0.379,
,,,,,,,,,,,,,,,,,,,,,,7:41:56,0.398,
,,,,,,,,,,,,,,,,,,,,,,7:41:57,0.293,
,,,,,,,,,,,,,,,,,,,,,,7:41:58,0.281,
,,,,,,,,,,,,,,,,,,,,,,7:41:59,0.28,
,,,,,,,,,,,,,,,,,,,,,,7:42:00,0.325,
,,,,,,,,,,,,,,,,,,,,,,7:42:01,0.32,
,,,,,,,,,,,,,,,,,,,,,,7:42:02,0.222,
,,,,,,,,,,,,,,,,,,,,,,7:42:03,0.241,
,,,,,,,,,,,,,,,,,,,,,,7:42:04,0.343,
,,,,,,,,,,,,,,,,,,,,,,7:42:05,0.403,
,,,,,,,,,,,,,,,,,,,,,,7:42:06,0.411,
,,,,,,,,,,,,,,,,,,,,,,7:42:07,0.4,
,,,,,,,,,,,,,,,,,,,,,,7:42:08,0.358,
,,,,,,,,,,,,,,,,,,,,,,7:42:09,0.32,
,,,,,,,,,,,,,,,,,,,,,,7:42:10,0.347,
,,,,,,,,,,,,,,,,,,,,,,7:42:11,0.34,
,,,,,,,,,,,,,,,,,,,,,,7:42:12,0.315,
,,,,,,,,,,,,,,,,,,,,,,7:42:13,0.296,
,,,,,,,,,,,,,,,,,,,,,,7:42:14,0.279,
,,,,,,,,,,,,,,,,,,,,,,7:42:15,0.239,
,,,,,,,,,,,,,,,,,,,,,,7:42:16,0.298,
,,,,,,,,,,,,,,,,,,,,,,7:42:17,0.328,
,,,,,,,,,,,,,,,,,,,,,,7:42:18,0.255,
,,,,,,,,,,,,,,,,,,,,,,7:42:19,0.199,
,,,,,,,,,,,,,,,,,,,,,,7:42:20,0.182,
,,,,,,,,,,,,,,,,,,,,,,7:42:21,0.224,
,,,,,,,,,,,,,,,,,,,,,,7:42:22,0.255,
,,,,,,,,,,,,,,,,,,,,,,7:42:23,0.279,
,,,,,,,,,,,,,,,,,,,,,,7:42:24,0.293,
,,,,,,,,,,,,,,,,,,,,,,7:42:25,0.3,
,,,,,,,,,,,,,,,,,,,,,,7:42:26,0.312,
,,,,,,,,,,,,,,,,,,,,,,7:42:27,0.325,
,,,,,,,,,,,,,,,,,,,,,,7:42:28,0.352,
,,,,,,,,,,,,,,,,,,,,,,7:42:29,0.367,
,,,,,,,,,,,,,,,,,,,,,,7:42:30,0.34,
,,,,,,,,,,,,,,,,,,,,,,7:42:31,0.316,
,,,,,,,,,,,,,,,,,,,,,,7:42:32,0.304,
,,,,,,,,,,,,,,,,,,,,,,7:42:33,0.324,
,,,,,,,,,,,,,,,,,,,,,,7:42:34,0.358,
,,,,,,,,,,,,,,,,,,,,,,7:42:35,0.354,
,,,,,,,,,,,,,,,,,,,,,,7:42:36,0.369,
,,,,,,,,,,,,,,,,,,,,,,7:42:37,0.348,
,,,,,,,,,,,,,,,,,,,,,,7:42:38,0.293,
,,,,,,,,,,,,,,,,,,,,,,7:42:39,0.276,
,,,,,,,,,,,,,,,,,,,,,,7:42:40,0.271,
,,,,,,,,,,,,,,,,,,,,,,7:42:41,0.253,
,,,,,,,,,,,,,,,,,,,,,,7:42:42,0.252,
,,,,,,,,,,,,,,,,,,,,,,7:42:43,0.27,
,,,,,,,,,,,,,,,,,,,,,,7:42:44,0.28,
,,,,,,,,,,,,,,,,,,,,,,7:42:45,0.28,
,,,,,,,,,,,,,,,,,,,,,,7:42:46,0.262,
,,,,,,,,,,,,,,,,,,,,,,7:42:47,0.277,
,,,,,,,,,,,,,,,,,,,,,,7:42:48,0.316,
,,,,,,,,,,,,,,,,,,,,,,7:42:49,0.292,
,,,,,,,,,,,,,,,,,,,,,,7:42:50,0.235,
,,,,,,,,,,,,,,,,,,,,,,7:42:51,0.216,
,,,,,,,,,,,,,,,,,,,,,,7:42:52,0.204,
,,,,,,,,,,,,,,,,,,,,,,7:42:53,0.205,
,,,,,,,,,,,,,,,,,,,,,,7:42:54,0.194,
,,,,,,,,,,,,,,,,,,,,,,7:42:55,0.182,
,,,,,,,,,,,,,,,,,,,,,,7:42:56,0.227,
,,,,,,,,,,,,,,,,,,,,,,7:42:57,0.231,
,,,,,,,,,,,,,,,,,,,,,,7:42:58,0.173,
,,,,,,,,,,,,,,,,,,,,,,7:42:59,0.137,
,,,,,,,,,,,,,,,,,,,,,,7:43:00,0.148,
,,,,,,,,,,,,,,,,,,,,,,7:43:01,0.137,
,,,,,,,,,,,,,,,,,,,,,,7:43:02,0.157,
,,,,,,,,,,,,,,,,,,,,,,7:43:03,0.175,
,,,,,,,,,,,,,,,,,,,,,,7:43:04,0.169,
,,,,,,,,,,,,,,,,,,,,,,7:43:05,0.185,
,,,,,,,,,,,,,,,,,,,,,,7:43:06,0.235,
,,,,,,,,,,,,,,,,,,,,,,7:43:07,0.251,
,,,,,,,,,,,,,,,,,,,,,,7:43:08,0.21,
,,,,,,,,,,,,,,,,,,,,,,7:43:09,0.208,
,,,,,,,,,,,,,,,,,,,,,,7:43:10,0.169,
,,,,,,,,,,,,,,,,,,,,,,7:43:11,0.156,
,,,,,,,,,,,,,,,,,,,,,,7:43:12,0.175,
,,,,,,,,,,,,,,,,,,,,,,7:43:13,0.189,
,,,,,,,,,,,,,,,,,,,,,,7:43:14,0.185,
,,,,,,,,,,,,,,,,,,,,,,7:43:15,0.175,
,,,,,,,,,,,,,,,,,,,,,,7:43:16,0.197,
,,,,,,,,,,,,,,,,,,,,,,7:43:17,0.186,
,,,,,,,,,,,,,,,,,,,,,,7:43:18,0.167,
,,,,,,,,,,,,,,,,,,,,,,7:43:19,0.17,
,,,,,,,,,,,,,,,,,,,,,,7:43:20,0.166,
,,,,,,,,,,,,,,,,,,,,,,7:43:21,0.145,
,,,,,,,,,,,,,,,,,,,,,,7:43:22,0.114,
,,,,,,,,,,,,,,,,,,,,,,7:43:23,0.101,
,,,,,,,,,,,,,,,,,,,,,,7:43:24,0.122,
,,,,,,,,,,,,,,,,,,,,,,7:43:25,0.154,
,,,,,,,,,,,,,,,,,,,,,,7:43:26,0.176,
,,,,,,,,,,,,,,,,,,,,,,7:43:27,0.15,
,,,,,,,,,,,,,,,,,,,,,,7:43:28,0.127,
,,,,,,,,,,,,,,,,,,,,,,7:43:29,0.136,
,,,,,,,,,,,,,,,,,,,,,,7:43:30,0.148,
,,,,,,,,,,,,,,,,,,,,,,7:43:31,0.154,
,,,,,,,,,,,,,,,,,,,,,,7:43:32,0.177,
,,,,,,,,,,,,,,,,,,,,,,7:43:33,0.157,
,,,,,,,,,,,,,,,,,,,,,,7:43:34,0.126,
,,,,,,,,,,,,,,,,,,,,,,7:43:35,0.169,
,,,,,,,,,,,,,,,,,,,,,,7:43:36,0.197,
,,,,,,,,,,,,,,,,,,,,,,7:43:37,0.183,
,,,,,,,,,,,,,,,,,,,,,,7:43:38,0.173,
,,,,,,,,,,,,,,,,,,,,,,7:43:39,0.178,
,,,,,,,,,,,,,,,,,,,,,,7:43:40,0.171,
,,,,,,,,,,,,,,,,,,,,,,7:43:41,0.169,
,,,,,,,,,,,,,,,,,,,,,,7:43:42,0.199,
,,,,,,,,,,,,,,,,,,,,,,7:43:43,0.209,
,,,,,,,,,,,,,,,,,,,,,,7:43:44,0.221,
,,,,,,,,,,,,,,,,,,,,,,7:43:45,0.234,
,,,,,,,,,,,,,,,,,,,,,,7:43:46,0.26,
,,,,,,,,,,,,,,,,,,,,,,7:43:47,0.262,
,,,,,,,,,,,,,,,,,,,,,,7:43:48,0.251,
,,,,,,,,,,,,,,,,,,,,,,7:43:49,0.241,
,,,,,,,,,,,,,,,,,,,,,,7:43:50,0.25,
,,,,,,,,,,,,,,,,,,,,,,7:43:51,0.247,
,,,,,,,,,,,,,,,,,,,,,,7:43:52,0.243,
,,,,,,,,,,,,,,,,,,,,,,7:43:53,0.245,
,,,,,,,,,,,,,,,,,,,,,,7:43:54,0.191,
,,,,,,,,,,,,,,,,,,,,,,7:43:55,0.133,
,,,,,,,,,,,,,,,,,,,,,,7:43:56,0.147,
,,,,,,,,,,,,,,,,,,,,,,7:43:57,0.202,
,,,,,,,,,,,,,,,,,,,,,,7:43:58,0.213,
,,,,,,,,,,,,,,,,,,,,,,7:43:59,0.234,
,,,,,,,,,,,,,,,,,,,,,,7:44:00,0.196,
,,,,,,,,,,,,,,,,,,,,,,7:44:01,0.122,
,,,,,,,,,,,,,,,,,,,,,,7:44:02,0.091,
,,,,,,,,,,,,,,,,,,,,,,7:44:03,0.085,
,,,,,,,,,,,,,,,,,,,,,,7:44:04,0.082,
,,,,,,,,,,,,,,,,,,,,,,7:44:05,0.082,
,,,,,,,,,,,,,,,,,,,,,,7:44:06,0.076,
,,,,,,,,,,,,,,,,,,,,,,7:44:07,0.077,
,,,,,,,,,,,,,,,,,,,,,,7:44:08,0.13,
,,,,,,,,,,,,,,,,,,,,,,7:44:09,0.2,
,,,,,,,,,,,,,,,,,,,,,,7:44:10,0.203,
,,,,,,,,,,,,,,,,,,,,,,7:44:11,0.202,
,,,,,,,,,,,,,,,,,,,,,,7:44:12,0.138,
,,,,,,,,,,,,,,,,,,,,,,7:44:13,0.12,
,,,,,,,,,,,,,,,,,,,,,,7:44:14,0.097,
,,,,,,,,,,,,,,,,,,,,,,7:44:15,0.109,
,,,,,,,,,,,,,,,,,,,,,,7:44:16,0.165,
,,,,,,,,,,,,,,,,,,,,,,7:44:17,0.182,
,,,,,,,,,,,,,,,,,,,,,,7:44:18,0.205,
,,,,,,,,,,,,,,,,,,,,,,7:44:19,0.212,
,,,,,,,,,,,,,,,,,,,,,,7:44:20,0.24,
,,,,,,,,,,,,,,,,,,,,,,7:44:21,0.293,
,,,,,,,,,,,,,,,,,,,,,,7:44:22,0.262,
,,,,,,,,,,,,,,,,,,,,,,7:44:23,0.176,
,,,,,,,,,,,,,,,,,,,,,,7:44:24,0.128,
,,,,,,,,,,,,,,,,,,,,,,7:44:25,0.15,
,,,,,,,,,,,,,,,,,,,,,,7:44:26,0.148,
,,,,,,,,,,,,,,,,,,,,,,7:44:27,0.097,
,,,,,,,,,,,,,,,,,,,,,,7:44:28,0.076,
,,,,,,,,,,,,,,,,,,,,,,7:44:29,0.089,
,,,,,,,,,,,,,,,,,,,,,,7:44:30,0.104,
,,,,,,,,,,,,,,,,,,,,,,7:44:31,0.138,
,,,,,,,,,,,,,,,,,,,,,,7:44:32,0.215,
,,,,,,,,,,,,,,,,,,,,,,7:44:33,0.274,
,,,,,,,,,,,,,,,,,,,,,,7:44:34,0.3,
,,,,,,,,,,,,,,,,,,,,,,7:44:35,0.311,
,,,,,,,,,,,,,,,,,,,,,,7:44:36,0.316,
,,,,,,,,,,,,,,,,,,,,,,7:44:37,0.308,
,,,,,,,,,,,,,,,,,,,,,,7:44:38,0.298,
,,,,,,,,,,,,,,,,,,,,,,7:44:39,0.325,
,,,,,,,,,,,,,,,,,,,,,,7:44:40,0.348,
,,,,,,,,,,,,,,,,,,,,,,7:44:41,0.333,
,,,,,,,,,,,,,,,,,,,,,,7:44:42,0.277,
,,,,,,,,,,,,,,,,,,,,,,7:44:43,0.284,
,,,,,,,,,,,,,,,,,,,,,,7:44:44,0.317,
,,,,,,,,,,,,,,,,,,,,,,7:44:45,0.343,
,,,,,,,,,,,,,,,,,,,,,,7:44:46,0.351,
,,,,,,,,,,,,,,,,,,,,,,7:44:47,0.364,
,,,,,,,,,,,,,,,,,,,,,,7:44:48,0.328,
,,,,,,,,,,,,,,,,,,,,,,7:44:49,0.248,
,,,,,,,,,,,,,,,,,,,,,,7:44:50,0.298,
,,,,,,,,,,,,,,,,,,,,,,7:44:51,0.384,
,,,,,,,,,,,,,,,,,,,,,,7:44:52,0.419,
,,,,,,,,,,,,,,,,,,,,,,7:44:53,0.371,
,,,,,,,,,,,,,,,,,,,,,,7:44:54,0.284,
,,,,,,,,,,,,,,,,,,,,,,7:44:55,0.296,
,,,,,,,,,,,,,,,,,,,,,,7:44:56,0.356,
,,,,,,,,,,,,,,,,,,,,,,7:44:57,0.378,
,,,,,,,,,,,,,,,,,,,,,,7:44:58,0.338,
,,,,,,,,,,,,,,,,,,,,,,7:44:59,0.29,
,,,,,,,,,,,,,,,,,,,,,,7:45:00,0.276,
,,,,,,,,,,,,,,,,,,,,,,7:45:01,0.282,
,,,,,,,,,,,,,,,,,,,,,,7:45:02,0.306,
,,,,,,,,,,,,,,,,,,,,,,7:45:03,0.285,
,,,,,,,,,,,,,,,,,,,,,,7:45:04,0.302,
,,,,,,,,,,,,,,,,,,,,,,7:45:05,0.311,
,,,,,,,,,,,,,,,,,,,,,,7:45:06,0.327,
,,,,,,,,,,,,,,,,,,,,,,7:45:07,0.354,
,,,,,,,,,,,,,,,,,,,,,,7:45:08,0.378,
,,,,,,,,,,,,,,,,,,,,,,7:45:09,0.385,
,,,,,,,,,,,,,,,,,,,,,,7:45:10,0.405,
,,,,,,,,,,,,,,,,,,,,,,7:45:11,0.399,
,,,,,,,,,,,,,,,,,,,,,,7:45:12,0.376,
,,,,,,,,,,,,,,,,,,,,,,7:45:13,0.397,
,,,,,,,,,,,,,,,,,,,,,,7:45:14,0.426,
,,,,,,,,,,,,,,,,,,,,,,7:45:15,0.452,
,,,,,,,,,,,,,,,,,,,,,,7:45:16,0.468,
,,,,,,,,,,,,,,,,,,,,,,7:45:17,0.453,
,,,,,,,,,,,,,,,,,,,,,,7:45:18,0.435,
,,,,,,,,,,,,,,,,,,,,,,7:45:19,0.477,
,,,,,,,,,,,,,,,,,,,,,,7:45:20,0.476,
,,,,,,,,,,,,,,,,,,,,,,7:45:21,0.386,
,,,,,,,,,,,,,,,,,,,,,,7:45:22,0.313,
,,,,,,,,,,,,,,,,,,,,,,7:45:23,0.301,
,,,,,,,,,,,,,,,,,,,,,,7:45:24,0.327,
,,,,,,,,,,,,,,,,,,,,,,7:45:25,0.328,
,,,,,,,,,,,,,,,,,,,,,,7:45:26,0.27,
,,,,,,,,,,,,,,,,,,,,,,7:45:27,0.329,
,,,,,,,,,,,,,,,,,,,,,,7:45:28,0.364,
,,,,,,,,,,,,,,,,,,,,,,7:45:29,0.377,
,,,,,,,,,,,,,,,,,,,,,,7:45:30,0.41,
,,,,,,,,,,,,,,,,,,,,,,7:45:31,0.447,
,,,,,,,,,,,,,,,,,,,,,,7:45:32,0.378,
,,,,,,,,,,,,,,,,,,,,,,7:45:33,0.306,
,,,,,,,,,,,,,,,,,,,,,,7:45:34,0.352,
,,,,,,,,,,,,,,,,,,,,,,7:45:35,0.394,
,,,,,,,,,,,,,,,,,,,,,,7:45:36,0.421,
,,,,,,,,,,,,,,,,,,,,,,7:45:37,0.446,
,,,,,,,,,,,,,,,,,,,,,,7:45:38,0.435,
,,,,,,,,,,,,,,,,,,,,,,7:45:39,0.427,
,,,,,,,,,,,,,,,,,,,,,,7:45:40,0.447,
,,,,,,,,,,,,,,,,,,,,,,7:45:41,0.417,
,,,,,,,,,,,,,,,,,,,,,,7:45:42,0.364,
,,,,,,,,,,,,,,,,,,,,,,7:45:43,0.363,
,,,,,,,,,,,,,,,,,,,,,,7:45:44,0.343,
,,,,,,,,,,,,,,,,,,,,,,7:45:45,0.345,
,,,,,,,,,,,,,,,,,,,,,,7:45:46,0.391,
,,,,,,,,,,,,,,,,,,,,,,7:45:47,0.373,
,,,,,,,,,,,,,,,,,,,,,,7:45:48,0.352,
,,,,,,,,,,,,,,,,,,,,,,7:45:49,0.369,
,,,,,,,,,,,,,,,,,,,,,,7:45:50,0.328,
,,,,,,,,,,,,,,,,,,,,,,7:45:51,0.323,
,,,,,,,,,,,,,,,,,,,,,,7:45:52,0.377,
,,,,,,,,,,,,,,,,,,,,,,7:45:53,0.404,
,,,,,,,,,,,,,,,,,,,,,,7:45:54,0.374,
,,,,,,,,,,,,,,,,,,,,,,7:45:55,0.33,
,,,,,,,,,,,,,,,,,,,,,,7:45:56,0.372,
,,,,,,,,,,,,,,,,,,,,,,7:45:57,0.39,
,,,,,,,,,,,,,,,,,,,,,,7:45:58,0.403,
,,,,,,,,,,,,,,,,,,,,,,7:45:59,0.436,
,,,,,,,,,,,,,,,,,,,,,,7:46:00,0.443,
,,,,,,,,,,,,,,,,,,,,,,7:46:01,0.413,
,,,,,,,,,,,,,,,,,,,,,,7:46:02,0.356,
,,,,,,,,,,,,,,,,,,,,,,7:46:03,0.279,
,,,,,,,,,,,,,,,,,,,,,,7:46:04,0.28,
,,,,,,,,,,,,,,,,,,,,,,7:46:05,0.311,
,,,,,,,,,,,,,,,,,,,,,,7:46:06,0.346,
,,,,,,,,,,,,,,,,,,,,,,7:46:07,0.393,
,,,,,,,,,,,,,,,,,,,,,,7:46:08,0.418,
,,,,,,,,,,,,,,,,,,,,,,7:46:09,0.369,
,,,,,,,,,,,,,,,,,,,,,,7:46:10,0.261,
,,,,,,,,,,,,,,,,,,,,,,7:46:11,0.25,
,,,,,,,,,,,,,,,,,,,,,,7:46:12,0.314,
,,,,,,,,,,,,,,,,,,,,,,7:46:13,0.31,
,,,,,,,,,,,,,,,,,,,,,,7:46:14,0.273,
,,,,,,,,,,,,,,,,,,,,,,7:46:15,0.302,
,,,,,,,,,,,,,,,,,,,,,,7:46:16,0.332,
,,,,,,,,,,,,,,,,,,,,,,7:46:17,0.33,
,,,,,,,,,,,,,,,,,,,,,,7:46:18,0.337,
,,,,,,,,,,,,,,,,,,,,,,7:46:19,0.339,
,,,,,,,,,,,,,,,,,,,,,,7:46:20,0.336,
,,,,,,,,,,,,,,,,,,,,,,7:46:21,0.322,
,,,,,,,,,,,,,,,,,,,,,,7:46:22,0.325,
,,,,,,,,,,,,,,,,,,,,,,7:46:23,0.318,
,,,,,,,,,,,,,,,,,,,,,,7:46:24,0.295,
,,,,,,,,,,,,,,,,,,,,,,7:46:25,0.277,
,,,,,,,,,,,,,,,,,,,,,,7:46:26,0.267,
,,,,,,,,,,,,,,,,,,,,,,7:46:27,0.254,
,,,,,,,,,,,,,,,,,,,,,,7:46:28,0.278,
,,,,,,,,,,,,,,,,,,,,,,7:46:29,0.318,
,,,,,,,,,,,,,,,,,,,,,,7:46:30,0.319,
,,,,,,,,,,,,,,,,,,,,,,7:46:31,0.314,
,,,,,,,,,,,,,,,,,,,,,,7:46:32,0.319,
,,,,,,,,,,,,,,,,,,,,,,7:46:33,0.295,
,,,,,,,,,,,,,,,,,,,,,,7:46:34,0.285,
,,,,,,,,,,,,,,,,,,,,,,7:46:35,0.271,
,,,,,,,,,,,,,,,,,,,,,,7:46:36,0.247,
,,,,,,,,,,,,,,,,,,,,,,7:46:37,0.226,
,,,,,,,,,,,,,,,,,,,,,,7:46:38,0.204,
,,,,,,,,,,,,,,,,,,,,,,7:46:39,0.198,
,,,,,,,,,,,,,,,,,,,,,,7:46:40,0.19,
,,,,,,,,,,,,,,,,,,,,,,7:46:41,0.173,
,,,,,,,,,,,,,,,,,,,,,,7:46:42,0.157,
,,,,,,,,,,,,,,,,,,,,,,7:46:43,0.151,
,,,,,,,,,,,,,,,,,,,,,,7:46:44,0.169,
,,,,,,,,,,,,,,,,,,,,,,7:46:45,0.215,
,,,,,,,,,,,,,,,,,,,,,,7:46:46,0.258,
,,,,,,,,,,,,,,,,,,,,,,7:46:47,0.302,
,,,,,,,,,,,,,,,,,,,,,,7:46:48,0.305,
,,,,,,,,,,,,,,,,,,,,,,7:46:49,0.3,
,,,,,,,,,,,,,,,,,,,,,,7:46:50,0.268,
,,,,,,,,,,,,,,,,,,,,,,7:46:51,0.246,
,,,,,,,,,,,,,,,,,,,,,,7:46:52,0.224,
,,,,,,,,,,,,,,,,,,,,,,7:46:53,0.201,
,,,,,,,,,,,,,,,,,,,,,,7:46:54,0.223,
,,,,,,,,,,,,,,,,,,,,,,7:46:55,0.298,
,,,,,,,,,,,,,,,,,,,,,,7:46:56,0.297,
,,,,,,,,,,,,,,,,,,,,,,7:46:57,0.234,
,,,,,,,,,,,,,,,,,,,,,,7:46:58,0.209,
,,,,,,,,,,,,,,,,,,,,,,7:46:59,0.189,
,,,,,,,,,,,,,,,,,,,,,,7:47:00,0.162,
,,,,,,,,,,,,,,,,,,,,,,7:47:01,0.152,
,,,,,,,,,,,,,,,,,,,,,,7:47:02,0.167,
,,,,,,,,,,,,,,,,,,,,,,7:47:03,0.182,
,,,,,,,,,,,,,,,,,,,,,,7:47:04,0.176,
,,,,,,,,,,,,,,,,,,,,,,7:47:05,0.172,
,,,,,,,,,,,,,,,,,,,,,,7:47:06,0.175,
,,,,,,,,,,,,,,,,,,,,,,7:47:07,0.184,
,,,,,,,,,,,,,,,,,,,,,,7:47:08,0.192,
,,,,,,,,,,,,,,,,,,,,,,7:47:09,0.192,
,,,,,,,,,,,,,,,,,,,,,,7:47:10,0.196,
,,,,,,,,,,,,,,,,,,,,,,7:47:11,0.201,
,,,,,,,,,,,,,,,,,,,,,,7:47:12,0.192,
,,,,,,,,,,,,,,,,,,,,,,7:47:13,0.191,
,,,,,,,,,,,,,,,,,,,,,,7:47:14,0.221,
,,,,,,,,,,,,,,,,,,,,,,7:47:15,0.244,
,,,,,,,,,,,,,,,,,,,,,,7:47:16,0.217,
,,,,,,,,,,,,,,,,,,,,,,7:47:17,0.225,
,,,,,,,,,,,,,,,,,,,,,,7:47:18,0.233,
,,,,,,,,,,,,,,,,,,,,,,7:47:19,0.24,
,,,,,,,,,,,,,,,,,,,,,,7:47:20,0.256,
,,,,,,,,,,,,,,,,,,,,,,7:47:21,0.241,
,,,,,,,,,,,,,,,,,,,,,,7:47:22,0.235,
,,,,,,,,,,,,,,,,,,,,,,7:47:23,0.242,
,,,,,,,,,,,,,,,,,,,,,,7:47:24,0.243,
,,,,,,,,,,,,,,,,,,,,,,7:47:25,0.25,
,,,,,,,,,,,,,,,,,,,,,,7:47:26,0.267,
,,,,,,,,,,,,,,,,,,,,,,7:47:27,0.258,
,,,,,,,,,,,,,,,,,,,,,,7:47:28,0.25,
,,,,,,,,,,,,,,,,,,,,,,7:47:29,0.266,
,,,,,,,,,,,,,,,,,,,,,,7:47:30,0.287,
,,,,,,,,,,,,,,,,,,,,,,7:47:31,0.285,
,,,,,,,,,,,,,,,,,,,,,,7:47:32,0.266,
,,,,,,,,,,,,,,,,,,,,,,7:47:33,0.25,
,,,,,,,,,,,,,,,,,,,,,,7:47:34,0.244,
,,,,,,,,,,,,,,,,,,,,,,7:47:35,0.262,
,,,,,,,,,,,,,,,,,,,,,,7:47:36,0.291,
,,,,,,,,,,,,,,,,,,,,,,7:47:37,0.285,
,,,,,,,,,,,,,,,,,,,,,,7:47:38,0.294,
,,,,,,,,,,,,,,,,,,,,,,7:47:39,0.316,
,,,,,,,,,,,,,,,,,,,,,,7:47:40,0.292,
