CDT_time,bar_fence,u_1_5m_uconv,u_3m_uconv,u_4_5m_uconv,u_6m_uconv,u_10m_uconv,bar_fence_1,u_1_5m_lconv,u_3m_lconv,u_4_5m_lconv,u_6m_lconv,u_8_5m_lconv,u_10m_lconv,u_15m_lconv,u_20m_lconv,bar_fence_2,v_1_5m_uconv,v_3m_uconv,v_4_5m_uconv,v_6m_uconv,v_10m_uconv,bar_fence_3,v_1_5m_lconv,v_3m_lconv,v_4_5m_lconv,v_6m_lconv,v_8_5m_lconv,v_10m_lconv,v_15m_lconv,v_20m_lconv,bar_fence_4,w_1_5m_uconv,w_3m_uconv,w_4_5m_uconv,w_6m_uconv,w_10m_uconv,bar_fence_5,w_1_5m_lconv,w_3m_lconv,w_4_5m_lconv,w_6m_lconv,w_8_5m_lconv,w_10m_lconv,w_15m_lconv,w_20m_lconv,bar_fence_6,tc_1_5m_uconv,tc_3m_uconv,tc_4_5m_uconv,tc_6m_uconv,tc_10m_uconv,bar_fence_7,tc_1_5m_lconv,tc_3m_lconv,tc_4_5m_lconv,tc_6m_lconv,tc_8_5m_lconv,tc_10m_lconv,tc_15m_lconv,tc_20m_lconv,bar_fence_8,w_tc__1_5m_uconv,w_tc__3m_uconv,w_tc__4_5m_uconv,w_tc__6m_uconv,w_tc__10m_uconv,bar_fence_9,w_tc__1_5m_lconv,w_tc__3m_lconv,w_tc__4_5m_lconv,w_tc__6m_lconv,w_tc__8_5m_lconv,w_tc__10m_lconv,w_tc__15m_lconv,w_tc__20m_lconv,bar_fence_10,u_w__1_5m_uconv,u_w__3m_uconv,u_w__4_5m_uconv,u_w__6m_uconv,u_w__10m_uconv,bar_fence_11,u_w__1_5m_lconv,u_w__3m_lconv,u_w__4_5m_lconv,u_w__6m_lconv,u_w__8_5m_lconv,u_w__10m_lconv,u_w__15m_lconv,u_w__20m_lconv,bar_fence_12,v_w__1_5m_uconv,v_w__3m_uconv,v_w__4_5m_uconv,v_w__6m_uconv,v_w__10m_uconv,bar_fence_13,v_w__1_5m_lconv,v_w__3m_lconv,v_w__4_5m_lconv,v_w__6m_lconv,v_w__8_5m_lconv,v_w__10m_lconv,v_w__15m_lconv,v_w__20m_lconv,bar_fence_14,u_1_5m_init,u_3m_init,u_4_5m_init,u_6m_init,u_10m_init,bar_fence_15,u_1_5m_rel,u_3m_rel,u_4_5m_rel,u_6m_rel,u_8_5m_rel,u_10m_rel,u_15m_rel,u_20m_rel,bar_fence_16,v_1_5m_init,v_3m_init,v_4_5m_init,v_6m_init,v_10m_init,bar_fence_17,v_1_5m_rel,v_3m_rel,v_4_5m_rel,v_6m_rel,v_8_5m_rel,v_10m_rel,v_15m_rel,v_20m_rel,bar_fence_18,w_1_5m_init,w_3m_init,w_4_5m_init,w_6m_init,w_10m_init,bar_fence_19,w_1_5m_rel,w_3m_rel,w_4_5m_rel,w_6m_rel,w_8_5m_rel,w_10m_rel,w_15m_rel,w_20m_rel,bar_fence_20,tc_1_5m_init,tc_3m_init,tc_4_5m_init,tc_6m_init,tc_10m_init,bar_fence_21,tc_1_5m_rel,tc_3m_rel,tc_4_5m_rel,tc_6m_rel,tc_8_5m_rel,tc_10m_rel,tc_15m_rel,tc_20m_rel,bar_fence_22,w_tc__1_5m_init,w_tc__3m_init,w_tc__4_5m_init,w_tc__6m_init,w_tc__10m_init,bar_fence_23,w_tc__1_5m_rel,w_tc__3m_rel,w_tc__4_5m_rel,w_tc__6m_rel,w_tc__8_5m_rel,w_tc__10m_rel,w_tc__15m_rel,w_tc__20m_rel,bar_fence_24,u_w__1_5m_init,u_w__3m_init,u_w__4_5m_init,u_w__6m_init,u_w__10m_init,bar_fence_25,u_w__1_5m_rel,u_w__3m_rel,u_w__4_5m_rel,u_w__6m_rel,u_w__8_5m_rel,u_w__10m_rel,u_w__15m_rel,u_w__20m_rel,bar_fence_26,v_w__1_5m_init,v_w__3m_init,v_w__4_5m_init,v_w__6m_init,v_w__10m_init,bar_fence_27,v_w__1_5m_rel,v_w__3m_rel,v_w__4_5m_rel,v_w__6m_rel,v_w__8_5m_rel,v_w__10m_rel,v_w__15m_rel,v_w__20m_rel,bar_fence_28,u_u__1_5m_init,u_u__3m_init,u_u__4_5m_init,u_u__6m_init,u_u__10m_init,bar_fence_29,u_u__1_5m_rel,u_u__3m_rel,u_u__4_5m_rel,u_u__6m_rel,u_u__8_5m_rel,u_u__10m_rel,u_u__15m_rel,u_u__20m_rel,bar_fence_30,u_u__1_5m_uconv,u_u__3m_uconv,u_u__4_5m_uconv,u_u__6m_uconv,u_u__10m_uconv,bar_fence_31,u_u__1_5m_lconv,u_u__3m_lconv,u_u__4_5m_lconv,u_u__6m_lconv,u_u__8_5m_lconv,u_u__10m_lconv,u_u__15m_lconv,u_u__20m_lconv,bar_fence_32,v_v__1_5m_init,v_v__3m_init,v_v__4_5m_init,v_v__6m_init,v_v__10m_init,bar_fence_33,v_v__1_5m_rel,v_v__3m_rel,v_v__4_5m_rel,v_v__6m_rel,v_v__8_5m_rel,v_v__10m_rel,v_v__15m_rel,v_v__20m_rel,bar_fence_34,v_v__1_5m_uconv,v_v__3m_uconv,v_v__4_5m_uconv,v_v__6m_uconv,v_v__10m_uconv,bar_fence_35,v_v__1_5m_lconv,v_v__3m_lconv,v_v__4_5m_lconv,v_v__6m_lconv,v_v__8_5m_lconv,v_v__10m_lconv,v_v__15m_lconv,v_v__20m_lconv,bar_fence_36,w_w__1_5m_init,w_w__3m_init,w_w__4_5m_init,w_w__6m_init,w_w__10m_init,bar_fence_37,w_w__1_5m_rel,w_w__3m_rel,w_w__4_5m_rel,w_w__6m_rel,w_w__8_5m_rel,w_w__10m_rel,w_w__15m_rel,w_w__20m_rel,bar_fence_38,w_w__1_5m_uconv,w_w__3m_uconv,w_w__4_5m_uconv,w_w__6m_uconv,w_w__10m_uconv,bar_fence_39,w_w__1_5m_lconv,w_w__3m_lconv,w_w__4_5m_lconv,w_w__6m_lconv,w_w__8_5m_lconv,w_w__10m_lconv,w_w__15m_lconv,w_w__20m_lconv
08:22:30,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,-1.03063559532166,-1.1227058172226,-1.14162921905518,NaN,-1.04192733764648,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.23921911418438,-0.351491421461105,-0.449628978967667,NaN,-0.824158310890198,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.0315263979136944,-0.0287206079810858,-0.0650158524513245,NaN,-0.129211321473122,|,NaN,NaN,NaN,0,0,0,0,0,|,17.2130851745605,16.9054851531982,16.8616371154785,NaN,17.7227478027344,|,NaN,NaN,NaN,0,0,0,0,0,|,0.0119644096121192,0.0151414116844535,0.0191667880862951,NaN,0.0265929568558931,|,NaN,NaN,NaN,0,0,0,0,0,|,0.00642053224146366,0.00450747134163976,0.0107951471582055,NaN,0.0182979330420494,|,NaN,NaN,NaN,0,0,0,0,0,|,0.0145564507693052,0.0253052785992622,0.0237373225390911,NaN,0.027818463742733,|,NaN,NaN,NaN,0,0,0,0,0,|,0.145284861326218,0.131036713719368,0.118092015385628,NaN,0.101729907095432,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.0794448181986809,0.0824295952916145,0.0825460329651833,NaN,0.0742211043834686,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.02602051012218,0.0351141802966595,0.0425165817141533,NaN,0.0543910749256611,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0
08:27:30,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,-0.716727375984192,-0.760407984256744,-0.815965950489044,NaN,-0.853635132312775,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.137939244508743,-0.177505001425743,-0.238712415099144,NaN,-0.484168112277985,|,NaN,NaN,NaN,0,0,0,0,0,|,0.0105813322588801,0.0371375530958176,0.0031716376543045,NaN,-0.0809588357806206,|,NaN,NaN,NaN,0,0,0,0,0,|,17.5180263519287,17.1918849945068,17.1205883026123,NaN,17.6918563842773,|,NaN,NaN,NaN,0,0,0,0,0,|,0.0166254676878452,0.013381133787334,0.0239883456379175,NaN,0.0266743451356888,|,NaN,NaN,NaN,0,0,0,0,0,|,0.0059358011931181,0.00420985510572791,0.0118617760017514,NaN,0.0194384530186653,|,NaN,NaN,NaN,0,0,0,0,0,|,0.00739661697298288,0.00776542769744992,0.00951614324003458,NaN,0.0171022843569517,|,NaN,NaN,NaN,0,0,0,0,0,|,0.105876460671425,0.11844477802515,0.106728360056877,NaN,0.0716865956783295,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.047676295042038,0.0497109405696392,0.0554922707378864,NaN,0.1130695566535,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.0244539733976126,0.0294595416635275,0.0371011756360531,NaN,0.0574353225529194,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0
08:32:30,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,-0.749987006187439,-0.813966989517212,-0.82027393579483,NaN,-0.745712101459503,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.252416491508484,-0.342022657394409,-0.408790409564972,NaN,-0.506726682186127,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.0407920256257057,-0.0242259986698627,-0.0369063504040241,NaN,0.0288348905742168,|,NaN,NaN,NaN,0,0,0,0,0,|,17.901762008667,17.5666580200195,17.5412883758545,NaN,17.7896671295166,|,NaN,NaN,NaN,0,0,0,0,0,|,0.0251868031919003,0.0214134771376848,0.0300260819494724,NaN,0.0576151795685291,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.00426662247627974,-0.00371784879826009,0.00293887406587601,NaN,0.0278143938630819,|,NaN,NaN,NaN,0,0,0,0,0,|,0.0100998971611261,0.0180211085826159,0.0062265763990581,NaN,0.019080750644207,|,NaN,NaN,NaN,0,0,0,0,0,|,0.124937333166599,0.107028514146805,0.0985127910971642,NaN,0.14148722589016,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.0514206476509571,0.0772708803415298,0.0600564852356911,NaN,0.0805956050753593,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.0330319814383984,0.0380257852375507,0.0402334183454514,NaN,0.0664942190051079,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0
08:37:30,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,-0.793506622314453,-0.804377555847168,-0.809052348136902,NaN,-0.880431771278381,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.0809879750013351,-0.222908169031143,-0.353977829217911,NaN,-0.528148472309113,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.0106602078303695,-0.0185020603239536,-0.0608503296971321,NaN,-0.0275001116096973,|,NaN,NaN,NaN,0,0,0,0,0,|,18.2511653900146,17.9597072601318,17.9162864685059,NaN,18.303050994873,|,NaN,NaN,NaN,0,0,0,0,0,|,0.0134288249537349,0.00999217014759779,0.0249621290713549,NaN,0.0311609525233507,|,NaN,NaN,NaN,0,0,0,0,0,|,0.0090139452368021,0.00472554098814726,0.00862954184412956,NaN,0.00694158393889666,|,NaN,NaN,NaN,0,0,0,0,0,|,0.00950330588966608,0.0189296286553144,0.010572537779808,NaN,0.0104562565684319,|,NaN,NaN,NaN,0,0,0,0,0,|,0.143883228302002,0.128929197788239,0.139850199222565,NaN,0.0811446160078049,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.0584664419293404,0.0703349262475967,0.0652189180254936,NaN,0.055988647043705,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.031587328761816,0.0375331044197083,0.0460394993424416,NaN,0.0595949925482273,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0
08:42:30,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,-1.0452127456665,-1.11207818984985,-1.14515972137451,NaN,-1.23761856555939,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.207269221544266,-0.172558814287186,-0.174358367919922,NaN,-0.0977199673652649,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.0510118007659912,-0.0435473099350929,-0.0982657223939896,NaN,-0.0722410827875137,|,NaN,NaN,NaN,0,0,0,0,0,|,18.5002784729004,18.189868927002,18.1625957489014,NaN,19.0552654266357,|,NaN,NaN,NaN,0,0,0,0,0,|,0.0201348960399628,0.0142426667734981,0.0216041691601276,NaN,0.030695702880621,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.00213695061393082,-0.00462691998109221,0.0114252176135778,NaN,0.0163746569305658,|,NaN,NaN,NaN,0,0,0,0,0,|,0.00170889240689576,-0.00210132310166955,-0.00373905641026795,NaN,0.00183941621799022,|,NaN,NaN,NaN,0,0,0,0,0,|,0.0767761990427971,0.0696087181568146,0.0944802835583687,NaN,0.106066316366196,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.0593937188386917,0.065125435590744,0.0906348153948784,NaN,0.136467292904854,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.0307114906609058,0.0485493168234825,0.051623746752739,NaN,0.0611591935157776,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0
08:47:30,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,-1.12960577011108,-1.21044075489044,-1.32044041156769,NaN,-1.46259558200836,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.116350226104259,-0.102348931133747,-0.123584009706974,NaN,-0.0939368605613708,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.0439484566450119,-0.0294109508395195,-0.106878712773323,NaN,-0.10627668350935,|,NaN,NaN,NaN,0,0,0,0,0,|,18.8522624969482,18.5578308105469,18.4850959777832,NaN,19.4148635864258,|,NaN,NaN,NaN,0,0,0,0,0,|,0.025569649413228,0.0272510685026646,0.0295279528945684,NaN,0.045971367508173,|,NaN,NaN,NaN,0,0,0,0,0,|,0.00918371975421906,0.0113853020593524,0.0289486590772867,NaN,0.0430711284279823,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.013813329860568,-0.0130037413910031,-0.0125685399398208,NaN,0.0121378032490611,|,NaN,NaN,NaN,0,0,0,0,0,|,0.106106542050838,0.107340432703495,0.108984343707561,NaN,0.163295850157738,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.130719780921936,0.120968855917454,0.141101285815239,NaN,0.0923818871378899,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.0411001555621624,0.0535361729562283,0.0678111389279366,NaN,0.067494198679924,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0
08:52:30,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,-1.19746136665344,-1.33012473583221,-1.36318898200989,NaN,-1.49330973625183,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.209328442811966,-0.179259300231934,-0.179790124297142,NaN,-0.152692273259163,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.0250176768749952,-0.00379573740065098,-0.0844654142856598,NaN,-0.13396517932415,|,NaN,NaN,NaN,0,0,0,0,0,|,19.0950412750244,18.766300201416,18.7118968963623,NaN,18.5154590606689,|,NaN,NaN,NaN,0,0,0,0,0,|,0.0296831410378218,0.0299322716891766,0.0318326652050018,NaN,0.0475294813513756,|,NaN,NaN,NaN,0,0,0,0,0,|,0.0118808569386601,0.00516737811267376,0.0119566936045885,NaN,0.0200443547219038,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.00697215832769871,-0.00822195410728455,-0.00478034932166338,NaN,0.00781896989792585,|,NaN,NaN,NaN,0,0,0,0,0,|,0.119239568710327,0.08845055103302,0.0838664323091507,NaN,0.11340868473053,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.101735584437847,0.116505861282349,0.118194401264191,NaN,0.164944723248482,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.0391342677175999,0.0493907853960991,0.0644856169819832,NaN,0.0977808311581612,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0
08:57:30,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,-0.808748662471771,-0.920952081680298,-1.00573897361755,NaN,-1.10167562961578,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.11581938713789,-0.168936595320702,-0.201035842299461,NaN,-0.194615378975868,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.033824797719717,-0.0630605295300484,-0.0825697407126427,NaN,-0.111424788832664,|,NaN,NaN,NaN,0,0,0,0,0,|,19.3332576751709,19.0614833831787,18.9994220733643,NaN,18.6818981170654,|,NaN,NaN,NaN,0,0,0,0,0,|,0.032724279910326,0.0323040410876274,0.051408514380455,NaN,0.0703058689832687,|,NaN,NaN,NaN,0,0,0,0,0,|,0.011540207080543,-0.00238423654809594,0.0126740140840411,NaN,0.0262104030698538,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.00404023705050349,-0.00624520424753428,0.000438098737504333,NaN,0.0311275944113731,|,NaN,NaN,NaN,0,0,0,0,0,|,0.257590562105179,0.207258626818657,0.170287996530533,NaN,0.150452449917793,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.106700457632542,0.101602673530579,0.108595669269562,NaN,0.251755207777023,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.0403386279940605,0.0561382994055748,0.080586351454258,NaN,0.0795464292168617,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0
09:02:30,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,-0.981899857521057,-0.958793044090271,-1.02234661579132,NaN,-1.33015990257263,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.146113738417625,-0.0126446122303605,0.0684026330709457,NaN,0.282806813716888,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.0450391471385956,-0.0141696324571967,-0.0518703572452068,NaN,-0.0402001962065697,|,NaN,NaN,NaN,0,0,0,0,0,|,19.6950836181641,19.4676723480225,19.4325294494629,NaN,19.0682945251465,|,NaN,NaN,NaN,0,0,0,0,0,|,0.0243132412433624,0.0203298237174749,0.0268148258328438,NaN,0.0623027645051479,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.00207904214039445,-0.0220587123185396,0.000503139279317111,NaN,0.0383230000734329,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.0140221044421196,-0.0232073571532965,-0.0232299398630857,NaN,0.0105947572737932,|,NaN,NaN,NaN,0,0,0,0,0,|,0.230810359120369,0.222441852092743,0.137291207909584,NaN,0.128923743963242,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.143207490444183,0.138595029711723,0.150493606925011,NaN,0.125695616006851,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.0453678146004677,0.052474245429039,0.070051908493042,NaN,0.109310500323772,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0
09:07:30,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,-1.06884133815765,-1.14750277996063,-1.19979333877563,NaN,-1.52259838581085,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.21814925968647,-0.153183802962303,-0.0777978226542473,NaN,0.0658409893512726,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.0206050723791122,0.00420118495821953,-0.0607996620237827,NaN,-0.0788710936903954,|,NaN,NaN,NaN,0,0,0,0,0,|,19.9268093109131,19.6459884643555,19.5518264770508,NaN,19.370885848999,|,NaN,NaN,NaN,0,0,0,0,0,|,0.0278265755623579,0.0242755562067032,0.0303079318255186,NaN,0.041422426700592,|,NaN,NaN,NaN,0,0,0,0,0,|,0.00170881557278335,0.013759640045464,0.0339641533792019,NaN,0.0346661135554314,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.0158425811678171,-0.0173550080507994,-0.0317420139908791,NaN,-0.012033075094223,|,NaN,NaN,NaN,0,0,0,0,0,|,0.177953958511353,0.148029491305351,0.156984373927116,NaN,0.154705420136452,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.123080782592297,0.150185838341713,0.19181664288044,NaN,0.144798919558525,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.0369585007429123,0.0582934990525246,0.0705194175243378,NaN,0.101959571242332,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0
09:12:30,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,-1.51042032241821,-1.57739317417145,-1.58355391025543,NaN,-1.73662292957306,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.369192361831665,-0.295607328414917,-0.312626659870148,NaN,-0.102913551032543,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.0376088246703148,0.00455137575045228,-0.0555980615317822,NaN,-0.0924797132611275,|,NaN,NaN,NaN,0,0,0,0,0,|,20.103853225708,19.8774013519287,19.8610744476318,NaN,19.761137008667,|,NaN,NaN,NaN,0,0,0,0,0,|,0.0255897156894207,0.0247960202395916,0.033273208886385,NaN,0.0599358417093754,|,NaN,NaN,NaN,0,0,0,0,0,|,0.0176882315427065,0.00310983671806753,0.0407930351793766,NaN,0.0296661052852869,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.00462630623951554,-0.00467389822006226,0.00823916587978601,NaN,0.0224536675959826,|,NaN,NaN,NaN,0,0,0,0,0,|,0.329365223646164,0.313864082098007,0.348882347345352,NaN,0.372993350028992,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.108022801578045,0.121503189206123,0.198613867163658,NaN,0.258198976516724,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.0459507554769516,0.0596251897513866,0.0695556998252869,NaN,0.103755153715611,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0
