CDT_time,bar_fence,spd_0_2m_init,spd_1_5m_init,spd_3m_init,spd_4_5m_init,spd_6m_init,spd_10m_init,bar_fence_1,spd_0_2m_rel,spd_1_5m_rel,spd_3m_rel,spd_4_5m_rel,spd_6m_rel,spd_10m_rel,bar_fence_2,spd_0_2m_uconv,spd_1_5m_uconv,spd_3m_uconv,spd_4_5m_uconv,spd_6m_uconv,spd_10m_uconv,bar_fence_3,spd_0_2m_lconv,spd_1_5m_lconv,spd_3m_lconv,spd_4_5m_lconv,spd_6m_lconv,spd_10m_lconv,bar_fence_4,spd_8_5m_rel,spd_8_5m_lconv,spd_15m_rel,spd_15m_lconv,spd_20m_rel,spd_20m_lconv,,Init,Rel,Uconv,Lconv
6:02:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.875769973,1.633891106,1.847883463,2.116495609,2.131408215,2.356747389,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,1,0
6:07:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.833537817,1.559692621,1.774199843,2.014170885,2.037326097,2.315980673,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,1,0
6:12:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.03997004,1.825030684,2.088764668,2.329593897,2.33178544,2.566500425,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,1,0
6:17:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.121140003,1.940271974,2.255336761,2.583182335,2.584217787,2.816112995,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,1,0
6:22:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.84616667,1.547280669,1.807979345,2.09200263,2.094809532,2.297651052,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,1,0
6:27:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.99163723,1.807224154,2.094866514,2.379018784,2.382801294,2.518646955,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,1,0
6:32:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.916056693,1.639886618,1.938982487,2.187504053,2.20520401,2.32276082,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,1,0
6:37:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.81299001,1.449896574,1.673490644,1.895674706,1.854478002,1.984646916,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,0,0
6:42:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.671840012,1.261371017,1.480709076,1.708033919,1.724548697,1.95667696,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,1,0
6:47:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.769986689,1.486668348,1.727286577,1.933432579,1.86685288,1.978465676,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,0,0
6:52:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.712114036,1.348519683,1.622742176,1.878103852,1.935332656,2.022525549,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,1,0
6:57:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.813073337,1.52017653,1.816944718,2.002504349,1.975284815,2.089010477,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,0,0
7:02:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.608766675,1.178479314,1.354214549,1.607005,1.58060956,1.679558635,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,0,0
7:07:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.634850025,1.223011732,1.378255844,1.706566215,1.731079698,1.881316066,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,1,0
7:12:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.71159333,1.437909603,1.610543132,1.913421154,1.945824504,2.05740881,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,1,0
7:17:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.799036324,1.574153423,1.788193464,2.13551116,2.262840986,2.316113472,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,1,0
7:22:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.804793358,1.46797359,1.755410314,1.941847563,1.941966295,2.161915064,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,1,0
7:27:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.723436654,1.359366775,1.576334715,1.773156762,1.758116007,1.881578803,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,0,0
7:32:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.155436635,2.060394764,2.296655655,2.488444805,2.450757504,2.570307732,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,0,0
7:37:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.889833331,1.609810948,1.802728415,1.971218586,1.958165884,2.164811373,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,0,0
7:42:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.622024,1.212435246,1.433350444,1.712412238,1.687482119,1.896958351,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,0,0
7:47:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.62220335,1.287293911,1.430779457,1.772441149,1.69649601,1.79385376,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,0,0
7:52:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.500306666,0.999200463,1.140358567,1.409260988,1.335734248,1.436888695,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,0,0
7:57:30,|,0.542520523,1.32650578,1.554255486,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.641749978,1.170065999,1.362393618,1.59351635,1.511885762,1.620809078,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,0,0
8:02:30,|,0.837996721,1.874864101,2.097006321,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.076760054,1.761012673,2.09407115,2.428982735,2.51496315,2.720436335,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,1,0
8:07:30,|,0.82642144,1.949194551,2.245423555,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.218716264,2.028771162,2.353933573,2.647591591,2.734761477,3.032535791,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,1,0
8:12:30,|,1.027433276,2.358420849,2.689525604,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.31619668,2.214493275,2.486829281,2.797067165,2.798187733,2.966326237,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,1,0
8:17:30,|,1.164590001,2.758505583,2.996208429,NaN,NaN,NaN,|,1.353490233,NaN,NaN,3.129384756,3.480411768,3.688866138,|,1.288980007,2.190732956,2.476949215,2.830526352,2.956352711,3.174044132,|,0.46732375,1.640475631,1.942221522,1.961302996,2.084969997,2.570671558,|,3.49781251,2.32204628,NaN,2.202316046,NaN,2.449583054,,0,0,1,0
8:22:30,|,1.003380418,2.369644642,2.804771662,2.936085224,3.098695993,3.178284645,|,1.066566706,1.971234798,2.264062166,2.515955687,2.756389856,2.885119915,|,1.181390047,1.946318269,2.196450233,2.49494648,2.531195641,2.834331036,|,0.510599971,1.476511717,1.59079051,1.904972553,2.038677692,2.239353418,|,2.708043337,2.207782507,2.904097557,2.370384932,3.026252985,2.581095219,,1,0,1,1
8:27:30,|,0.978861034,2.207110882,2.556347847,2.636135817,2.740717649,2.865721941,|,0.876973569,1.668670177,1.997397542,2.315415859,2.564688683,2.858872414,|,1.325309992,2.186867237,2.500155687,2.819971323,2.874601364,3.151218414,|,0.440316677,1.48585093,2.315059185,2.038529158,2.173674822,2.258735895,|,2.622345924,2.265225172,3.093289137,2.418571472,3.232016087,2.657870054,,1,1,1,0
8:32:30,|,1.028906703,2.329944134,2.057823181,2.910486221,3.069386959,3.31430316,|,0.950269997,1.80164957,2.111054659,2.407726288,2.594128847,2.897172928,|,1.431933999,2.449367046,2.774049759,3.111448765,3.154281855,3.414322615,|,0.521036685,1.679575324,2.006975412,2.206900597,2.31345892,2.437996864,|,2.698792458,2.41347003,3.134289026,2.470792532,3.211714268,2.685391426,,0,1,1,1
8:37:30,|,1.068300009,2.555745125,3.013374805,3.086145163,3.250342369,3.400733471,|,1.204101324,2.432925701,2.759609699,3.137271881,3.348747492,3.523058414,|,1.231050014,1.995231152,2.35944128,2.674705505,2.768006325,3.047771454,|,0.514219999,1.636692405,2.050847292,2.366920471,2.48243165,2.608023405,|,3.385794163,2.608025312,3.636509418,2.586112738,3.637363672,2.789871216,,1,1,1,0
8:42:30,|,1.166769981,2.617942333,2.98333168,3.224611282,3.374997854,3.549818039,|,0.993219972,1.933308482,2.336775064,2.67897439,2.899310112,3.15911293,|,1.355350018,2.247603416,2.675242186,3.045081615,3.107696772,3.421857834,|,0.449739903,1.446041942,1.657969594,1.858739495,2.004975319,2.196292162,|,2.956480026,2.142344952,3.367348909,2.379010916,3.484788418,2.614928722,,1,1,1,1
8:47:30,|,1.189676523,2.628293276,3.094936371,3.378824472,3.586952686,3.791947603,|,1.127783298,2.05590415,2.500011921,2.768578053,3.037737131,3.260758638,|,1.365333319,2.342282057,2.657338381,2.958318233,3.061435223,3.413038492,|,0.41832,1.355981588,1.601360679,1.86438942,2.100850821,2.312570572,|,3.096423864,2.259600163,3.421052456,2.443682432,3.480151892,2.496694088,,1,1,1,1
8:52:30,|,1.205996633,2.698310137,3.031434536,3.304622889,3.486108065,3.598438025,|,1.145830035,2.126990557,2.510018349,2.843445539,3.081111908,3.293419123,|,1.436296701,2.401055813,2.820691824,3.208169937,3.274378538,3.561795473,|,0.453170002,1.578622699,1.797027707,2.026076555,2.218372345,2.432391644,|,3.128018618,2.386677265,3.452446461,2.391533136,3.529553175,2.226214409,,1,1,1,0
8:57:30,|,1.078733325,2.533728838,2.899482965,3.207262039,3.443782568,3.667315483,|,1.142416716,2.23364687,2.691788197,3.109738827,3.416009426,3.641477585,|,1.333487868,2.23198843,2.592899561,2.871560335,2.941347599,3.140728951,|,0.476550013,1.402212501,1.711246967,2.006294012,2.154871464,2.383478403,|,3.461218119,2.303344011,3.876485586,2.567174673,3.886804104,2.721004486,,1,1,1,1
9:02:30,|,0.728789985,1.656852603,1.879392266,2.141900778,2.33285737,2.514733315,|,0.958852947,1.771506786,2.107791185,2.381845236,2.612593174,2.736706734,|,1.209623337,2.071394205,2.384084225,2.623405933,2.607742548,2.748277426,|,0.621940017,1.750157356,2.076360464,2.32167244,2.461124659,2.721877098,|,2.629093647,2.651459217,2.918179274,2.866282225,3.146530628,3.08027935,,1,1,0,1
9:07:30,|,0.788156688,1.836225867,2.104398489,2.267944574,2.459864616,2.568177462,|,1.115146637,2.115298033,2.657145023,2.838061571,3.09671092,3.306203842,|,1.244653344,2.026933908,2.203599215,2.454748631,2.477888346,2.682228804,|,0.788012683,2.371797085,2.758535862,3.105997086,3.25607729,3.434365988,|,3.119301319,3.354491234,3.604795456,3.525262594,3.74285531,3.627943993,,1,1,1,1
9:12:30,|,0.941887319,2.205363512,2.460741997,2.705244064,2.866774082,2.967858076,|,1.252136707,2.372217178,2.518499851,3.201259136,3.394908905,3.558280468,|,1.282006621,2.079114437,2.34826684,2.695389032,2.707221031,2.935786724,|,0.545193315,1.918605089,2.246040344,2.548620462,2.652313709,2.756485462,|,3.444303513,2.77510047,3.701464176,2.8906703,3.689345121,3.151468277,,1,0,1,0
9:17:30,|,0.924969971,2.134542704,2.460916281,2.671357155,2.832354546,2.915656805,|,1.247089982,2.410613537,2.868802786,3.308837652,3.539251804,3.861110926,|,1.450206637,2.351264954,2.681847095,3.019236326,3.078327417,3.247097492,|,0.578639984,2.073637247,2.445522785,2.711933851,2.864270687,3.111740112,|,3.631623507,3.025856733,4.133765697,3.350167036,4.198336601,3.654825687,,1,1,1,1
9:22:30,|,0.873139977,1.886846304,2.110578775,2.275561571,2.423274994,2.539785624,|,1.176079988,2.2785151,2.635391235,2.944878101,3.171776056,3.361641169,|,1.317999363,2.164788008,2.551381826,2.960973263,3.021385431,3.284864426,|,0.531233311,1.626536489,2.015602589,2.302876472,2.47064352,2.739114285,|,3.192515612,2.641637325,3.640384436,2.875750542,3.791971684,3.091555119,,1,1,1,1
9:27:30,|,1.142456651,2.585593462,2.949588776,3.243923426,3.512680054,3.693979502,|,1.10443151,2.17997694,2.575292587,2.85793066,3.058023453,3.130773067,|,1.472916722,2.407968044,2.742280245,3.112178802,3.15528512,3.389812708,|,0.723183334,2.115952253,2.669468641,2.868196011,3.027168989,3.158967018,|,3.011475801,3.173825741,3.206434965,3.155920744,3.31972146,3.274838924,,1,0,1,0
9:32:30,|,1.106536627,2.391124249,2.741787672,3.006064415,3.218545437,3.379854679,|,1.030883312,1.925533891,2.292910099,2.565845728,2.737701416,2.964831114,|,1.648509979,2.723740339,3.035129547,3.303871155,3.413855791,3.720286369,|,0.696636677,2.387320995,2.625588894,2.986824989,3.179378033,3.497207403,|,2.769968271,3.368559122,3.178889513,3.669490814,3.323021412,3.74827981,,1,1,1,1
9:37:30,|,1.117309093,2.441546202,2.756554365,3.055918217,3.226397514,3.427652359,|,1.230566621,2.30971837,2.678256273,3.052986383,3.308001041,3.516628504,|,1.585496664,2.608510971,2.999428511,3.355570555,3.501405716,3.845192194,|,0.542697549,1.648568869,1.491977334,2.041842699,2.160532475,2.328560352,|,3.336200953,2.262364149,3.781945229,2.604067326,3.876486063,2.791481495,,1,1,1,0
9:42:30,|,1.138446689,2.590241909,2.923838615,3.173151255,3.31619525,3.36604166,|,1.202906609,2.316550255,2.756744862,3.142001629,3.366842985,3.4836905,|,1.543586612,2.61040926,2.991558075,3.355714083,3.400098324,3.677208185,|,0.481876671,1.373427987,1.935153365,1.822351813,1.951107502,2.184265137,|,3.371504068,2.129974127,3.581674099,2.274401188,3.623137712,2.5384624,,1,1,1,0
9:47:30,|,0.823559999,1.905830383,2.158223629,2.37046504,2.570219994,2.742345333,|,1.234133363,2.403730631,2.805370331,3.249170542,3.489523649,3.729340315,|,1.42859292,2.274132252,2.655661821,3.051099777,3.15870285,3.401460648,|,0.532793343,1.582204461,1.727204442,2.090774536,2.180502892,2.337963581,|,3.52447629,2.313302994,3.944139004,2.297752619,4.112636566,2.445982218,,1,1,1,0
9:52:30,|,0.769706666,1.75286746,2.015520811,2.254995346,2.405876637,2.500984669,|,0.895449996,1.746465445,2.13120389,2.269042015,2.433043957,2.601955891,|,1.439146638,2.417807102,2.830902338,3.271067142,3.386162043,3.660151243,|,0.518670022,1.658734441,1.902063608,2.117482185,2.236778736,2.363087893,|,2.443751097,2.363265753,2.779882908,2.442647934,2.901048422,2.581936598,,1,1,1,0
9:57:30,|,0.879050016,1.932745218,2.1510849,2.317079782,2.453439951,2.545432568,|,1.117915988,2.152118444,2.36097908,2.879779339,3.168005705,3.401033401,|,1.494500041,2.521637201,2.921250582,3.271718502,3.359726667,3.65576911,|,0.444493324,1.48859942,1.500019789,1.976294875,2.128640175,2.271750212,|,3.217005253,2.22949791,3.682864904,2.428043842,3.833176613,2.569218397,,1,1,1,1
10:02:30,|,0.811980665,1.825244784,1.952430129,2.119416952,2.265397072,2.334921598,|,0.903460026,1.741178632,1.777675271,2.302954197,2.53230834,2.658835173,|,1.176943302,1.91426146,2.187327385,2.519939423,2.582687855,2.808159351,|,0.38677001,0.987442255,1.277136564,1.384284973,1.46925211,1.567367435,|,2.512838364,1.532572389,2.784853697,1.685313702,2.813725948,1.76873076,,1,0,1,1
10:07:30,|,0.760946691,1.697049141,1.895783901,2.094043016,2.20285964,2.269916534,|,0.785053313,1.389916062,1.982827544,1.81744194,2.043655396,2.253047943,|,1.201776624,2.010245085,2.296423912,2.541215658,2.553590298,2.746016264,|,0.410243422,1.282625318,1.442909837,1.561275363,1.621099949,1.752505779,|,2.08941865,1.733926415,2.472662687,1.799815297,2.626109362,1.812154055,,1,0,1,1
10:12:30,|,0.73598665,1.48604691,1.640982747,1.750884414,1.854173541,1.918897152,|,0.772066653,1.42115581,1.612068415,1.843283415,2.010490656,2.020862341,|,1.080510139,1.726538777,1.976475477,2.185267925,2.181967974,2.316389084,|,0.47191,1.535840988,1.758666992,1.927556038,2.029205322,2.02931428,|,1.959584713,2.084973335,2.156586885,1.964117527,2.271935463,1.964581847,,1,0,0,0
10:17:30,|,0.68587333,1.461415172,1.558956504,1.701086283,1.809998512,1.964887738,|,0.832029998,1.50695467,1.751093745,2.022602558,2.235231161,2.324173212,|,1.01189661,1.69958818,1.923838854,2.15772891,2.146537781,2.241416216,|,0.353916675,0.85976547,1.036907911,1.169621706,1.189410925,1.191450834,|,2.21176362,1.218535185,2.435283422,1.218270898,2.468986511,1.342866898,,1,0,0,0
10:22:30,|,0.818769574,1.786869049,1.971515775,2.14969492,2.251372576,2.317641973,|,0.820283413,1.472726941,1.745818257,1.884458423,2.090793133,2.203078032,|,0.992856681,1.66431284,1.881724715,2.194096327,2.237267017,2.395983219,|,0.511236668,1.402149558,1.627943397,1.869696498,1.949291945,2.183478117,|,2.077596664,2.112432003,2.300037622,2.20930934,2.420641661,2.258261442,,1,0,1,1
10:27:30,|,0.80309999,1.808322668,2.034684896,2.283933401,2.417973518,2.590229988,|,1.088383317,1.959670305,2.274235725,2.392585993,2.660751581,2.950250149,|,1.129609942,1.816731334,2.004523516,2.283689737,2.304234743,2.515383959,|,0.579166651,1.360900402,1.922751427,1.744677424,1.850176454,2.020324469,|,2.724985361,1.942161322,3.143320084,2.039409161,3.237281799,2.210030794,,1,1,1,0
10:32:30,|,0.736576676,1.594354391,1.788349509,1.937201381,2.10618186,2.187997341,|,1.239956617,2.294877529,2.715505362,2.782457352,3.040839911,3.22431922,|,1.234916687,2.081221819,2.380863428,2.676480532,2.738688231,2.929749727,|,0.565046668,1.520860195,1.765748739,1.91609621,2.014457226,1.986022472,|,3.079882145,2.088086367,3.339614153,2.137115717,3.39712286,2.220290422,,1,1,1,0
10:37:30,|,0.861596644,1.762970328,1.890193582,2.04867363,2.211213589,2.33311367,|,1.058773279,1.79718411,2.09513855,2.262830734,2.43397522,2.536128044,|,1.174644828,2.086811066,2.4273808,2.693306208,2.685497284,2.814737082,|,0.472157389,1.530099988,1.846198559,2.259797812,2.39744544,2.497759819,|,2.402267218,2.53603363,2.563574553,2.278019428,2.570184231,2.381410122,,1,0,0,0
10:42:30,|,0.892856658,1.974953055,2.150990725,2.289092541,2.368365526,2.471827984,|,0.90441668,1.660906196,1.939374447,2.232820272,2.423847914,2.55050087,|,1.015736699,1.670657516,1.88660121,2.134531975,2.187490702,2.407782555,|,0.638059974,1.855901122,2.175597191,2.265445471,2.373431444,2.508593559,|,2.453816175,2.488574505,2.63390708,2.563787699,2.662913322,2.683984756,,1,1,1,1
10:47:30,|,0.777772605,1.844960213,2.049916267,2.207743406,2.337803602,2.364613533,|,0.644401491,1.129140973,1.299019217,1.457207203,1.568508863,1.591072202,|,1.085813284,1.758922696,2.026582956,2.261847734,2.207967281,2.338288069,|,0.632376671,1.63143599,1.833741784,1.913526177,2.038934469,2.089666605,|,1.521650076,2.132551908,1.701325297,2.060495615,1.760377884,2.247218847,,1,0,0,0
10:52:30,|,0.843659997,1.981304049,2.261366606,2.433997869,2.562998295,2.704236507,|,0.914573312,1.607743859,1.893561244,2.129312754,2.364248037,2.56512022,|,1.079313278,1.704024315,1.924816012,2.17205143,2.136566639,2.286705017,|,0.596859992,1.479448199,1.63320744,1.914169788,2.007921219,2.054610014,|,2.397706032,2.079697609,2.742075682,2.091720343,2.888649225,2.157294273,,1,1,0,0
10:57:30,|,0.638263345,1.450919867,1.580602169,1.721401095,1.794001698,1.869154692,|,0.847363353,1.505739808,1.748434901,1.924455523,2.125810385,2.218800306,|,0.636392117,1.014885664,1.137682676,1.281091452,1.235951543,1.393975258,|,0.557869971,1.301258087,1.678647518,1.68527329,1.727237344,1.733884096,|,2.074119568,1.780496836,2.313501358,1.81633687,2.308061361,1.906442523,,1,0,0,0
11:02:30,|,0.852903306,1.873388648,2.002577782,2.166690111,2.28782177,2.461025238,|,1.105833292,2.078775406,2.581583977,2.626320362,2.862723351,3.042295218,|,1.083673358,1.889087319,2.233824968,2.492128372,2.513959646,2.620999575,|,0.53971988,1.45570755,1.739726424,1.870357633,1.950333357,2.073449612,|,2.89449811,2.064417362,3.07465744,2.162942648,3.097182512,2.257114172,,1,1,1,1
11:07:30,|,1.087436676,2.335114956,2.572813034,2.746609211,2.88644886,3.031074762,|,1.081629992,2.050692558,2.553854704,2.596599102,2.840593815,3.070968151,|,1.056463361,1.870786786,2.135199308,2.547058105,2.659080982,2.712769985,|,0.703523338,1.671019912,1.85560143,1.918757915,2.016767979,2.061522007,|,2.921064377,2.073316574,3.185901642,2.145923376,3.048254013,2.524695635,,1,0,1,0
11:12:30,|,1.019959927,2.377496004,2.639504433,2.87114954,3.003406525,3.115245819,|,1.238646269,2.418532848,3.022223711,3.0790236,3.381089687,3.575237513,|,1.200836658,2.139779806,2.327636957,2.7433002,2.836533308,2.892940283,|,0.711849988,1.666544318,1.944112539,2.109157562,2.190013409,2.297332525,|,3.450351477,2.2834692,3.623091698,2.39032197,3.430572748,2.765549183,,1,0,1,1
11:17:30,|,1.010786653,2.356271744,2.645039558,2.877002239,3.125086784,3.309566021,|,1.205503345,2.1638937,2.603588581,2.674778223,2.935709715,3.19134903,|,1.297893286,2.290538549,2.554072857,3.007136345,3.126981735,3.153542042,|,0.701156676,1.738041759,1.984232068,2.123570442,2.336460829,2.743845701,|,2.988515377,2.601830006,3.270426989,3.014578581,3.313422441,3.498941183,,1,1,1,1
11:22:30,|,1.303733349,2.991982937,3.405855179,3.686790943,3.882199526,4.031030178,|,1.336599946,2.614215851,3.295843363,3.357227802,3.653822184,3.87805295,|,1.249836564,2.214287996,2.487802505,2.928536415,3.079619408,3.164366722,|,0.852223337,2.238660812,2.398311615,2.633267641,2.849876404,3.120390415,|,3.705682516,2.982649088,3.962764502,3.413350344,3.841637135,3.848934412,,1,0,1,1
11:27:30,|,1.178796649,2.645738602,2.976612806,3.187408209,3.338993073,3.486108303,|,1.598580003,2.949141502,3.692929745,3.737306118,4.069410801,4.385327816,|,1.531743288,2.772336245,3.135860682,3.562697887,3.66490674,3.776957989,|,0.84907335,2.020992994,2.339203835,2.455497265,2.629870176,2.923219681,|,4.127243519,2.843643188,4.597319126,3.303035975,4.57807827,3.886799335,,1,0,1,1
11:32:30,|,1.286456704,2.944475174,3.364449024,3.656527758,3.835215092,4.110216618,|,1.592263341,2.939932823,2.953972101,3.49676609,3.769571543,3.917344093,|,1.496999979,2.743082285,3.079670429,3.449119806,3.546915054,3.755959749,|,0.827382445,2.047823191,2.383185387,2.568478823,2.712201595,2.818543911,|,3.771948338,2.737665892,3.923392534,2.990791798,3.945259809,3.28895545,,1,1,1,1
11:37:30,|,1.520883679,3.341634512,3.849548817,4.145238876,4.338866711,4.671910763,|,1.375908613,2.556667805,3.284908056,3.288933516,3.636028051,3.861170053,|,1.382179976,2.423754692,2.684263468,3.165853024,3.207560539,3.405853033,|,0.873076677,2.173358679,2.466559172,2.637149096,2.8331182,3.034131765,|,3.701141596,3.035574436,3.981915236,3.269471169,3.955900192,3.621547937,,1,0,1,0
11:42:30,|,1.659696698,3.654354095,4.129074574,4.473173618,4.653997898,4.840773106,|,1.390319943,2.455850124,2.928211689,3.007876873,3.308427334,3.600153923,|,1.227689981,2.262430668,2.518111467,3.02188468,3.03935051,3.250066519,|,1.135626674,2.585358143,2.749500513,2.949709654,3.056996107,3.171841621,|,3.362632513,3.143779993,3.675239563,3.630334139,3.699261189,3.734509468,,1,1,1,1
11:47:30,|,1.34544003,2.925429583,3.277446747,3.627299547,3.837011576,3.961541891,|,1.931609988,3.469238281,4.300624371,4.402797222,4.814579487,5.055007935,|,1.386658907,2.48970747,2.80709672,3.301524162,3.342027426,3.468472719,|,0.998386681,2.409723997,3.022669077,2.830005884,3.042044163,3.17833209,|,4.876635075,3.169481516,5.128478527,3.462866068,4.971581936,3.980396748,,1,0,1,0
11:52:30,|,1.519856691,3.25654912,3.663339853,3.956921339,4.072605133,4.294850826,|,1.529510021,2.743401289,3.565289259,3.742976189,4.077495575,4.357604027,|,1.628069997,2.996652126,3.33662796,3.89091444,3.880450487,3.898370981,|,1.303916693,3.202819824,3.675838709,3.877474785,4.196362495,4.432352066,|,4.117270947,4.356869221,4.459838867,4.73546648,4.406394482,5.077943802,,1,0,0,1
11:57:30,|,1.815431833,3.822206259,4.3147645,4.673251152,4.876468658,5.185675621,|,1.294070005,2.639292479,3.647035599,3.793095112,4.35908699,4.466150284,|,1.670179963,3.190566063,3.524210215,4.283067703,4.217679977,4.397743225,|,1.475768566,3.790812969,4.229348183,4.421659946,4.693040848,4.830693722,|,4.211453438,4.841977596,4.56692934,4.930830956,4.47260952,5.130327702,,1,0,0,0
