CDT_time,bar_fence,dir_0_2m_init,dir_1_5m_init,dir_3m_init,dir_4_5m_init,dir_6m_init,dir_10m_init,bar_fence_1,dir_0_2m_rel,dir_1_5m_rel,dir_3m_rel,dir_4_5m_rel,dir_6m_rel,dir_10m_rel,bar_fence_2,dir_0_2m_uconv,dir_1_5m_uconv,dir_3m_uconv,dir_4_5m_uconv,dir_6m_uconv,dir_10m_uconv,bar_fence_3,dir_0_2m_lconv,dir_1_5m_lconv,dir_3m_lconv,dir_4_5m_lconv,dir_6m_lconv,dir_10m_lconv,bar_fence_4,dir_8_5m_rel,dir_8_5m_lconv,dir_15m_rel,dir_15m_lconv,dir_20m_rel,dir_20m_lconv
23:07:30,|,64.0393447875977,235.723678588867,234.512268066406,NaN,NaN,NaN,|,NaN,231.691680908203,231.569717407227,NaN,NaN,NaN,|,46.9305725097656,228.666397094727,226.867340087891,225.463394165039,226.944183349609,225.612350463867,|,60.0421142578125,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,225.369369506836,223.60725402832,225.356735229492,221.19367980957
23:12:30,|,68.3960342407227,240.739883422852,239.709167480469,NaN,NaN,NaN,|,NaN,236.936325073242,236.529434204102,NaN,NaN,NaN,|,45.9768905639648,229.680252075195,229.170761108398,228.636627197266,229.729690551758,228.888534545898,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,231.64616394043,NaN,230.951370239258,NaN
23:17:30,|,56.3873672485352,228.803604125977,227.55517578125,NaN,NaN,NaN,|,NaN,228.96989440918,229.672103881836,NaN,NaN,NaN,|,44.5842437744141,227.567764282227,226.041198730469,225.254974365234,225.447708129883,223.336837768555,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,224.867294311523,NaN,224.790222167969,NaN
23:22:30,|,55.6880645751953,228.339874267578,226.985015869141,NaN,NaN,NaN,|,NaN,223.210983276367,223.68620300293,NaN,NaN,NaN,|,35.2559585571289,221.064376831055,219.852005004883,218.067123413086,218.206069946289,217.888214111328,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,222.799758911133,NaN,222.645263671875,NaN
23:27:30,|,52.4008636474609,224.107330322266,222.387756347656,NaN,NaN,NaN,|,NaN,221.956192016602,222.494506835938,NaN,NaN,NaN,|,33.3271179199219,217.517700195313,216.17529296875,213.884094238281,215.288436889648,214.718017578125,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,219.23860168457,NaN,219.537078857422,NaN
23:32:30,|,47.0173416137695,222.581359863281,221.861572265625,NaN,NaN,NaN,|,NaN,216.725372314453,217.377685546875,NaN,NaN,NaN,|,25.8871040344238,212.436782836914,211.968215942383,210.508483886719,212.665679931641,213.458114624023,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,218.416275024414,NaN,218.972122192383,NaN
23:37:30,|,44.6266937255859,219.483032226563,218.965301513672,NaN,NaN,NaN,|,NaN,215.972091674805,215.85758972168,NaN,NaN,NaN,|,24.6352043151855,209.660797119141,209.777420043945,207.92463684082,210.073684692383,210.995193481445,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,212.849594116211,NaN,212.780120849609,NaN
23:42:30,|,51.9326858520508,223.199035644531,221.866195678711,NaN,NaN,NaN,|,NaN,222.809982299805,223.024383544922,NaN,NaN,NaN,|,32.7209854125977,217.142211914063,216.120849609375,214.020935058594,214.751724243164,213.708145141602,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,218.96337890625,NaN,218.395080566406,NaN
23:47:30,|,60.7133903503418,234.170715332031,232.575347900391,NaN,NaN,NaN,|,NaN,227.537384033203,228.471893310547,NaN,NaN,NaN,|,42.9406814575195,227.739883422852,226.193252563477,223.774658203125,224.712951660156,223.419143676758,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,223.845596313477,NaN,225.437423706055,NaN
23:52:30,|,62.2382278442383,235.009460449219,233.973220825195,NaN,NaN,NaN,|,NaN,227.887435913086,227.816558837891,NaN,NaN,NaN,|,45.7749366760254,232.109039306641,230.734283447266,228.625289916992,230.143356323242,228.128448486328,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,227.111801147461,NaN,227.036193847656,NaN
23:57:30,|,52.9085655212402,227.785598754883,226.741363525391,NaN,NaN,NaN,|,NaN,225.053771972656,225.097793579102,NaN,NaN,NaN,|,41.0541038513184,225.252731323242,223.313659667969,220.634841918945,222.014907836914,221.300033569336,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,222.064651489258,NaN,221.856842041016,NaN
00:02:30,|,54.2424201965332,224.354187011719,222.740097045898,NaN,NaN,NaN,|,NaN,226.411270141602,226.395935058594,NaN,NaN,NaN,|,38.713695526123,223.24658203125,222.462158203125,219.716064453125,221.893417358398,221.604385375977,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,221.5166015625,NaN,222.129669189453,NaN
00:07:30,|,53.9027976989746,227.055267333984,225.339385986328,NaN,NaN,NaN,|,NaN,226.989715576172,226.766448974609,NaN,NaN,NaN,|,35.036678314209,218.931137084961,216.545028686523,213.483306884766,217.02587890625,218.027755737305,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,222.135269165039,NaN,221.038070678711,NaN
00:12:30,|,59.0710067749023,229.535095214844,228.285568237305,NaN,NaN,NaN,|,NaN,228.100021362305,227.923156738281,NaN,NaN,NaN,|,39.1070442199707,225.814193725586,224.787170410156,221.145584106445,223.22428894043,220.939346313477,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,223.563232421875,NaN,222.284942626953,NaN
00:17:30,|,60.6499099731445,232.551513671875,231.253890991211,NaN,NaN,NaN,|,NaN,228.30387878418,227.105941772461,NaN,NaN,NaN,|,37.9968605041504,222.038909912109,221.022155761719,218.236328125,220.899810791016,220.798004150391,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,223.141525268555,NaN,223.458969116211,NaN
00:22:30,|,55.9427795410156,227.626831054688,226.203277587891,NaN,NaN,NaN,|,NaN,224.22119140625,224.046142578125,NaN,NaN,NaN,|,37.2711296081543,223.323822021484,221.044067382813,216.49153137207,217.518188476563,215.544876098633,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,219.990982055664,NaN,219.834854125977,NaN
00:27:30,|,52.0666618347168,224.398498535156,224.199081420898,NaN,NaN,NaN,|,NaN,218.514205932617,219.904418945313,NaN,NaN,NaN,|,37.491870880127,221.788970947266,215.864456176758,213.751754760742,216.453186035156,215.500366210938,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,216.346862792969,NaN,216.415084838867,NaN
00:32:30,|,34.8952255249023,210.707122802734,211.356018066406,NaN,NaN,NaN,|,NaN,210.919052124023,212.081634521484,NaN,NaN,NaN,|,34.7828712463379,216.61669921875,206.758346557617,209.248092651367,210.662933349609,207.785034179688,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,209.005126953125,NaN,209.670944213867,NaN
00:37:30,|,28.2957172393799,202.575424194336,202.824096679688,NaN,NaN,NaN,|,NaN,200.408065795898,202.0390625,NaN,NaN,NaN,|,5.16882228851318,188.369522094727,187.90168762207,188.241775512695,192.714584350586,192.731994628906,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,197.588119506836,NaN,199.22721862793,NaN
00:42:30,|,7.13545274734497,184.494674682617,186.010879516602,NaN,NaN,NaN,|,NaN,175.95051574707,177.452407836914,NaN,NaN,NaN,|,356.469146728516,177.926208496094,178.862289428711,176.395126342773,178.391616821289,178.623352050781,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,181.886703491211,NaN,182.871551513672,NaN
00:47:30,|,357.189086914063,178.470230102539,181.384292602539,NaN,NaN,NaN,|,NaN,181.124710083008,187.150329589844,NaN,NaN,NaN,|,355.576538085938,177.244018554688,178.030487060547,176.216537475586,178.730422973633,179.550430297852,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,183.992950439453,NaN,186.311065673828,NaN
00:52:30,|,15.9931144714355,193.526641845703,195.188079833984,NaN,NaN,NaN,|,NaN,192.729125976563,203.959197998047,NaN,NaN,NaN,|,357.667175292969,182.379806518555,185.127243041992,184.403106689453,187.941940307617,189.344757080078,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,192.089599609375,NaN,192.140411376953,NaN
00:57:30,|,27.8028163909912,201.800094604492,202.030471801758,NaN,NaN,NaN,|,NaN,203.127517700195,205.857955932617,NaN,NaN,NaN,|,12.0259981155396,200.007736206055,200.442855834961,197.76432800293,200.730407714844,199.871612548828,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,201.643844604492,NaN,203.262222290039,NaN
01:02:30,|,34.5261764526367,208.919311523438,208.496887207031,NaN,NaN,NaN,|,NaN,209.530776977539,210.766799926758,NaN,NaN,NaN,|,15.8179597854614,202.462066650391,204.070220947266,200.628845214844,203.68391418457,204.161117553711,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,205.964645385742,NaN,207.010391235352,NaN
01:07:30,|,36.2702255249023,213.617797851563,213.514343261719,NaN,NaN,NaN,|,NaN,214.721527099609,214.988784790039,NaN,NaN,NaN,|,11.3390312194824,200.609985351563,201.787200927734,199.859085083008,203.488876342773,202.34651184082,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,209.949508666992,NaN,209.927795410156,NaN
01:12:30,|,30.720193862915,208.301330566406,209.528671264648,NaN,NaN,NaN,|,NaN,200.275192260742,200.691329956055,NaN,NaN,NaN,|,8.64809322357178,194.488815307617,196.993103027344,195.747528076172,200.367385864258,200.25651550293,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,199.431274414063,NaN,200.52685546875,NaN
01:17:30,|,28.6647300720215,205.057922363281,205.907287597656,NaN,NaN,NaN,|,NaN,209.380004882813,210.056549072266,NaN,NaN,NaN,|,20.0573081970215,205.364349365234,205.91357421875,203.345672607422,206.029830932617,206.629547119141,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,209.803344726563,NaN,210.517852783203,NaN
01:22:30,|,41.5083885192871,216.212951660156,216.581588745117,NaN,NaN,NaN,|,NaN,206.143936157227,206.068634033203,NaN,NaN,NaN,|,17.0560092926025,202.728790283203,201.290679931641,198.335784912109,201.385070800781,201.700134277344,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,204.145172119141,NaN,205.3310546875,NaN
01:27:30,|,42.7499351501465,217.791015625,217.137512207031,NaN,NaN,NaN,|,NaN,216.285339355469,216.372619628906,NaN,NaN,NaN,|,15.7201824188232,200.002883911133,201.345642089844,199.069427490234,201.725173950195,202.391494750977,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,210.908126831055,NaN,211.039093017578,NaN
01:32:30,|,15.5996217727661,196.375137329102,198.219833374023,NaN,NaN,NaN,|,NaN,206.367538452148,208.609771728516,NaN,NaN,NaN,|,16.726957321167,203.435317993164,203.757415771484,201.149963378906,203.898330688477,203.496276855469,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,209.541595458984,NaN,209.246246337891,NaN
01:37:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,215.815994262695,217.434707641602,NaN,NaN,NaN,|,28.6485805511475,213.972732543945,212.923049926758,209.368026733398,211.983016967773,211.209442138672,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,213.468338012695,NaN,214.415557861328,NaN
01:42:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,218.099273681641,221.27214050293,NaN,NaN,NaN,|,39.7067108154297,223.221420288086,221.478485107422,218.368743896484,220.486434936523,218.375839233398,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,214.761215209961,NaN,213.844345092773,NaN
01:47:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,222.502258300781,223.186614990234,NaN,NaN,NaN,|,33.6566200256348,219.391387939453,218.812393188477,216.015548706055,218.338882446289,217.313980102539,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,218.4951171875,NaN,218.21240234375,NaN
01:52:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,217.627975463867,219.581970214844,NaN,NaN,NaN,|,35.1414833068848,220.552261352539,220.698348999023,217.637008666992,219.732391357422,219.987258911133,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,218.435409545898,NaN,218.908889770508,NaN
01:57:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,217.968109130859,221.088607788086,NaN,NaN,NaN,|,24.9141292572021,212.039611816406,212.452392578125,210.64421081543,214.288101196289,214.338424682617,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,217.670989990234,NaN,218.471237182617,NaN
02:02:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,226.15234375,226.660095214844,NaN,NaN,NaN,|,38.7404594421387,225.266098022461,225.252197265625,222.485824584961,224.606079101563,222.7822265625,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,223.334655761719,NaN,223.616989135742,NaN
02:07:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,225.783645629883,238.084030151367,NaN,NaN,NaN,|,40.2175559997559,225.23713684082,225.520080566406,222.261184692383,224.839508056641,223.520278930664,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,224.123931884766,NaN,225.052062988281,NaN
02:12:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,228.620956420898,229.197494506836,NaN,NaN,NaN,|,47.249942779541,229.947860717773,227.682281494141,224.298034667969,226.780792236328,225.84196472168,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,227.197647094727,NaN,226.300216674805,NaN
02:17:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,225.01789855957,225.693298339844,NaN,NaN,NaN,|,36.1586265563965,220.14045715332,218.384262084961,214.614273071289,216.745056152344,217.143508911133,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,225.167877197266,NaN,225.607299804688,NaN
02:22:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,224.460647583008,225.846694946289,NaN,NaN,NaN,|,36.895263671875,220.575241088867,219.249923706055,216.742446899414,220.130935668945,219.565155029297,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,221.180236816406,NaN,221.322601318359,NaN
02:27:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,222.457443237305,222.372680664063,NaN,NaN,NaN,|,37.7347526550293,223.89665222168,223.112884521484,219.306304931641,222.111633300781,219.826065063477,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,219.643783569336,NaN,220.993270874023,NaN
02:32:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,222.304458618164,220.914154052734,NaN,NaN,NaN,|,28.5485420227051,213.266876220703,213.066467285156,210.585357666016,213.49072265625,214.462463378906,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,217.18424987793,NaN,218.837829589844,NaN
02:37:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,223.2734375,222.761932373047,NaN,NaN,NaN,|,37.153636932373,220.344543457031,219.908538818359,216.498275756836,219.712600708008,218.996490478516,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,218.493194580078,NaN,218.005218505859,NaN
02:42:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,214.661392211914,215.573928833008,NaN,NaN,NaN,|,40.4401473999023,222.790008544922,220.082336425781,215.742172241211,218.309204101563,216.040023803711,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,214.2109375,NaN,213.376831054688,NaN
02:47:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,216.181869506836,216.292388916016,NaN,NaN,NaN,|,27.6863021850586,211.995651245117,211.699340820313,207.927093505859,211.494094848633,211.978057861328,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,214.497955322266,NaN,214.951538085938,NaN
02:52:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,217.186599731445,218.450485229492,NaN,NaN,NaN,|,32.6649208068848,218.719665527344,216.340484619141,212.850280761719,217.081192016602,215.776260375977,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,213.695434570313,NaN,213.82585144043,NaN
02:57:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,220.489059448242,220.503189086914,NaN,NaN,NaN,|,28.1576023101807,212.684692382813,212.155822753906,208.854507446289,212.391937255859,212.452209472656,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,214.22966003418,NaN,214.90071105957,NaN
03:02:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,222.70263671875,221.455337524414,NaN,NaN,NaN,|,32.7502593994141,217.195755004883,216.1787109375,211.987762451172,214.067718505859,213.359649658203,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,216.826446533203,NaN,216.062377929688,NaN
03:07:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,216.501907348633,217.446701049805,NaN,NaN,NaN,|,29.4405498504639,212.519882202148,211.530395507813,207.159133911133,210.033966064453,208.468002319336,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,211.166091918945,NaN,211.554458618164,NaN
03:12:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,208.421035766602,207.750076293945,NaN,NaN,NaN,|,28.8960075378418,212.414489746094,211.58708190918,207.680755615234,211.475646972656,210.583129882813,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,207.002288818359,NaN,208.918319702148,NaN
03:17:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,214.035614013672,213.05436706543,NaN,NaN,NaN,|,25.4931411743164,211.949890136719,212.510437011719,209.059524536133,211.261688232422,208.859146118164,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,208.453842163086,NaN,209.558944702148,NaN
03:22:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,205.828903198242,207.549743652344,NaN,NaN,NaN,|,23.5688800811768,208.017028808594,207.280746459961,204.376419067383,207.556533813477,207.394165039063,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,203.656509399414,NaN,204.425354003906,NaN
03:27:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,209.761703491211,211.211013793945,NaN,NaN,NaN,|,22.7209758758545,207.23747253418,208.597564697266,206.212493896484,208.456649780273,206.122100830078,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,208.766006469727,NaN,210.360794067383,NaN
03:32:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,217.588272094727,218.553588867188,NaN,NaN,NaN,|,29.5028800964355,214.902221679688,213.531799316406,209.922439575195,213.340438842773,212.484069824219,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,215.491134643555,NaN,216.022705078125,NaN
03:37:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,224.287872314453,223.617141723633,NaN,NaN,NaN,|,33.5615577697754,218.782592773438,216.976989746094,213.936981201172,217.654632568359,216.947906494141,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,219.740295410156,NaN,220.828979492188,NaN
03:42:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,219.165328979492,220.318740844727,NaN,NaN,NaN,|,30.9658737182617,215.409774780273,214.198776245117,210.499816894531,213.47868347168,213.116683959961,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,215.946792602539,NaN,220.639587402344,NaN
03:47:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,42.2390060424805,227.319290161133,224.633422851563,220.298614501953,225.654449462891,224.039810180664,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN
03:52:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,11.0392017364502,191.674819946289,190.018859863281,186.825866699219,189.494064331055,189.819259643555,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN
03:57:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,353.726531982422,175.49853515625,175.873474121094,174.738021850586,178.030014038086,179.443359375,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN
04:02:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,358.427520751953,180.814788818359,181.445007324219,180.038391113281,184.167587280273,185.668869018555,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN
04:07:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,3.75205445289612,186.433929443359,186.884536743164,184.228073120117,186.867568969727,188.568054199219,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN
04:12:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,2.86988687515259,187.171951293945,189.59521484375,186.452362060547,190.501892089844,193.060516357422,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN
04:17:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,11.9451131820679,195.988800048828,195.552230834961,190.965377807617,194.233871459961,193.060577392578,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN
04:22:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,359.018463134766,178.948532104492,179.754776000977,177.173217773438,180.708160400391,184.171676635742,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN
04:27:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,4.40604591369629,185.794891357422,184.335708618164,182.279769897461,185.433624267578,183.9453125,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN
04:32:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,358.185394287109,176.32063293457,177.327484130859,176.842208862305,181.735366821289,183.501358032227,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN
04:37:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,4.85641241073608,185.726547241211,185.846618652344,184.102096557617,188.52815246582,189.827026367188,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN
04:42:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.154036119580269,181.780563354492,181.812850952148,179.489151000977,183.265167236328,183.98307800293,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN
04:47:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,348.630889892578,164.809265136719,165.938201904297,162.757369995117,165.693344116211,167.652145385742,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN
04:52:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,349.494873046875,164.298629760742,163.40901184082,159.81770324707,163.577545166016,168.485015869141,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN
04:57:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,344.357238769531,164.681869506836,165.898910522461,162.744445800781,166.577941894531,169.509231567383,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN
05:02:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,359.986602783203,183.283584594727,182.033081054688,178.163177490234,182.031005859375,183.052398681641,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN
05:07:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,335.99169921875,154.14631652832,153.87287902832,151.923187255859,155.253433227539,160.075012207031,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN
05:12:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,341.373016357422,161.312622070313,163.07356262207,160.458724975586,163.248077392578,167.836883544922,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN
05:17:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,328.576782226563,148.525238037109,152.092361450195,150.846374511719,155.377670288086,157.303176879883,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN
05:22:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,334.400817871094,154.402542114258,155.993240356445,153.894332885742,156.998260498047,158.374359130859,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN
05:27:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,344.581176757813,166.696090698242,168.084457397461,166.119537353516,169.346145629883,170.491455078125,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN
05:32:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,350.078826904297,170.969802856445,171.710098266602,169.49446105957,174.31884765625,175.299942016602,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN
05:37:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,349.886291503906,173.907684326172,176.239624023438,174.670364379883,176.852874755859,176.397033691406,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN
05:42:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,339.317443847656,160.659194946289,162.255310058594,162.441421508789,165.564636230469,166.996139526367,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN
05:47:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,333.503784179688,156.10856628418,158.140823364258,156.74446105957,159.998764038086,162.244674682617,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN
