,,DT6,,DT7,,DT8,,DT2,,DT3,,DT10,,DT9,,DT5
10/29/2018,18:42:32,6.7,18:42:32,5.42,18:42:32,0.019,18:42:32,-0.007,18:42:32,-0.009,18:42:32,0.011,18:42:32,0.015,18:42:32,0.012
10/29/2018,18:42:33,5.86,18:42:33,5.44,18:42:33,0.014,18:42:33,-0.016,18:42:33,-0.008,18:42:33,0.012,18:42:33,0.015,18:42:33,0.017
10/29/2018,18:42:34,4.59,18:42:34,4.8,18:42:34,0.016,18:42:34,-0.015,18:42:34,-0.008,18:42:34,0.012,18:42:34,0.016,18:42:34,0.018
10/29/2018,18:42:35,3.8,18:42:35,5.33,18:42:35,0.017,18:42:35,-0.01,18:42:35,-0.007,18:42:35,0.012,18:42:35,0.015,18:42:35,0.015
10/29/2018,18:42:36,3.27,18:42:36,5.42,18:42:36,0.018,18:42:36,-0.013,18:42:36,-0.004,18:42:36,0.011,18:42:36,0.013,18:42:36,0.013
10/29/2018,18:42:37,2.89,18:42:37,4.67,18:42:37,0.018,18:42:37,-0.006,18:42:37,-0.006,18:42:37,0.01,18:42:37,0.015,18:42:37,0.011
10/29/2018,18:42:38,2.63,18:42:38,4.99,18:42:38,0.017,18:42:38,-0.017,18:42:38,-0.008,18:42:38,0.01,18:42:38,0.015,18:42:38,0.011
10/29/2018,18:42:39,2.54,18:42:39,4.84,18:42:39,0.019,18:42:39,-0.005,18:42:39,-0.007,18:42:39,0.012,18:42:39,0.015,18:42:39,0.014
10/29/2018,18:42:40,2.31,18:42:40,4.46,18:42:40,0.02,18:42:40,-0.017,18:42:40,-0.006,18:42:40,0.013,18:42:40,0.014,18:42:40,0.014
10/29/2018,18:42:41,2.58,18:42:41,4.3,18:42:41,0.018,18:42:41,-0.001,18:42:41,-0.007,18:42:41,0.012,18:42:41,0.014,18:42:41,0.012
10/29/2018,18:42:42,2.79,18:42:42,4.72,18:42:42,0.023,18:42:42,0,18:42:42,-0.007,18:42:42,0.011,18:42:42,0.015,18:42:42,0.012
10/29/2018,18:42:43,2.37,18:42:43,5.73,18:42:43,0.019,18:42:43,-0.016,18:42:43,-0.007,18:42:43,0.013,18:42:43,0.015,18:42:43,0.01
10/29/2018,18:42:44,2.04,18:42:44,6.07,18:42:44,0.015,18:42:44,0.038,18:42:44,-0.005,18:42:44,0.011,18:42:44,0.014,18:42:44,0.012
10/29/2018,18:42:45,1.96,18:42:45,5.22,18:42:45,0.017,18:42:45,-0.002,18:42:45,-0.006,18:42:45,0.011,18:42:45,0.013,18:42:45,0.015
10/29/2018,18:42:46,2.07,18:42:46,4.93,18:42:46,0.018,18:42:46,-0.015,18:42:46,-0.006,18:42:46,0.011,18:42:46,0.014,18:42:46,0.013
10/29/2018,18:42:47,2.65,18:42:47,4.73,18:42:47,0.018,18:42:47,-0.016,18:42:47,-0.008,18:42:47,0.011,18:42:47,0.014,18:42:47,0.011
10/29/2018,18:42:48,4.15,18:42:48,3.9,18:42:48,0.02,18:42:48,-0.016,18:42:48,-0.004,18:42:48,0.012,18:42:48,0.015,18:42:48,0.011
10/29/2018,18:42:49,5.17,18:42:49,3.21,18:42:49,0.02,18:42:49,-0.012,18:42:49,-0.007,18:42:49,0.012,18:42:49,0.018,18:42:49,0.016
10/29/2018,18:42:50,4.96,18:42:50,3.07,18:42:50,0.02,18:42:50,-0.017,18:42:50,-0.007,18:42:50,0.011,18:42:50,0.018,18:42:50,0.019
10/29/2018,18:42:51,5.42,18:42:51,3.17,18:42:51,0.023,18:42:51,-0.016,18:42:51,-0.007,18:42:51,0.012,18:42:51,0.015,18:42:51,0.011
10/29/2018,18:42:52,5.55,18:42:52,2.39,18:42:52,0.021,18:42:52,-0.016,18:42:52,0,18:42:52,0.01,18:42:52,0.015,18:42:52,0.01
10/29/2018,18:42:53,5.97,18:42:53,1.75,18:42:53,0.015,18:42:53,-0.017,18:42:53,0.008,18:42:53,0.011,18:42:53,0.015,18:42:53,0.012
10/29/2018,18:42:54,7.11,18:42:54,1.51,18:42:54,0.015,18:42:54,-0.017,18:42:54,-0.004,18:42:54,0.011,18:42:54,0.014,18:42:54,0.011
10/29/2018,18:42:55,6.5,18:42:55,1.33,18:42:55,0.019,18:42:55,0.005,18:42:55,-0.006,18:42:55,0.013,18:42:55,0.014,18:42:55,0.012
10/29/2018,18:42:56,6.05,18:42:56,1.24,18:42:56,0.02,18:42:56,-0.017,18:42:56,-0.002,18:42:56,0.013,18:42:56,0.017,18:42:56,0.012
10/29/2018,18:42:57,6.32,18:42:57,1.18,18:42:57,0.025,18:42:57,-0.016,18:42:57,-0.002,18:42:57,0.011,18:42:57,0.019,18:42:57,0.011
10/29/2018,18:42:58,5.78,18:42:58,1.18,18:42:58,0.028,18:42:58,-0.016,18:42:58,-0.008,18:42:58,0.011,18:42:58,0.015,18:42:58,0.012
10/29/2018,18:42:59,6.95,18:42:59,1.07,18:42:59,0.018,18:42:59,-0.015,18:42:59,-0.006,18:42:59,0.011,18:42:59,0.013,18:42:59,0.011
10/29/2018,18:43:00,8.07,18:43:00,0.903,18:43:00,0.016,18:43:00,-0.015,18:43:00,0.006,18:43:00,0.012,18:43:00,0.014,18:43:00,0.012
10/29/2018,18:43:01,9.19,18:43:01,0.699,18:43:01,0.018,18:43:01,-0.014,18:43:01,-0.002,18:43:01,0.013,18:43:01,0.016,18:43:01,0.013
10/29/2018,18:43:02,8.93,18:43:02,0.662,18:43:02,0.016,18:43:02,-0.016,18:43:02,-0.007,18:43:02,0.014,18:43:02,0.014,18:43:02,0.011
10/29/2018,18:43:03,7.41,18:43:03,0.597,18:43:03,0.017,18:43:03,-0.018,18:43:03,0.001,18:43:03,0.014,18:43:03,0.014,18:43:03,0.01
10/29/2018,18:43:04,7.49,18:43:04,0.539,18:43:04,0.018,18:43:04,-0.013,18:43:04,-0.005,18:43:04,0.012,18:43:04,0.014,18:43:04,0.01
10/29/2018,18:43:05,5.83,18:43:05,0.454,18:43:05,0.029,18:43:05,-0.017,18:43:05,-0.004,18:43:05,0.011,18:43:05,0.013,18:43:05,0.011
10/29/2018,18:43:06,5.46,18:43:06,0.357,18:43:06,0.031,18:43:06,-0.013,18:43:06,-0.003,18:43:06,0.011,18:43:06,0.014,18:43:06,0.014
10/29/2018,18:43:07,5.29,18:43:07,0.33,18:43:07,0.019,18:43:07,-0.009,18:43:07,-0.007,18:43:07,0.011,18:43:07,0.014,18:43:07,0.013
10/29/2018,18:43:08,4.8,18:43:08,0.383,18:43:08,0.019,18:43:08,-0.017,18:43:08,-0.005,18:43:08,0.011,18:43:08,0.013,18:43:08,0.013
10/29/2018,18:43:09,3.43,18:43:09,0.518,18:43:09,0.019,18:43:09,-0.002,18:43:09,-0.004,18:43:09,0.01,18:43:09,0.015,18:43:09,0.014
10/29/2018,18:43:10,2.68,18:43:10,0.623,18:43:10,0.015,18:43:10,-0.016,18:43:10,-0.008,18:43:10,0.011,18:43:10,0.015,18:43:10,0.011
10/29/2018,18:43:11,2.43,18:43:11,0.443,18:43:11,0.018,18:43:11,-0.009,18:43:11,-0.008,18:43:11,0.013,18:43:11,0.013,18:43:11,0.012
10/29/2018,18:43:12,2.42,18:43:12,0.259,18:43:12,0.018,18:43:12,-0.016,18:43:12,-0.008,18:43:12,0.011,18:43:12,0.013,18:43:12,0.013
10/29/2018,18:43:13,2.24,18:43:13,0.286,18:43:13,0.02,18:43:13,-0.016,18:43:13,-0.004,18:43:13,0.01,18:43:13,0.014,18:43:13,0.016
10/29/2018,18:43:14,1.74,18:43:14,0.368,18:43:14,0.019,18:43:14,-0.016,18:43:14,-0.008,18:43:14,0.011,18:43:14,0.013,18:43:14,0.013
10/29/2018,18:43:15,1.98,18:43:15,0.349,18:43:15,0.02,18:43:15,-0.017,18:43:15,-0.007,18:43:15,0.011,18:43:15,0.014,18:43:15,0.012
10/29/2018,18:43:16,1.95,18:43:16,0.337,18:43:16,0.015,18:43:16,-0.017,18:43:16,-0.008,18:43:16,0.011,18:43:16,0.014,18:43:16,0.013
10/29/2018,18:43:17,1.5,18:43:17,0.354,18:43:17,0.021,18:43:17,-0.017,18:43:17,0.002,18:43:17,0.012,18:43:17,0.014,18:43:17,0.011
10/29/2018,18:43:18,1.45,18:43:18,0.377,18:43:18,0.018,18:43:18,0.003,18:43:18,0.028,18:43:18,0.014,18:43:18,0.013,18:43:18,0.013
10/29/2018,18:43:19,1.3,18:43:19,0.424,18:43:19,0.019,18:43:19,-0.013,18:43:19,-0.007,18:43:19,0.015,18:43:19,0.014,18:43:19,0.013
10/29/2018,18:43:20,1.15,18:43:20,0.263,18:43:20,0.019,18:43:20,-0.017,18:43:20,-0.006,18:43:20,0.011,18:43:20,0.017,18:43:20,0.011
10/29/2018,18:43:21,0.969,18:43:21,0.18,18:43:21,0.02,18:43:21,-0.015,18:43:21,0,18:43:21,0.015,18:43:21,0.016,18:43:21,0.013
10/29/2018,18:43:22,0.879,18:43:22,0.164,18:43:22,0.019,18:43:22,-0.018,18:43:22,-0.007,18:43:22,0.011,18:43:22,0.014,18:43:22,0.015
10/29/2018,18:43:23,0.807,18:43:23,0.173,18:43:23,0.017,18:43:23,-0.018,18:43:23,-0.005,18:43:23,0.012,18:43:23,0.013,18:43:23,0.014
10/29/2018,18:43:24,0.786,18:43:24,0.157,18:43:24,0.02,18:43:24,-0.007,18:43:24,-0.008,18:43:24,0.015,18:43:24,0.016,18:43:24,0.01
10/29/2018,18:43:25,0.894,18:43:25,0.136,18:43:25,0.019,18:43:25,-0.017,18:43:25,-0.008,18:43:25,0.015,18:43:25,0.016,18:43:25,0.01
10/29/2018,18:43:26,1.09,18:43:26,0.147,18:43:26,0.02,18:43:26,-0.017,18:43:26,-0.004,18:43:26,0.014,18:43:26,0.016,18:43:26,0.015
10/29/2018,18:43:27,1.25,18:43:27,0.151,18:43:27,0.021,18:43:27,-0.014,18:43:27,-0.005,18:43:27,0.014,18:43:27,0.016,18:43:27,0.017
10/29/2018,18:43:28,0.96,18:43:28,0.153,18:43:28,0.018,18:43:28,-0.017,18:43:28,-0.007,18:43:28,0.013,18:43:28,0.015,18:43:28,0.011
10/29/2018,18:43:29,0.709,18:43:29,0.137,18:43:29,0.027,18:43:29,-0.018,18:43:29,-0.008,18:43:29,0.012,18:43:29,0.016,18:43:29,0.011
10/29/2018,18:43:30,0.728,18:43:30,0.157,18:43:30,0.032,18:43:30,-0.018,18:43:30,-0.001,18:43:30,0.011,18:43:30,0.014,18:43:30,0.013
10/29/2018,18:43:31,0.895,18:43:31,0.179,18:43:31,0.022,18:43:31,-0.015,18:43:31,-0.009,18:43:31,0.011,18:43:31,0.014,18:43:31,0.011
10/29/2018,18:43:32,0.86,18:43:32,0.167,18:43:32,0.021,18:43:32,-0.013,18:43:32,-0.004,18:43:32,0.012,18:43:32,0.013,18:43:32,0.01
10/29/2018,18:43:33,0.889,18:43:33,0.112,18:43:33,0.02,18:43:33,-0.017,18:43:33,-0.008,18:43:33,0.012,18:43:33,0.013,18:43:33,0.01
10/29/2018,18:43:34,0.944,18:43:34,0.098,18:43:34,0.018,18:43:34,-0.018,18:43:34,-0.008,18:43:34,0.01,18:43:34,0.016,18:43:34,0.011
10/29/2018,18:43:35,0.982,18:43:35,0.104,18:43:35,0.021,18:43:35,-0.017,18:43:35,-0.004,18:43:35,0.014,18:43:35,0.014,18:43:35,0.013
10/29/2018,18:43:36,0.954,18:43:36,0.095,18:43:36,0.019,18:43:36,-0.017,18:43:36,-0.006,18:43:36,0.015,18:43:36,0.014,18:43:36,0.016
10/29/2018,18:43:37,0.842,18:43:37,0.07,18:43:37,0.022,18:43:37,-0.016,18:43:37,-0.008,18:43:37,0.012,18:43:37,0.014,18:43:37,0.014
10/29/2018,18:43:38,0.662,18:43:38,0.075,18:43:38,0.022,18:43:38,-0.009,18:43:38,-0.002,18:43:38,0.012,18:43:38,0.016,18:43:38,0.014
10/29/2018,18:43:39,0.648,18:43:39,0.074,18:43:39,0.019,18:43:39,-0.015,18:43:39,-0.008,18:43:39,0.011,18:43:39,0.016,18:43:39,0.011
10/29/2018,18:43:40,0.471,18:43:40,0.072,18:43:40,0.023,18:43:40,-0.015,18:43:40,-0.006,18:43:40,0.012,18:43:40,0.015,18:43:40,0.014
10/29/2018,18:43:41,0.545,18:43:41,0.081,18:43:41,0.023,18:43:41,0.017,18:43:41,-0.007,18:43:41,0.012,18:43:41,0.016,18:43:41,0.012
10/29/2018,18:43:42,0.672,18:43:42,0.058,18:43:42,0.017,18:43:42,-0.015,18:43:42,-0.005,18:43:42,0.013,18:43:42,0.016,18:43:42,0.012
10/29/2018,18:43:43,0.712,18:43:43,0.048,18:43:43,0.017,18:43:43,-0.018,18:43:43,-0.008,18:43:43,0.013,18:43:43,0.015,18:43:43,0.012
10/29/2018,18:43:44,0.543,18:43:44,0.071,18:43:44,0.017,18:43:44,-0.017,18:43:44,0.001,18:43:44,0.011,18:43:44,0.013,18:43:44,0.015
10/29/2018,18:43:45,0.546,18:43:45,0.087,18:43:45,0.017,18:43:45,-0.011,18:43:45,0.004,18:43:45,0.01,18:43:45,0.016,18:43:45,0.017
10/29/2018,18:43:46,0.542,18:43:46,0.081,18:43:46,0.018,18:43:46,-0.016,18:43:46,-0.008,18:43:46,0.012,18:43:46,0.016,18:43:46,0.012
10/29/2018,18:43:47,0.689,18:43:47,0.077,18:43:47,0.016,18:43:47,-0.017,18:43:47,-0.004,18:43:47,0.014,18:43:47,0.014,18:43:47,0.011
10/29/2018,18:43:48,0.738,18:43:48,0.063,18:43:48,0.016,18:43:48,-0.018,18:43:48,0,18:43:48,0.014,18:43:48,0.015,18:43:48,0.013
10/29/2018,18:43:49,0.72,18:43:49,0.054,18:43:49,0.015,18:43:49,-0.017,18:43:49,-0.007,18:43:49,0.013,18:43:49,0.015,18:43:49,0.014
10/29/2018,18:43:50,0.588,18:43:50,0.052,18:43:50,0.016,18:43:50,-0.017,18:43:50,-0.008,18:43:50,0.012,18:43:50,0.015,18:43:50,0.013
10/29/2018,18:43:51,0.419,18:43:51,0.053,18:43:51,0.017,18:43:51,-0.017,18:43:51,-0.006,18:43:51,0.013,18:43:51,0.015,18:43:51,0.012
10/29/2018,18:43:52,0.414,18:43:52,0.063,18:43:52,0.016,18:43:52,-0.016,18:43:52,-0.004,18:43:52,0.014,18:43:52,0.015,18:43:52,0.014
10/29/2018,18:43:53,0.355,18:43:53,0.105,18:43:53,0.017,18:43:53,-0.009,18:43:53,0.016,18:43:53,0.014,18:43:53,0.014,18:43:53,0.013
10/29/2018,18:43:54,0.286,18:43:54,0.107,18:43:54,0.02,18:43:54,-0.017,18:43:54,0.133,18:43:54,0.014,18:43:54,0.013,18:43:54,0.013
10/29/2018,18:43:55,0.283,18:43:55,0.06,18:43:55,0.022,18:43:55,-0.018,18:43:55,0.004,18:43:55,0.015,18:43:55,0.015,18:43:55,0.013
10/29/2018,18:43:56,0.253,18:43:56,0.044,18:43:56,0.018,18:43:56,-0.017,18:43:56,-0.007,18:43:56,0.011,18:43:56,0.014,18:43:56,0.013
10/29/2018,18:43:57,0.25,18:43:57,0.048,18:43:57,0.017,18:43:57,-0.017,18:43:57,-0.009,18:43:57,0.012,18:43:57,0.015,18:43:57,0.012
10/29/2018,18:43:58,0.227,18:43:58,0.053,18:43:58,0.017,18:43:58,-0.014,18:43:58,-0.007,18:43:58,0.012,18:43:58,0.015,18:43:58,0.011
10/29/2018,18:43:59,0.233,18:43:59,0.048,18:43:59,0.018,18:43:59,-0.003,18:43:59,-0.007,18:43:59,0.011,18:43:59,0.016,18:43:59,0.012
10/29/2018,18:44:00,0.204,18:44:00,0.041,18:44:00,0.02,18:44:00,-0.017,18:44:00,-0.008,18:44:00,0.01,18:44:00,0.016,18:44:00,0.013
10/29/2018,18:44:01,0.157,18:44:01,0.038,18:44:01,0.019,18:44:01,-0.018,18:44:01,-0.008,18:44:01,0.011,18:44:01,0.015,18:44:01,0.012
10/29/2018,18:44:02,0.223,18:44:02,0.031,18:44:02,0.021,18:44:02,-0.017,18:44:02,-0.006,18:44:02,0.012,18:44:02,0.016,18:44:02,0.011
10/29/2018,18:44:03,0.363,18:44:03,0.03,18:44:03,0.015,18:44:03,-0.015,18:44:03,-0.003,18:44:03,0.011,18:44:03,0.016,18:44:03,0.013
10/29/2018,18:44:04,0.354,18:44:04,0.03,18:44:04,0.017,18:44:04,-0.016,18:44:04,-0.002,18:44:04,0.01,18:44:04,0.013,18:44:04,0.012
10/29/2018,18:44:05,0.251,18:44:05,0.029,18:44:05,0.019,18:44:05,-0.017,18:44:05,-0.007,18:44:05,0.012,18:44:05,0.013,18:44:05,0.012
10/29/2018,18:44:06,0.31,18:44:06,0.034,18:44:06,0.017,18:44:06,-0.014,18:44:06,-0.008,18:44:06,0.012,18:44:06,0.014,18:44:06,0.011
10/29/2018,18:44:07,0.306,18:44:07,0.037,18:44:07,0.016,18:44:07,-0.013,18:44:07,-0.001,18:44:07,0.013,18:44:07,0.014,18:44:07,0.01
10/29/2018,18:44:08,0.31,18:44:08,0.036,18:44:08,0.018,18:44:08,-0.017,18:44:08,-0.007,18:44:08,0.014,18:44:08,0.014,18:44:08,0.011
10/29/2018,18:44:09,0.356,18:44:09,0.029,18:44:09,0.04,18:44:09,-0.016,18:44:09,-0.008,18:44:09,0.012,18:44:09,0.015,18:44:09,0.012
10/29/2018,18:44:10,0.336,18:44:10,0.024,18:44:10,0.04,18:44:10,-0.016,18:44:10,-0.008,18:44:10,0.013,18:44:10,0.015,18:44:10,0.014
10/29/2018,18:44:11,0.484,18:44:11,0.024,18:44:11,0.015,18:44:11,-0.008,18:44:11,0,18:44:11,0.013,18:44:11,0.014,18:44:11,0.011
10/29/2018,18:44:12,0.409,18:44:12,0.023,18:44:12,0.015,18:44:12,-0.014,18:44:12,-0.009,18:44:12,0.014,18:44:12,0.013,18:44:12,0.011
10/29/2018,18:44:13,0.227,18:44:13,0.021,18:44:13,0.033,18:44:13,-0.016,18:44:13,-0.002,18:44:13,0.013,18:44:13,0.014,18:44:13,0.011
10/29/2018,18:44:14,0.256,18:44:14,0.022,18:44:14,0.017,18:44:14,-0.01,18:44:14,-0.008,18:44:14,0.012,18:44:14,0.015,18:44:14,0.01
10/29/2018,18:44:15,0.283,18:44:15,0.024,18:44:15,0.016,18:44:15,-0.017,18:44:15,-0.005,18:44:15,0.011,18:44:15,0.019,18:44:15,0.011
10/29/2018,18:44:16,0.254,18:44:16,0.023,18:44:16,0.016,18:44:16,-0.017,18:44:16,-0.007,18:44:16,0.012,18:44:16,0.016,18:44:16,0.015
10/29/2018,18:44:17,0.176,18:44:17,0.025,18:44:17,0.016,18:44:17,-0.016,18:44:17,0.006,18:44:17,0.013,18:44:17,0.013,18:44:17,0.013
10/29/2018,18:44:18,0.17,18:44:18,0.032,18:44:18,0.017,18:44:18,-0.011,18:44:18,-0.007,18:44:18,0.016,18:44:18,0.014,18:44:18,0.012
10/29/2018,18:44:19,0.157,18:44:19,0.028,18:44:19,0.019,18:44:19,-0.018,18:44:19,-0.008,18:44:19,0.015,18:44:19,0.015,18:44:19,0.014
10/29/2018,18:44:20,0.135,18:44:20,0.026,18:44:20,0.016,18:44:20,-0.017,18:44:20,-0.004,18:44:20,0.011,18:44:20,0.014,18:44:20,0.015
10/29/2018,18:44:21,0.116,18:44:21,0.028,18:44:21,0.018,18:44:21,-0.013,18:44:21,0.011,18:44:21,0.013,18:44:21,0.014,18:44:21,0.013
10/29/2018,18:44:22,0.113,18:44:22,0.023,18:44:22,0.018,18:44:22,-0.017,18:44:22,-0.01,18:44:22,0.013,18:44:22,0.014,18:44:22,0.012
10/29/2018,18:44:23,0.123,18:44:23,0.022,18:44:23,0.021,18:44:23,-0.015,18:44:23,-0.01,18:44:23,0.013,18:44:23,0.013,18:44:23,0.012
10/29/2018,18:44:24,0.155,18:44:24,0.027,18:44:24,0.024,18:44:24,-0.017,18:44:24,-0.008,18:44:24,0.012,18:44:24,0.014,18:44:24,0.011
10/29/2018,18:44:25,0.179,18:44:25,0.021,18:44:25,0.017,18:44:25,-0.018,18:44:25,-0.005,18:44:25,0.012,18:44:25,0.014,18:44:25,0.012
10/29/2018,18:44:26,0.188,18:44:26,0.023,18:44:26,0.016,18:44:26,-0.017,18:44:26,-0.009,18:44:26,0.011,18:44:26,0.015,18:44:26,0.012
10/29/2018,18:44:27,0.173,18:44:27,0.02,18:44:27,0.018,18:44:27,-0.006,18:44:27,0.002,18:44:27,0.012,18:44:27,0.013,18:44:27,0.013
10/29/2018,18:44:28,0.113,18:44:28,0.021,18:44:28,0.023,18:44:28,-0.015,18:44:28,-0.007,18:44:28,0.013,18:44:28,0.015,18:44:28,0.015
10/29/2018,18:44:29,0.127,18:44:29,0.026,18:44:29,0.025,18:44:29,-0.016,18:44:29,0.001,18:44:29,0.012,18:44:29,0.017,18:44:29,0.013
10/29/2018,18:44:30,0.131,18:44:30,0.041,18:44:30,0.018,18:44:30,0.015,18:44:30,-0.009,18:44:30,0.013,18:44:30,0.018,18:44:30,0.012
10/29/2018,18:44:31,0.12,18:44:31,0.049,18:44:31,0.015,18:44:31,-0.013,18:44:31,0.02,18:44:31,0.012,18:44:31,0.013,18:44:31,0.012
10/29/2018,18:44:32,0.139,18:44:32,0.048,18:44:32,0.017,18:44:32,-0.018,18:44:32,0,18:44:32,0.012,18:44:32,0.013,18:44:32,0.014
10/29/2018,18:44:33,0.137,18:44:33,0.038,18:44:33,0.017,18:44:33,-0.01,18:44:33,-0.01,18:44:33,0.013,18:44:33,0.014,18:44:33,0.013
10/29/2018,18:44:34,0.175,18:44:34,0.05,18:44:34,0.017,18:44:34,-0.016,18:44:34,-0.01,18:44:34,0.014,18:44:34,0.015,18:44:34,0.012
10/29/2018,18:44:35,0.239,18:44:35,0.041,18:44:35,0.016,18:44:35,-0.017,18:44:35,-0.008,18:44:35,0.013,18:44:35,0.014,18:44:35,0.011
10/29/2018,18:44:36,0.174,18:44:36,0.026,18:44:36,0.02,18:44:36,-0.015,18:44:36,-0.009,18:44:36,0.014,18:44:36,0.015,18:44:36,0.011
10/29/2018,18:44:37,0.193,18:44:37,0.029,18:44:37,0.019,18:44:37,-0.016,18:44:37,-0.009,18:44:37,0.017,18:44:37,0.014,18:44:37,0.012
10/29/2018,18:44:38,0.172,18:44:38,0.03,18:44:38,0.019,18:44:38,-0.017,18:44:38,0.011,18:44:38,0.013,18:44:38,0.014,18:44:38,0.012
10/29/2018,18:44:39,0.125,18:44:39,0.026,18:44:39,0.019,18:44:39,-0.017,18:44:39,-0.007,18:44:39,0.012,18:44:39,0.014,18:44:39,0.013
10/29/2018,18:44:40,0.089,18:44:40,0.025,18:44:40,0.016,18:44:40,-0.017,18:44:40,-0.009,18:44:40,0.012,18:44:40,0.014,18:44:40,0.016
10/29/2018,18:44:41,0.102,18:44:41,0.027,18:44:41,0.017,18:44:41,-0.017,18:44:41,-0.01,18:44:41,0.012,18:44:41,0.016,18:44:41,0.015
10/29/2018,18:44:42,0.126,18:44:42,0.028,18:44:42,0.019,18:44:42,-0.016,18:44:42,0.002,18:44:42,0.017,18:44:42,0.014,18:44:42,0.012
10/29/2018,18:44:43,0.155,18:44:43,0.027,18:44:43,0.023,18:44:43,-0.013,18:44:43,-0.007,18:44:43,0.017,18:44:43,0.014,18:44:43,0.012
10/29/2018,18:44:44,0.156,18:44:44,0.024,18:44:44,0.022,18:44:44,-0.018,18:44:44,-0.009,18:44:44,0.012,18:44:44,0.015,18:44:44,0.017
10/29/2018,18:44:45,0.143,18:44:45,0.035,18:44:45,0.017,18:44:45,-0.01,18:44:45,-0.01,18:44:45,0.012,18:44:45,0.015,18:44:45,0.016
10/29/2018,18:44:46,0.178,18:44:46,0.036,18:44:46,0.018,18:44:46,0.018,18:44:46,-0.002,18:44:46,0.012,18:44:46,0.015,18:44:46,0.013
10/29/2018,18:44:47,0.183,18:44:47,0.034,18:44:47,0.014,18:44:47,-0.017,18:44:47,-0.01,18:44:47,0.013,18:44:47,0.014,18:44:47,0.012
10/29/2018,18:44:48,0.187,18:44:48,0.036,18:44:48,0.017,18:44:48,-0.015,18:44:48,-0.01,18:44:48,0.012,18:44:48,0.014,18:44:48,0.012
10/29/2018,18:44:49,0.217,18:44:49,0.049,18:44:49,0.023,18:44:49,-0.017,18:44:49,-0.009,18:44:49,0.015,18:44:49,0.015,18:44:49,0.014
10/29/2018,18:44:50,0.192,18:44:50,0.046,18:44:50,0.027,18:44:50,-0.015,18:44:50,-0.008,18:44:50,0.015,18:44:50,0.015,18:44:50,0.014
10/29/2018,18:44:51,0.172,18:44:51,0.034,18:44:51,0.028,18:44:51,-0.01,18:44:51,-0.008,18:44:51,0.012,18:44:51,0.014,18:44:51,0.013
10/29/2018,18:44:52,0.161,18:44:52,0.026,18:44:52,0.016,18:44:52,-0.009,18:44:52,-0.009,18:44:52,0.011,18:44:52,0.014,18:44:52,0.012
10/29/2018,18:44:53,0.137,18:44:53,0.026,18:44:53,0.018,18:44:53,-0.018,18:44:53,-0.009,18:44:53,0.012,18:44:53,0.016,18:44:53,0.012
10/29/2018,18:44:54,0.134,18:44:54,0.042,18:44:54,0.018,18:44:54,-0.016,18:44:54,-0.001,18:44:54,0.012,18:44:54,0.017,18:44:54,0.011
10/29/2018,18:44:55,0.191,18:44:55,0.061,18:44:55,0.022,18:44:55,-0.017,18:44:55,-0.002,18:44:55,0.012,18:44:55,0.017,18:44:55,0.014
10/29/2018,18:44:56,0.236,18:44:56,0.068,18:44:56,0.021,18:44:56,-0.016,18:44:56,-0.009,18:44:56,0.012,18:44:56,0.017,18:44:56,0.016
10/29/2018,18:44:57,0.229,18:44:57,0.045,18:44:57,0.015,18:44:57,-0.017,18:44:57,0.006,18:44:57,0.011,18:44:57,0.015,18:44:57,0.016
10/29/2018,18:44:58,0.171,18:44:58,0.04,18:44:58,0.018,18:44:58,-0.014,18:44:58,-0.009,18:44:58,0.011,18:44:58,0.016,18:44:58,0.014
10/29/2018,18:44:59,0.136,18:44:59,0.027,18:44:59,0.019,18:44:59,-0.014,18:44:59,0.014,18:44:59,0.013,18:44:59,0.014,18:44:59,0.014
10/29/2018,18:45:00,0.126,18:45:00,0.03,18:45:00,0.018,18:45:00,-0.015,18:45:00,-0.009,18:45:00,0.014,18:45:00,0.016,18:45:00,0.013
10/29/2018,18:45:01,0.122,18:45:01,0.029,18:45:01,0.019,18:45:01,-0.015,18:45:01,-0.008,18:45:01,0.013,18:45:01,0.016,18:45:01,0.011
10/29/2018,18:45:02,0.133,18:45:02,0.027,18:45:02,0.02,18:45:02,-0.017,18:45:02,-0.008,18:45:02,0.011,18:45:02,0.016,18:45:02,0.012
10/29/2018,18:45:03,0.154,18:45:03,0.027,18:45:03,0.018,18:45:03,-0.017,18:45:03,-0.009,18:45:03,0.012,18:45:03,0.015,18:45:03,0.013
10/29/2018,18:45:04,0.304,18:45:04,0.024,18:45:04,0.016,18:45:04,-0.017,18:45:04,-0.008,18:45:04,0.012,18:45:04,0.016,18:45:04,0.014
10/29/2018,18:45:05,0.436,18:45:05,0.024,18:45:05,0.017,18:45:05,-0.016,18:45:05,-0.006,18:45:05,0.011,18:45:05,0.017,18:45:05,0.012
10/29/2018,18:45:06,0.306,18:45:06,0.027,18:45:06,0.017,18:45:06,-0.014,18:45:06,-0.002,18:45:06,0.014,18:45:06,0.016,18:45:06,0.011
10/29/2018,18:45:07,0.314,18:45:07,0.029,18:45:07,0.016,18:45:07,-0.018,18:45:07,-0.009,18:45:07,0.016,18:45:07,0.015,18:45:07,0.01
10/29/2018,18:45:08,0.327,18:45:08,0.025,18:45:08,0.017,18:45:08,-0.018,18:45:08,-0.009,18:45:08,0.013,18:45:08,0.015,18:45:08,0.011
