,,DT6,,DT7,,DT8,,DT2,,DT3,,DT10,,DT9,,DT5
10/16/2018,0:08:58,0.006,0:08:58,7.9,0:08:58,0.012,0:08:58,,0:08:58,,0:08:58,0.061,0:08:58,,0:08:58,0.005
10/16/2018,0:08:59,0.004,0:08:59,7.26,0:08:59,0.013,0:08:59,,0:08:59,,0:08:59,0.06,0:08:59,,0:08:59,0.005
10/16/2018,0:09:00,0.003,0:09:00,5.4,0:09:00,0.013,0:09:00,,0:09:00,,0:09:00,0.062,0:09:00,,0:09:00,0.005
10/16/2018,0:09:01,0.002,0:09:01,6.09,0:09:01,0.021,0:09:01,,0:09:01,,0:09:01,0.061,0:09:01,,0:09:01,0.005
10/16/2018,0:09:02,0.003,0:09:02,6.72,0:09:02,0.014,0:09:02,,0:09:02,,0:09:02,0.056,0:09:02,,0:09:02,0.006
10/16/2018,0:09:03,0.003,0:09:03,7.48,0:09:03,0.014,0:09:03,,0:09:03,,0:09:03,0.058,0:09:03,,0:09:03,0.006
10/16/2018,0:09:04,0.002,0:09:04,7.51,0:09:04,0.015,0:09:04,,0:09:04,,0:09:04,0.059,0:09:04,,0:09:04,0.006
10/16/2018,0:09:05,0.003,0:09:05,7.42,0:09:05,0.014,0:09:05,,0:09:05,,0:09:05,0.06,0:09:05,,0:09:05,0.005
10/16/2018,0:09:06,0.004,0:09:06,6.1,0:09:06,0.013,0:09:06,,0:09:06,,0:09:06,0.061,0:09:06,,0:09:06,0.006
10/16/2018,0:09:07,0.003,0:09:07,5.09,0:09:07,0.013,0:09:07,,0:09:07,,0:09:07,0.06,0:09:07,,0:09:07,0.006
10/16/2018,0:09:08,0.003,0:09:08,4.43,0:09:08,0.014,0:09:08,,0:09:08,,0:09:08,0.058,0:09:08,,0:09:08,0.007
10/16/2018,0:09:09,0.004,0:09:09,3.14,0:09:09,0.014,0:09:09,,0:09:09,,0:09:09,0.058,0:09:09,,0:09:09,0.006
10/16/2018,0:09:10,0.004,0:09:10,2.59,0:09:10,0.013,0:09:10,,0:09:10,,0:09:10,0.06,0:09:10,,0:09:10,0.007
10/16/2018,0:09:11,0.003,0:09:11,2.89,0:09:11,0.013,0:09:11,,0:09:11,,0:09:11,0.06,0:09:11,,0:09:11,0.007
10/16/2018,0:09:12,0.003,0:09:12,3.1,0:09:12,0.013,0:09:12,,0:09:12,,0:09:12,0.059,0:09:12,,0:09:12,0.005
10/16/2018,0:09:13,0.003,0:09:13,3.39,0:09:13,0.014,0:09:13,,0:09:13,,0:09:13,0.058,0:09:13,,0:09:13,0.006
10/16/2018,0:09:14,0.003,0:09:14,4.06,0:09:14,0.014,0:09:14,,0:09:14,,0:09:14,0.058,0:09:14,,0:09:14,0.005
10/16/2018,0:09:15,0.003,0:09:15,4.81,0:09:15,0.014,0:09:15,,0:09:15,,0:09:15,0.062,0:09:15,,0:09:15,0.005
10/16/2018,0:09:16,0.003,0:09:16,4.93,0:09:16,0.015,0:09:16,,0:09:16,,0:09:16,0.063,0:09:16,,0:09:16,0.006
10/16/2018,0:09:17,0.013,0:09:17,5.38,0:09:17,0.017,0:09:17,,0:09:17,,0:09:17,0.063,0:09:17,,0:09:17,0.007
10/16/2018,0:09:18,0.003,0:09:18,5.71,0:09:18,0.016,0:09:18,,0:09:18,,0:09:18,0.064,0:09:18,,0:09:18,0.006
10/16/2018,0:09:19,0.004,0:09:19,5.18,0:09:19,0.015,0:09:19,,0:09:19,,0:09:19,0.064,0:09:19,,0:09:19,0.005
10/16/2018,0:09:20,0.004,0:09:20,4.76,0:09:20,0.015,0:09:20,,0:09:20,,0:09:20,0.063,0:09:20,,0:09:20,0.006
10/16/2018,0:09:21,0.004,0:09:21,5.12,0:09:21,0.014,0:09:21,,0:09:21,,0:09:21,0.063,0:09:21,,0:09:21,0.006
10/16/2018,0:09:22,0.004,0:09:22,4.47,0:09:22,0.016,0:09:22,,0:09:22,,0:09:22,0.063,0:09:22,,0:09:22,0.007
10/16/2018,0:09:23,0.004,0:09:23,3.59,0:09:23,0.016,0:09:23,,0:09:23,,0:09:23,0.064,0:09:23,,0:09:23,0.007
10/16/2018,0:09:24,0.005,0:09:24,3.03,0:09:24,0.012,0:09:24,,0:09:24,,0:09:24,0.063,0:09:24,,0:09:24,0.009
10/16/2018,0:09:25,0.003,0:09:25,2.81,0:09:25,0.013,0:09:25,,0:09:25,,0:09:25,0.062,0:09:25,,0:09:25,0.007
10/16/2018,0:09:26,0.004,0:09:26,2.82,0:09:26,0.014,0:09:26,,0:09:26,,0:09:26,0.062,0:09:26,,0:09:26,0.006
10/16/2018,0:09:27,0.004,0:09:27,2.64,0:09:27,0.014,0:09:27,,0:09:27,,0:09:27,0.062,0:09:27,,0:09:27,0.006
10/16/2018,0:09:28,0.005,0:09:28,2.39,0:09:28,0.014,0:09:28,,0:09:28,,0:09:28,0.062,0:09:28,,0:09:28,0.005
10/16/2018,0:09:29,0.004,0:09:29,2.26,0:09:29,0.015,0:09:29,,0:09:29,,0:09:29,0.063,0:09:29,,0:09:29,0.005
10/16/2018,0:09:30,0.004,0:09:30,2.19,0:09:30,0.014,0:09:30,,0:09:30,,0:09:30,0.063,0:09:30,,0:09:30,0.005
10/16/2018,0:09:31,0.005,0:09:31,2.2,0:09:31,0.015,0:09:31,,0:09:31,,0:09:31,0.065,0:09:31,,0:09:31,0.006
10/16/2018,0:09:32,0.005,0:09:32,1.93,0:09:32,0.015,0:09:32,,0:09:32,,0:09:32,0.067,0:09:32,,0:09:32,0.006
10/16/2018,0:09:33,0.005,0:09:33,1.84,0:09:33,0.014,0:09:33,,0:09:33,,0:09:33,0.067,0:09:33,,0:09:33,0.006
10/16/2018,0:09:34,0.005,0:09:34,1.88,0:09:34,0.014,0:09:34,,0:09:34,,0:09:34,0.069,0:09:34,,0:09:34,0.006
10/16/2018,0:09:35,0.004,0:09:35,2.07,0:09:35,0.016,0:09:35,,0:09:35,,0:09:35,0.069,0:09:35,,0:09:35,0.006
10/16/2018,0:09:36,0.006,0:09:36,2.16,0:09:36,0.015,0:09:36,,0:09:36,,0:09:36,0.058,0:09:36,,0:09:36,0.007
10/16/2018,0:09:37,0.008,0:09:37,2.08,0:09:37,0.015,0:09:37,,0:09:37,,0:09:37,0.051,0:09:37,,0:09:37,0.007
10/16/2018,0:09:38,0.005,0:09:38,2.11,0:09:38,0.016,0:09:38,,0:09:38,,0:09:38,0.051,0:09:38,,0:09:38,0.006
10/16/2018,0:09:39,0.003,0:09:39,2.01,0:09:39,0.014,0:09:39,,0:09:39,,0:09:39,0.059,0:09:39,,0:09:39,0.005
10/16/2018,0:09:40,0.005,0:09:40,1.94,0:09:40,0.014,0:09:40,,0:09:40,,0:09:40,0.068,0:09:40,,0:09:40,0.007
10/16/2018,0:09:41,0.006,0:09:41,1.97,0:09:41,0.014,0:09:41,,0:09:41,,0:09:41,0.071,0:09:41,,0:09:41,0.005
10/16/2018,0:09:42,0.005,0:09:42,2,0:09:42,0.013,0:09:42,,0:09:42,,0:09:42,0.073,0:09:42,,0:09:42,0.005
10/16/2018,0:09:43,0.003,0:09:43,2.1,0:09:43,0.013,0:09:43,,0:09:43,,0:09:43,0.076,0:09:43,,0:09:43,0.006
10/16/2018,0:09:44,0.009,0:09:44,1.98,0:09:44,0.014,0:09:44,,0:09:44,,0:09:44,0.071,0:09:44,,0:09:44,0.005
10/16/2018,0:09:45,0.015,0:09:45,1.74,0:09:45,0.014,0:09:45,,0:09:45,,0:09:45,0.063,0:09:45,,0:09:45,0.004
10/16/2018,0:09:46,0.005,0:09:46,1.6,0:09:46,0.013,0:09:46,,0:09:46,,0:09:46,0.068,0:09:46,,0:09:46,0.006
10/16/2018,0:09:47,0.003,0:09:47,1.66,0:09:47,0.013,0:09:47,,0:09:47,,0:09:47,0.076,0:09:47,,0:09:47,0.006
10/16/2018,0:09:48,0.004,0:09:48,2.23,0:09:48,0.014,0:09:48,,0:09:48,,0:09:48,0.079,0:09:48,,0:09:48,0.006
10/16/2018,0:09:49,0.005,0:09:49,2.23,0:09:49,0.013,0:09:49,,0:09:49,,0:09:49,0.075,0:09:49,,0:09:49,0.006
10/16/2018,0:09:50,0.005,0:09:50,1.84,0:09:50,0.013,0:09:50,,0:09:50,,0:09:50,0.068,0:09:50,,0:09:50,0.005
10/16/2018,0:09:51,0.004,0:09:51,3.85,0:09:51,0.014,0:09:51,,0:09:51,,0:09:51,0.072,0:09:51,,0:09:51,0.004
10/16/2018,0:09:52,0.005,0:09:52,7.76,0:09:52,0.014,0:09:52,,0:09:52,,0:09:52,0.064,0:09:52,,0:09:52,0.004
10/16/2018,0:09:53,0.003,0:09:53,18.4,0:09:53,0.014,0:09:53,,0:09:53,,0:09:53,0.049,0:09:53,,0:09:53,0.004
10/16/2018,0:09:54,0.003,0:09:54,34.6,0:09:54,0.014,0:09:54,,0:09:54,,0:09:54,0.054,0:09:54,,0:09:54,0.006
10/16/2018,0:09:55,0.002,0:09:55,23.8,0:09:55,0.015,0:09:55,,0:09:55,,0:09:55,0.068,0:09:55,,0:09:55,0.005
10/16/2018,0:09:56,0.003,0:09:56,14.6,0:09:56,0.017,0:09:56,,0:09:56,,0:09:56,0.071,0:09:56,,0:09:56,0.006
10/16/2018,0:09:57,0.004,0:09:57,17.1,0:09:57,0.016,0:09:57,,0:09:57,,0:09:57,0.073,0:09:57,,0:09:57,0.007
10/16/2018,0:09:58,0.003,0:09:58,24.6,0:09:58,0.014,0:09:58,,0:09:58,,0:09:58,0.076,0:09:58,,0:09:58,0.005
10/16/2018,0:09:59,0.004,0:09:59,24,0:09:59,0.015,0:09:59,,0:09:59,,0:09:59,0.076,0:09:59,,0:09:59,0.005
10/16/2018,0:10:00,0.005,0:10:00,20.5,0:10:00,0.015,0:10:00,,0:10:00,,0:10:00,0.075,0:10:00,,0:10:00,0.005
10/16/2018,0:10:01,0.004,0:10:01,17.5,0:10:01,0.014,0:10:01,,0:10:01,,0:10:01,0.072,0:10:01,,0:10:01,0.006
10/16/2018,0:10:02,0.004,0:10:02,10.2,0:10:02,0.014,0:10:02,,0:10:02,,0:10:02,0.067,0:10:02,,0:10:02,0.005
10/16/2018,0:10:03,0.003,0:10:03,8.65,0:10:03,0.014,0:10:03,,0:10:03,,0:10:03,0.059,0:10:03,,0:10:03,0.006
10/16/2018,0:10:04,0.003,0:10:04,8.04,0:10:04,0.021,0:10:04,,0:10:04,,0:10:04,0.056,0:10:04,,0:10:04,0.006
10/16/2018,0:10:05,0.005,0:10:05,7.29,0:10:05,0.023,0:10:05,,0:10:05,,0:10:05,0.057,0:10:05,,0:10:05,0.006
10/16/2018,0:10:06,0.003,0:10:06,6.12,0:10:06,0.014,0:10:06,,0:10:06,,0:10:06,0.06,0:10:06,,0:10:06,0.005
10/16/2018,0:10:07,0.002,0:10:07,4.59,0:10:07,0.014,0:10:07,,0:10:07,,0:10:07,0.071,0:10:07,,0:10:07,0.005
10/16/2018,0:10:08,0.004,0:10:08,4.19,0:10:08,0.014,0:10:08,,0:10:08,,0:10:08,0.07,0:10:08,,0:10:08,0.005
10/16/2018,0:10:09,0.005,0:10:09,3.43,0:10:09,0.017,0:10:09,,0:10:09,,0:10:09,0.067,0:10:09,,0:10:09,0.006
10/16/2018,0:10:10,0.004,0:10:10,2.93,0:10:10,0.015,0:10:10,,0:10:10,,0:10:10,0.07,0:10:10,,0:10:10,0.006
10/16/2018,0:10:11,0.003,0:10:11,2.48,0:10:11,0.014,0:10:11,,0:10:11,,0:10:11,0.076,0:10:11,,0:10:11,0.006
10/16/2018,0:10:12,0.004,0:10:12,2.47,0:10:12,0.013,0:10:12,,0:10:12,,0:10:12,0.074,0:10:12,,0:10:12,0.005
10/16/2018,0:10:13,0.004,0:10:13,2.54,0:10:13,0.013,0:10:13,,0:10:13,,0:10:13,0.071,0:10:13,,0:10:13,0.005
10/16/2018,0:10:14,0.005,0:10:14,2.27,0:10:14,0.014,0:10:14,,0:10:14,,0:10:14,0.071,0:10:14,,0:10:14,0.006
10/16/2018,0:10:15,0.005,0:10:15,2.31,0:10:15,0.016,0:10:15,,0:10:15,,0:10:15,0.073,0:10:15,,0:10:15,0.006
10/16/2018,0:10:16,0.004,0:10:16,2.8,0:10:16,0.015,0:10:16,,0:10:16,,0:10:16,0.075,0:10:16,,0:10:16,0.008
10/16/2018,0:10:17,0.004,0:10:17,3.69,0:10:17,0.014,0:10:17,,0:10:17,,0:10:17,0.078,0:10:17,,0:10:17,0.011
10/16/2018,0:10:18,0.003,0:10:18,4.23,0:10:18,0.013,0:10:18,,0:10:18,,0:10:18,0.078,0:10:18,,0:10:18,0.013
10/16/2018,0:10:19,0.005,0:10:19,4.2,0:10:19,0.013,0:10:19,,0:10:19,,0:10:19,0.078,0:10:19,,0:10:19,0.008
10/16/2018,0:10:20,0.008,0:10:20,3.98,0:10:20,0.014,0:10:20,,0:10:20,,0:10:20,0.078,0:10:20,,0:10:20,0.005
10/16/2018,0:10:21,0.006,0:10:21,3.32,0:10:21,0.015,0:10:21,,0:10:21,,0:10:21,0.076,0:10:21,,0:10:21,0.005
10/16/2018,0:10:22,0.003,0:10:22,3.3,0:10:22,0.014,0:10:22,,0:10:22,,0:10:22,0.077,0:10:22,,0:10:22,0.006
10/16/2018,0:10:23,0.004,0:10:23,10.7,0:10:23,0.014,0:10:23,,0:10:23,,0:10:23,0.076,0:10:23,,0:10:23,0.005
10/16/2018,0:10:24,0.002,0:10:24,41.1,0:10:24,0.013,0:10:24,,0:10:24,,0:10:24,0.074,0:10:24,,0:10:24,0.007
10/16/2018,0:10:25,0.003,0:10:25,77.8,0:10:25,0.012,0:10:25,,0:10:25,,0:10:25,0.075,0:10:25,,0:10:25,0.006
10/16/2018,0:10:26,0.003,0:10:26,81.6,0:10:26,0.013,0:10:26,,0:10:26,,0:10:26,0.073,0:10:26,,0:10:26,0.006
10/16/2018,0:10:27,0.004,0:10:27,88.4,0:10:27,0.013,0:10:27,,0:10:27,,0:10:27,0.073,0:10:27,,0:10:27,0.005
10/16/2018,0:10:28,0.003,0:10:28,107,0:10:28,0.013,0:10:28,,0:10:28,,0:10:28,0.074,0:10:28,,0:10:28,0.006
10/16/2018,0:10:29,0.004,0:10:29,182,0:10:29,0.015,0:10:29,,0:10:29,,0:10:29,0.075,0:10:29,,0:10:29,0.006
10/16/2018,0:10:30,0.003,0:10:30,230,0:10:30,0.015,0:10:30,,0:10:30,,0:10:30,0.076,0:10:30,,0:10:30,0.005
10/16/2018,0:10:31,0.002,0:10:31,273,0:10:31,0.014,0:10:31,,0:10:31,,0:10:31,0.074,0:10:31,,0:10:31,0.006
10/16/2018,0:10:32,0.005,0:10:32,300,0:10:32,0.014,0:10:32,,0:10:32,,0:10:32,0.075,0:10:32,,0:10:32,0.006
10/16/2018,0:10:33,0.004,0:10:33,272,0:10:33,0.014,0:10:33,,0:10:33,,0:10:33,0.076,0:10:33,,0:10:33,0.006
10/16/2018,0:10:34,0.003,0:10:34,132,0:10:34,0.014,0:10:34,,0:10:34,,0:10:34,0.075,0:10:34,,0:10:34,0.005
10/16/2018,0:10:35,0.003,0:10:35,191,0:10:35,0.013,0:10:35,,0:10:35,,0:10:35,0.075,0:10:35,,0:10:35,0.005
10/16/2018,0:10:36,0.004,0:10:36,316,0:10:36,0.014,0:10:36,,0:10:36,,0:10:36,0.075,0:10:36,,0:10:36,0.006
10/16/2018,0:10:37,0.003,0:10:37,400,0:10:37,0.015,0:10:37,,0:10:37,,0:10:37,0.074,0:10:37,,0:10:37,0.005
10/16/2018,0:10:38,0.004,0:10:38,400,0:10:38,0.012,0:10:38,,0:10:38,,0:10:38,0.073,0:10:38,,0:10:38,0.008
10/16/2018,0:10:39,0.003,0:10:39,400,0:10:39,0.013,0:10:39,,0:10:39,,0:10:39,0.074,0:10:39,,0:10:39,0.008
10/16/2018,0:10:40,0.004,0:10:40,400,0:10:40,0.014,0:10:40,,0:10:40,,0:10:40,0.072,0:10:40,,0:10:40,0.006
10/16/2018,0:10:41,0.003,0:10:41,400,0:10:41,0.013,0:10:41,,0:10:41,,0:10:41,0.073,0:10:41,,0:10:41,0.006
10/16/2018,0:10:42,0.003,0:10:42,400,0:10:42,0.013,0:10:42,,0:10:42,,0:10:42,0.07,0:10:42,,0:10:42,0.006
10/16/2018,0:10:43,0.005,0:10:43,400,0:10:43,0.014,0:10:43,,0:10:43,,0:10:43,0.07,0:10:43,,0:10:43,0.004
10/16/2018,0:10:44,0.004,0:10:44,357,0:10:44,0.015,0:10:44,,0:10:44,,0:10:44,0.073,0:10:44,,0:10:44,0.005
10/16/2018,0:10:45,0.004,0:10:45,252,0:10:45,0.014,0:10:45,,0:10:45,,0:10:45,0.074,0:10:45,,0:10:45,0.007
10/16/2018,0:10:46,0.003,0:10:46,224,0:10:46,0.013,0:10:46,,0:10:46,,0:10:46,0.075,0:10:46,,0:10:46,0.006
10/16/2018,0:10:47,0.004,0:10:47,237,0:10:47,0.015,0:10:47,,0:10:47,,0:10:47,0.075,0:10:47,,0:10:47,0.005
10/16/2018,0:10:48,0.004,0:10:48,282,0:10:48,0.016,0:10:48,,0:10:48,,0:10:48,0.077,0:10:48,,0:10:48,0.004
10/16/2018,0:10:49,0.003,0:10:49,331,0:10:49,0.014,0:10:49,,0:10:49,,0:10:49,0.078,0:10:49,,0:10:49,0.005
10/16/2018,0:10:50,0.003,0:10:50,324,0:10:50,0.013,0:10:50,,0:10:50,,0:10:50,0.077,0:10:50,,0:10:50,0.005
10/16/2018,0:10:51,0.003,0:10:51,379,0:10:51,0.014,0:10:51,,0:10:51,,0:10:51,0.074,0:10:51,,0:10:51,0.005
10/16/2018,0:10:52,0.004,0:10:52,400,0:10:52,0.012,0:10:52,,0:10:52,,0:10:52,0.071,0:10:52,,0:10:52,0.005
10/16/2018,0:10:53,0.003,0:10:53,400,0:10:53,0.013,0:10:53,,0:10:53,,0:10:53,0.072,0:10:53,,0:10:53,0.005
10/16/2018,0:10:54,0.002,0:10:54,369,0:10:54,0.014,0:10:54,,0:10:54,,0:10:54,0.073,0:10:54,,0:10:54,0.009
10/16/2018,0:10:55,0.003,0:10:55,300,0:10:55,0.013,0:10:55,,0:10:55,,0:10:55,0.072,0:10:55,,0:10:55,0.01
10/16/2018,0:10:56,0.004,0:10:56,272,0:10:56,0.012,0:10:56,,0:10:56,,0:10:56,0.07,0:10:56,,0:10:56,0.006
10/16/2018,0:10:57,0.004,0:10:57,313,0:10:57,0.013,0:10:57,,0:10:57,,0:10:57,0.07,0:10:57,,0:10:57,0.006
10/16/2018,0:10:58,0.003,0:10:58,400,0:10:58,0.013,0:10:58,,0:10:58,,0:10:58,0.076,0:10:58,,0:10:58,0.006
10/16/2018,0:10:59,0.005,0:10:59,400,0:10:59,0.014,0:10:59,,0:10:59,,0:10:59,0.081,0:10:59,,0:10:59,0.006
10/16/2018,0:11:00,0.004,0:11:00,400,0:11:00,0.013,0:11:00,,0:11:00,,0:11:00,0.081,0:11:00,,0:11:00,0.006
10/16/2018,0:11:01,0.003,0:11:01,400,0:11:01,0.014,0:11:01,,0:11:01,,0:11:01,0.084,0:11:01,,0:11:01,0.005
10/16/2018,0:11:02,0.006,0:11:02,400,0:11:02,0.015,0:11:02,,0:11:02,,0:11:02,0.084,0:11:02,,0:11:02,0.005
10/16/2018,0:11:03,0.006,0:11:03,400,0:11:03,0.014,0:11:03,,0:11:03,,0:11:03,0.084,0:11:03,,0:11:03,0.006
10/16/2018,0:11:04,0.002,0:11:04,400,0:11:04,0.014,0:11:04,,0:11:04,,0:11:04,0.086,0:11:04,,0:11:04,0.005
10/16/2018,0:11:05,0.003,0:11:05,400,0:11:05,0.014,0:11:05,,0:11:05,,0:11:05,0.085,0:11:05,,0:11:05,0.006
10/16/2018,0:11:06,0.006,0:11:06,387,0:11:06,0.013,0:11:06,,0:11:06,,0:11:06,0.085,0:11:06,,0:11:06,0.005
10/16/2018,0:11:07,0.007,0:11:07,387,0:11:07,0.014,0:11:07,,0:11:07,,0:11:07,0.085,0:11:07,,0:11:07,0.006
10/16/2018,0:11:08,0.002,0:11:08,324,0:11:08,0.013,0:11:08,,0:11:08,,0:11:08,0.083,0:11:08,,0:11:08,0.006
10/16/2018,0:11:09,0.002,0:11:09,230,0:11:09,0.014,0:11:09,,0:11:09,,0:11:09,0.085,0:11:09,,0:11:09,0.006
10/16/2018,0:11:10,0.003,0:11:10,174,0:11:10,0.013,0:11:10,,0:11:10,,0:11:10,0.083,0:11:10,,0:11:10,0.006
10/16/2018,0:11:11,0.003,0:11:11,150,0:11:11,0.013,0:11:11,,0:11:11,,0:11:11,0.08,0:11:11,,0:11:11,0.006
10/16/2018,0:11:12,0.003,0:11:12,111,0:11:12,0.013,0:11:12,,0:11:12,,0:11:12,0.079,0:11:12,,0:11:12,0.005
10/16/2018,0:11:13,0.003,0:11:13,92.2,0:11:13,0.014,0:11:13,,0:11:13,,0:11:13,0.079,0:11:13,,0:11:13,0.005
10/16/2018,0:11:14,0.004,0:11:14,95.6,0:11:14,0.013,0:11:14,,0:11:14,,0:11:14,0.081,0:11:14,,0:11:14,0.005
10/16/2018,0:11:15,0.005,0:11:15,145,0:11:15,0.012,0:11:15,,0:11:15,,0:11:15,0.08,0:11:15,,0:11:15,0.006
10/16/2018,0:11:16,0.003,0:11:16,181,0:11:16,0.011,0:11:16,,0:11:16,,0:11:16,0.075,0:11:16,,0:11:16,0.006
10/16/2018,0:11:17,0.002,0:11:17,153,0:11:17,0.013,0:11:17,,0:11:17,,0:11:17,0.077,0:11:17,,0:11:17,0.005
10/16/2018,0:11:18,0.004,0:11:18,93.1,0:11:18,0.013,0:11:18,,0:11:18,,0:11:18,0.08,0:11:18,,0:11:18,0.005
10/16/2018,0:11:19,0.004,0:11:19,69.1,0:11:19,0.013,0:11:19,,0:11:19,,0:11:19,0.082,0:11:19,,0:11:19,0.006
10/16/2018,0:11:20,0.003,0:11:20,57.4,0:11:20,0.012,0:11:20,,0:11:20,,0:11:20,0.083,0:11:20,,0:11:20,0.006
10/16/2018,0:11:21,0.004,0:11:21,51.8,0:11:21,0.013,0:11:21,,0:11:21,,0:11:21,0.08,0:11:21,,0:11:21,0.006
10/16/2018,0:11:22,0.004,0:11:22,37.9,0:11:22,0.012,0:11:22,,0:11:22,,0:11:22,0.079,0:11:22,,0:11:22,0.005
10/16/2018,0:11:23,0.004,0:11:23,30.3,0:11:23,0.012,0:11:23,,0:11:23,,0:11:23,0.081,0:11:23,,0:11:23,0.006
10/16/2018,0:11:24,0.002,0:11:24,30.4,0:11:24,0.014,0:11:24,,0:11:24,,0:11:24,0.082,0:11:24,,0:11:24,0.006
10/16/2018,0:11:25,0.002,0:11:25,28.7,0:11:25,0.016,0:11:25,,0:11:25,,0:11:25,0.081,0:11:25,,0:11:25,0.006
10/16/2018,0:11:26,0.003,0:11:26,22.4,0:11:26,0.013,0:11:26,,0:11:26,,0:11:26,0.08,0:11:26,,0:11:26,0.007
10/16/2018,0:11:27,0.004,0:11:27,21.8,0:11:27,0.013,0:11:27,,0:11:27,,0:11:27,0.078,0:11:27,,0:11:27,0.006
10/16/2018,0:11:28,0.004,0:11:28,19.6,0:11:28,0.014,0:11:28,,0:11:28,,0:11:28,0.077,0:11:28,,0:11:28,0.006
10/16/2018,0:11:29,0.004,0:11:29,16.3,0:11:29,0.013,0:11:29,,0:11:29,,0:11:29,0.08,0:11:29,,0:11:29,0.005
10/16/2018,0:11:30,0.003,0:11:30,17.3,0:11:30,0.012,0:11:30,,0:11:30,,0:11:30,0.084,0:11:30,,0:11:30,0.006
10/16/2018,0:11:31,0.003,0:11:31,13.8,0:11:31,0.012,0:11:31,,0:11:31,,0:11:31,0.082,0:11:31,,0:11:31,0.006
10/16/2018,0:11:32,0.003,0:11:32,12,0:11:32,0.012,0:11:32,,0:11:32,,0:11:32,0.08,0:11:32,,0:11:32,0.006
10/16/2018,0:11:33,0.004,0:11:33,13.2,0:11:33,0.012,0:11:33,,0:11:33,,0:11:33,0.081,0:11:33,,0:11:33,0.006
10/16/2018,0:11:34,0.004,0:11:34,11.6,0:11:34,0.013,0:11:34,,0:11:34,,0:11:34,0.081,0:11:34,,0:11:34,0.005
10/16/2018,0:11:35,0.003,0:11:35,8.79,0:11:35,0.012,0:11:35,,0:11:35,,0:11:35,0.078,0:11:35,,0:11:35,0.006
10/16/2018,0:11:36,0.002,0:11:36,7.21,0:11:36,0.012,0:11:36,,0:11:36,,0:11:36,0.076,0:11:36,,0:11:36,0.007
10/16/2018,0:11:37,0.003,0:11:37,6.24,0:11:37,0.012,0:11:37,,0:11:37,,0:11:37,0.073,0:11:37,,0:11:37,0.007
10/16/2018,0:11:38,0.003,0:11:38,5.3,0:11:38,0.013,0:11:38,,0:11:38,,0:11:38,0.075,0:11:38,,0:11:38,0.005
10/16/2018,0:11:39,0.004,0:11:39,4.95,0:11:39,0.013,0:11:39,,0:11:39,,0:11:39,0.076,0:11:39,,0:11:39,0.005
10/16/2018,0:11:40,0.003,0:11:40,5.48,0:11:40,0.012,0:11:40,,0:11:40,,0:11:40,0.074,0:11:40,,0:11:40,0.005
10/16/2018,0:11:41,0.004,0:11:41,4.2,0:11:41,0.013,0:11:41,,0:11:41,,0:11:41,0.073,0:11:41,,0:11:41,0.006
10/16/2018,0:11:42,0.005,0:11:42,5.8,0:11:42,0.014,0:11:42,,0:11:42,,0:11:42,0.077,0:11:42,,0:11:42,0.005
10/16/2018,0:11:43,0.002,0:11:43,8.01,0:11:43,0.014,0:11:43,,0:11:43,,0:11:43,0.082,0:11:43,,0:11:43,0.005
10/16/2018,0:11:44,0.002,0:11:44,6.65,0:11:44,0.013,0:11:44,,0:11:44,,0:11:44,0.084,0:11:44,,0:11:44,0.005
10/16/2018,0:11:45,0.003,0:11:45,6.31,0:11:45,0.013,0:11:45,,0:11:45,,0:11:45,0.081,0:11:45,,0:11:45,0.005
10/16/2018,0:11:46,0.005,0:11:46,3.45,0:11:46,0.012,0:11:46,,0:11:46,,0:11:46,0.077,0:11:46,,0:11:46,0.006
10/16/2018,0:11:47,0.006,0:11:47,2.99,0:11:47,0.011,0:11:47,,0:11:47,,0:11:47,0.077,0:11:47,,0:11:47,0.006
10/16/2018,0:11:48,0.004,0:11:48,3.48,0:11:48,0.011,0:11:48,,0:11:48,,0:11:48,0.081,0:11:48,,0:11:48,0.006
10/16/2018,0:11:49,0.003,0:11:49,3.21,0:11:49,0.012,0:11:49,,0:11:49,,0:11:49,0.084,0:11:49,,0:11:49,0.006
10/16/2018,0:11:50,0.003,0:11:50,1.96,0:11:50,0.012,0:11:50,,0:11:50,,0:11:50,0.085,0:11:50,,0:11:50,0.007
10/16/2018,0:11:51,0.006,0:11:51,2.76,0:11:51,0.012,0:11:51,,0:11:51,,0:11:51,0.087,0:11:51,,0:11:51,0.008
10/16/2018,0:11:52,0.005,0:11:52,7.12,0:11:52,0.014,0:11:52,,0:11:52,,0:11:52,0.085,0:11:52,,0:11:52,0.005
10/16/2018,0:11:53,0.004,0:11:53,14.3,0:11:53,0.012,0:11:53,,0:11:53,,0:11:53,0.085,0:11:53,,0:11:53,0.006
10/16/2018,0:11:54,0.003,0:11:54,12.7,0:11:54,0.013,0:11:54,,0:11:54,,0:11:54,0.09,0:11:54,,0:11:54,0.006
10/16/2018,0:11:55,0.003,0:11:55,10,0:11:55,0.013,0:11:55,,0:11:55,,0:11:55,0.09,0:11:55,,0:11:55,0.006
10/16/2018,0:11:56,0.003,0:11:56,9.38,0:11:56,0.012,0:11:56,,0:11:56,,0:11:56,0.093,0:11:56,,0:11:56,0.005
10/16/2018,0:11:57,0.003,0:11:57,5.38,0:11:57,0.012,0:11:57,,0:11:57,,0:11:57,0.097,0:11:57,,0:11:57,0.006
