bar_fence,CDT_Time,Rel_1_5,Rel_0_4,Rel_1_5_v_0_4,bar_fence_1,Upper_3_0,Upper_0,Upper_3_0_v_0,bar_fence_2,CDT_Time_1,Lower_1_5,Lower_0,Lower_1_5_v_0
|,05:05:04,0.019,0.072,0.263888888888889,|,5.52,4.036,1.36769078295342,|,05:05:04,4.31,4.001,1.07723069232692
|,05:05:05,0.018,0.048,0.375,|,4.8,3.951,1.21488230827639,|,05:05:05,4.16,3.922,1.06068332483427
|,05:05:06,0.018,0.044,0.409090909090909,|,4.89,3.834,1.2754303599374,|,05:05:06,4.19,3.535,1.18528995756719
|,05:05:07,0.019,0.035,0.542857142857143,|,5.07,3.889,1.30367703779892,|,05:05:07,4.05,3.791,1.06831970456344
|,05:05:08,0.019,0.029,0.655172413793103,|,4.71,3.885,1.21235521235521,|,05:05:08,4.18,3.754,1.1134789557805
|,05:05:09,0.02,0.031,0.645161290322581,|,4.13,3.891,1.06142379850938,|,05:05:09,4.39,3.706,1.184565569347
|,05:05:10,0.022,0.027,0.814814814814815,|,4.45,3.94,1.12944162436548,|,05:05:10,4.41,3.44,1.28197674418605
|,05:05:11,0.022,0.025,0.88,|,5.24,3.981,1.31625219794022,|,05:05:11,4.46,3.692,1.2080173347779
|,05:05:12,0.021,0.022,0.954545454545455,|,5.87,3.963,1.48120111027,|,05:05:12,4.48,3.686,1.21540965816603
|,05:05:13,0.021,0.022,0.954545454545455,|,6.02,3.924,1.53414882772681,|,05:05:13,4.4,3.649,1.2058098109071
|,05:05:14,0.022,0.025,0.88,|,5.5,3.883,1.41643059490085,|,05:05:14,4.3,3.409,1.26136696978586
|,05:05:15,0.02,0.031,0.645161290322581,|,5.03,3.957,1.27116502400809,|,05:05:15,4.21,3.624,1.16169977924945
|,05:05:16,0.021,0.035,0.6,|,5.08,4.012,1.26620139581256,|,05:05:16,4.3,3.574,1.20313374370453
|,05:05:17,0.02,0.031,0.645161290322581,|,5.38,4.012,1.34097706879362,|,05:05:17,4.33,3.535,1.22489391796322
|,05:05:18,0.02,0.029,0.689655172413793,|,5.78,3.912,1.47750511247444,|,05:05:18,4.3,3.708,1.1596548004315
|,05:05:19,0.02,0.024,0.833333333333333,|,5.69,3.822,1.4887493458922,|,05:05:19,4.17,3.868,1.07807652533609
|,05:05:20,0.02,0.026,0.769230769230769,|,5.35,3.783,1.4142215173143,|,05:05:20,4.09,3.673,1.11353117342772
|,05:05:21,0.02,0.024,0.833333333333333,|,5.14,3.803,1.35156455429924,|,05:05:21,3.84,3.436,1.11757857974389
|,05:05:22,0.019,0.032,0.59375,|,4.71,3.836,1.22784150156413,|,05:05:22,3.62,3.482,1.03963239517519
|,05:05:23,0.018,0.027,0.666666666666667,|,4.41,3.914,1.12672457843638,|,05:05:23,3.54,3.478,1.01782633697527
|,05:05:24,0.017,0.021,0.80952380952381,|,4.24,4.059,1.04459226410446,|,05:05:24,3.38,3.587,0.942291608586562
|,05:05:25,0.018,0.022,0.818181818181818,|,4.2,4.018,1.04529616724739,|,05:05:25,3.28,3.613,0.907832825906449
|,05:05:26,0.018,0.032,0.5625,|,4.11,3.895,1.05519897304236,|,05:05:26,3.33,3.872,0.860020661157025
|,05:05:27,0.019,0.037,0.513513513513513,|,4.05,3.873,1.04570100697134,|,05:05:27,3.41,3.872,0.880681818181818
|,05:05:28,0.019,0.034,0.558823529411765,|,4.01,3.771,1.06337841421374,|,05:05:28,3.28,4.139,0.792461947330273
|,05:05:29,0.019,0.036,0.527777777777778,|,3.93,3.675,1.06938775510204,|,05:05:29,3.38,4.065,0.831488314883149
|,05:05:30,0.019,0.04,0.475,|,3.97,3.834,1.03547209181012,|,05:05:30,3.32,4.069,0.815925288768739
|,05:05:31,0.019,0.045,0.422222222222222,|,4.39,3.65,1.2027397260274,|,05:05:31,3.32,3.833,0.866162274980433
|,05:05:32,0.018,0.046,0.391304347826087,|,5.02,3.756,1.33652822151225,|,05:05:32,3.26,3.844,0.848074921956296
|,05:05:33,0.018,0.045,0.4,|,5.38,3.681,1.46155935886987,|,05:05:33,3.32,3.771,0.880403076107133
|,05:05:34,0.019,0.072,0.263888888888889,|,5.39,3.654,1.47509578544061,|,05:05:34,3.38,3.848,0.878378378378378
|,05:05:35,0.019,0.08,0.2375,|,5.48,3.481,1.57426027003735,|,05:05:35,3.4,3.675,0.925170068027211
|,05:05:36,0.019,0.053,0.358490566037736,|,5.66,3.303,1.71359370269452,|,05:05:36,3.32,3.604,0.921198668146504
|,05:05:37,0.019,0.04,0.475,|,5.59,3.35,1.66865671641791,|,05:05:37,3.25,4.1,0.792682926829268
|,05:05:38,0.02,0.044,0.454545454545455,|,5.35,3.364,1.59036860879905,|,05:05:38,3.26,4.216,0.773244781783681
|,05:05:39,0.018,0.072,0.25,|,5.19,3.336,1.55575539568345,|,05:05:39,3.33,4.275,0.778947368421053
|,05:05:40,0.019,0.113,0.168141592920354,|,5.13,3.462,1.48180242634315,|,05:05:40,3.33,3.909,0.851880276285495
|,05:05:41,0.019,0.169,0.112426035502959,|,5.3,3.53,1.5014164305949,|,05:05:41,3.26,4.269,0.763644881705317
|,05:05:42,0.018,0.122,0.147540983606557,|,5.62,3.43,1.63848396501458,|,05:05:42,3.31,3.966,0.834594049420071
|,05:05:43,0.018,0.074,0.243243243243243,|,5.7,3.37,1.69139465875371,|,05:05:43,3.53,3.598,0.981100611450806
|,05:05:44,0.019,0.07,0.271428571428571,|,5.71,3.279,1.741384568466,|,05:05:44,3.68,3.71,0.991913746630728
|,05:05:45,0.019,0.072,0.263888888888889,|,5.67,3.207,1.76800748362956,|,05:05:45,3.76,3.694,1.01786681104494
|,05:05:46,0.018,0.063,0.285714285714286,|,5.62,3.258,1.72498465316145,|,05:05:46,3.72,3.725,0.998657718120805
|,05:05:47,0.019,0.122,0.155737704918033,|,5.52,3.27,1.68807339449541,|,05:05:47,3.87,3.734,1.03642206748795
|,05:05:48,0.019,0.186,0.102150537634409,|,5.3,3.287,1.61241253422574,|,05:05:48,4.08,3.649,1.11811455193204
|,05:05:49,0.018,0.133,0.135338345864662,|,4.8,3.238,1.48239654107474,|,05:05:49,4,3.655,1.09439124487004
|,05:05:50,0.018,0.11,0.163636363636364,|,4.38,3.26,1.34355828220859,|,05:05:50,4.02,3.723,1.07977437550363
|,05:05:51,0.019,0.119,0.159663865546219,|,3.95,3.195,1.23630672926448,|,05:05:51,4.07,3.842,1.05934409161895
|,05:05:52,0.018,0.122,0.147540983606557,|,3.47,3.23,1.07430340557276,|,05:05:52,4.07,3.837,1.060724524368
|,05:05:53,0.019,0.135,0.140740740740741,|,3.59,3.254,1.10325752919484,|,05:05:53,4.25,3.526,1.20533182076007
|,05:05:54,0.018,0.126,0.142857142857143,|,3.78,3.24,1.16666666666667,|,05:05:54,4.32,3.596,1.20133481646274
|,05:05:55,0.018,0.087,0.206896551724138,|,4.16,3.262,1.27529123237278,|,05:05:55,4.35,3.537,1.22985581000848
|,05:05:56,0.019,0.091,0.208791208791209,|,4.77,3.228,1.47769516728625,|,05:05:56,4.33,3.688,1.17407809110629
|,05:05:57,0.018,0.082,0.219512195121951,|,5.16,3.258,1.58379373848987,|,05:05:57,4.33,3.703,1.16932217121253
|,05:05:58,0.018,0.066,0.272727272727273,|,5.09,3.246,1.56808379544054,|,05:05:58,4.42,3.587,1.23222748815166
|,05:05:59,0.019,0.065,0.292307692307692,|,4.72,3.252,1.45141451414514,|,05:05:59,4.32,3.515,1.22901849217639
|,05:06:00,0.02,0.059,0.338983050847458,|,4.95,3.297,1.50136487716106,|,05:06:00,4.22,3.997,1.05579184388291
|,05:06:01,0.02,0.052,0.384615384615385,|,5.18,3.291,1.57398966879368,|,05:06:01,4.15,4.249,0.97670040009414
|,05:06:02,0.019,0.043,0.441860465116279,|,5.7,3.291,1.73199635369189,|,05:06:02,4.41,4.039,1.09185441941075
|,05:06:03,0.018,0.037,0.486486486486486,|,7.04,3.289,2.14046822742475,|,05:06:03,4.84,3.944,1.22718052738337
|,05:06:04,0.019,0.04,0.475,|,7.85,3.281,2.39256324291375,|,05:06:04,5.01,4.161,1.20403749098774
|,05:06:05,0.02,0.043,0.465116279069767,|,7.9,3.293,2.39902824172487,|,05:06:05,5.07,3.795,1.33596837944664
|,05:06:06,0.023,0.039,0.58974358974359,|,7.47,3.27,2.28440366972477,|,05:06:06,4.77,3.618,1.318407960199
|,05:06:07,0.029,0.031,0.935483870967742,|,7.07,3.232,2.1875,|,05:06:07,4.37,3.664,1.19268558951965
|,05:06:08,0.022,0.028,0.785714285714286,|,6.8,3.27,2.07951070336391,|,05:06:08,4.21,3.653,1.15247741582261
|,05:06:09,0.022,0.028,0.785714285714286,|,6.52,3.328,1.95913461538462,|,05:06:09,4.09,3.714,1.10123855681206
|,05:06:10,0.022,0.028,0.785714285714286,|,6.44,3.387,1.90138765869501,|,05:06:10,3.96,3.662,1.08137629710541
|,05:06:11,0.025,0.027,0.925925925925926,|,6.13,3.36,1.82440476190476,|,05:06:11,3.94,3.695,1.06630581867388
|,05:06:12,0.027,0.028,0.964285714285714,|,5.68,3.42,1.66081871345029,|,05:06:12,3.89,3.714,1.04738826063543
|,05:06:13,0.025,0.057,0.43859649122807,|,4.28,3.299,1.2973628372234,|,05:06:13,3.81,3.684,1.03420195439739
|,05:06:14,0.02,0.077,0.25974025974026,|,2.95,3.258,0.905463474524248,|,05:06:14,3.97,3.662,1.08410704533042
|,05:06:15,0.02,0.052,0.384615384615385,|,2.94,3.232,0.909653465346535,|,05:06:15,4.16,3.587,1.15974351826038
|,05:06:16,0.02,0.122,0.163934426229508,|,3.15,3.203,0.9834530128005,|,05:06:16,4.15,3.532,1.17497168742922
|,05:06:17,0.019,0.138,0.13768115942029,|,2.6,3.176,0.818639798488665,|,05:06:17,4.16,3.596,1.15684093437152
|,05:06:18,0.019,0.05,0.38,|,2.19,3.138,0.697896749521989,|,05:06:18,3.78,3.649,1.03590024664292
|,05:06:19,0.021,0.047,0.446808510638298,|,3.27,3.093,1.05722599418041,|,05:06:19,3.77,3.572,1.05543113101904
|,05:06:20,0.022,0.045,0.488888888888889,|,5.72,3.066,1.86562296151337,|,05:06:20,3.76,3.664,1.02620087336245
|,05:06:21,0.023,0.067,0.343283582089552,|,7.67,3.083,2.48783652286734,|,05:06:21,3.79,3.545,1.06911142454161
|,05:06:22,0.022,0.148,0.148648648648649,|,8.6,3.093,2.78047203362431,|,05:06:22,3.96,3.539,1.11896015823679
|,05:06:23,0.023,0.304,0.0756578947368421,|,9.5,3.076,3.08842652795839,|,05:06:23,4.14,3.561,1.1625947767481
|,05:06:24,0.022,0.383,0.0574412532637076,|,9.77,3.111,3.14046930247509,|,05:06:24,4.07,3.528,1.15362811791383
|,05:06:25,0.017,0.301,0.0564784053156146,|,9.42,3.123,3.01633045148895,|,05:06:25,3.96,3.508,1.12884834663626
|,05:06:26,0.019,0.161,0.118012422360248,|,8.9,3.091,2.87932707861533,|,05:06:26,3.82,3.464,1.10277136258661
|,05:06:27,0.019,0.099,0.191919191919192,|,8.35,3.176,2.62909319899244,|,05:06:27,3.95,3.454,1.14360162130863
|,05:06:28,0.02,0.087,0.229885057471264,|,8.6,3.154,2.72669625871909,|,05:06:28,4,3.521,1.13604089747231
|,05:06:29,0.018,0.087,0.206896551724138,|,9.54,3.121,3.05671259211791,|,05:06:29,3.96,3.556,1.11361079865017
|,05:06:30,0.018,0.09,0.2,|,10.8,3.085,3.50081037277147,|,05:06:30,3.85,3.453,1.11497248769186
|,05:06:31,0.019,0.086,0.22093023255814,|,10.8,3.121,3.46042934956745,|,05:06:31,3.58,3.403,1.05201292976785
|,05:06:32,0.019,0.07,0.271428571428571,|,9.39,2.995,3.13522537562604,|,05:06:32,3.45,3.392,1.01709905660377
|,05:06:33,0.018,0.058,0.310344827586207,|,7.5,3.025,2.47933884297521,|,05:06:33,3.36,3.368,0.997624703087886
|,05:06:34,0.019,0.054,0.351851851851852,|,6.41,3.088,2.07577720207254,|,05:06:34,3.37,3.355,1.00447093889717
|,05:06:35,0.02,0.049,0.408163265306122,|,5.78,3.097,1.86632224733613,|,05:06:35,3.44,3.409,1.00909357582869
|,05:06:36,0.018,0.048,0.375,|,4.82,3.072,1.56901041666667,|,05:06:36,3.45,3.467,0.995096625324488
|,05:06:37,0.018,0.048,0.375,|,4.41,3.06,1.44117647058824,|,05:06:37,3.5,3.425,1.02189781021898
|,05:06:38,0.018,0.045,0.4,|,4.18,3.078,1.35802469135802,|,05:06:38,3.66,3.423,1.0692375109553
|,05:06:39,0.019,0.048,0.395833333333333,|,3.73,3.07,1.21498371335505,|,05:06:39,3.88,3.377,1.14894877109861
|,05:06:40,0.019,0.058,0.327586206896552,|,3.26,3.076,1.05981794538361,|,05:06:40,3.87,3.346,1.15660490137478
|,05:06:41,0.022,0.091,0.241758241758242,|,3.18,3.037,1.04708594007244,|,05:06:41,3.73,3.366,1.10814022578728
|,05:06:42,0.023,0.123,0.186991869918699,|,3.41,3.06,1.11437908496732,|,05:06:42,3.72,3.397,1.09508389755667
|,05:06:43,0.02,0.222,0.0900900900900901,|,3.28,3.072,1.06770833333333,|,05:06:43,3.81,3.377,1.12822031388807
|,05:06:44,0.02,0.232,0.0862068965517241,|,4.03,3.087,1.30547457078069,|,05:06:44,3.93,3.346,1.17453676031082
|,05:06:45,0.021,0.117,0.179487179487179,|,4.31,3.113,1.38451654352714,|,05:06:45,3.99,3.289,1.21313469139556
|,05:06:46,0.02,0.089,0.224719101123596,|,4.25,3.146,1.35092180546726,|,05:06:46,3.99,3.353,1.18997912317328
|,05:06:47,0.021,0.101,0.207920792079208,|,4.27,3.087,1.38321995464853,|,05:06:47,3.99,3.407,1.17111828588201
|,05:06:48,0.022,0.152,0.144736842105263,|,4.35,3.046,1.42810242941563,|,05:06:48,3.96,3.429,1.15485564304462
|,05:06:49,0.021,0.152,0.138157894736842,|,5.15,3.072,1.67643229166667,|,05:06:49,3.7,3.359,1.10151830902054
|,05:06:50,0.022,0.146,0.150684931506849,|,5.12,2.919,1.75402535114765,|,05:06:50,3.37,3.318,1.01567209162146
|,05:06:51,0.022,0.102,0.215686274509804,|,3.95,2.833,1.39428168019767,|,05:06:51,3.26,3.351,0.972843927185915
|,05:06:52,0.023,0.086,0.267441860465116,|,3.47,2.888,1.20152354570637,|,05:06:52,3.2,3.416,0.936768149882904
|,05:06:53,0.023,0.067,0.343283582089552,|,2.87,2.952,0.972222222222222,|,05:06:53,3.2,3.561,0.89862398202752
|,05:06:54,0.022,0.055,0.4,|,2.77,2.923,0.94765651727677,|,05:06:54,3.17,3.458,0.916714864083285
|,05:06:55,0.026,0.05,0.52,|,3.29,2.878,1.14315496872828,|,05:06:55,3.14,3.263,0.962304627643273
|,05:06:56,0.03,0.049,0.612244897959184,|,3.77,2.809,1.34211463154147,|,05:06:56,3.27,3.296,0.992111650485437
|,05:06:57,0.031,0.053,0.584905660377358,|,4.33,2.715,1.59484346224678,|,05:06:57,3.44,3.333,1.03210321032103
|,05:06:58,0.028,0.094,0.297872340425532,|,4.58,2.668,1.71664167916042,|,05:06:58,3.52,3.291,1.0695837131571
|,05:06:59,0.028,0.159,0.176100628930818,|,4.37,2.682,1.62938105891126,|,05:06:59,3.84,3.254,1.180086047941
|,05:07:00,0.026,0.175,0.148571428571429,|,3.93,2.703,1.45394006659267,|,05:07:00,4.2,3.361,1.24962808687891
|,05:07:01,0.023,0.161,0.142857142857143,|,3.63,2.68,1.3544776119403,|,05:07:01,4.59,3.548,1.29368658399098
|,05:07:02,0.022,0.115,0.191304347826087,|,4.15,2.66,1.56015037593985,|,05:07:02,4.81,3.517,1.36764287745237
|,05:07:03,0.022,0.096,0.229166666666667,|,3.93,2.643,1.48694665153235,|,05:07:03,5.07,3.396,1.49293286219081
|,05:07:04,0.022,0.084,0.261904761904762,|,3.68,2.584,1.42414860681115,|,05:07:04,5.23,3.357,1.55793863568662
|,05:07:05,0.021,0.076,0.276315789473684,|,3.77,2.582,1.46010844306739,|,05:07:05,5.3,3.335,1.58920539730135
|,05:07:06,0.021,0.083,0.253012048192771,|,4.36,2.545,1.71316306483301,|,05:07:06,5.37,3.32,1.61746987951807
|,05:07:07,0.021,0.078,0.269230769230769,|,4.92,2.566,1.91738113795791,|,05:07:07,5.38,3.284,1.63824604141291
|,05:07:08,0.021,0.059,0.355932203389831,|,5.22,2.611,1.99923400995787,|,05:07:08,5.53,3.381,1.63561076604555
|,05:07:09,0.02,0.061,0.327868852459016,|,5,2.604,1.92012288786482,|,05:07:09,5.65,3.386,1.66863555818074
|,05:07:10,0.021,0.062,0.338709677419355,|,4.06,2.588,1.56877897990726,|,05:07:10,5.68,3.388,1.67650531286895
|,05:07:11,0.021,0.054,0.388888888888889,|,3.01,2.619,1.14929362352043,|,05:07:11,5.71,3.269,1.74671153257877
|,05:07:12,0.02,0.051,0.392156862745098,|,2.54,2.615,0.97131931166348,|,05:07:12,5.8,3.245,1.78736517719569
|,05:07:13,0.019,0.06,0.316666666666667,|,2.78,2.613,1.06391121316494,|,05:07:13,5.79,3.25,1.78153846153846
|,05:07:14,0.019,0.065,0.292307692307692,|,2.88,2.57,1.12062256809339,|,05:07:14,5.6,3.25,1.72307692307692
|,05:07:15,0.018,0.061,0.295081967213115,|,2.52,2.562,0.983606557377049,|,05:07:15,5.68,3.28,1.73170731707317
|,05:07:16,0.018,0.059,0.305084745762712,|,2.58,2.592,0.99537037037037,|,05:07:16,5.71,3.309,1.72559685705651
|,05:07:17,0.019,0.068,0.279411764705882,|,2.57,2.645,0.97164461247637,|,05:07:17,5.71,3.469,1.64600749495532
|,05:07:18,0.019,0.082,0.231707317073171,|,1.91,2.672,0.714820359281437,|,05:07:18,5.61,3.46,1.62138728323699
|,05:07:19,0.018,0.098,0.183673469387755,|,1.86,2.656,0.700301204819277,|,05:07:19,5.48,3.515,1.55903271692745
|,05:07:20,0.019,0.12,0.158333333333333,|,1.74,2.59,0.671814671814672,|,05:07:20,5.39,3.3,1.63333333333333
|,05:07:21,0.019,0.111,0.171171171171171,|,1.57,2.605,0.602687140115163,|,05:07:21,5.49,3.272,1.6778728606357
|,05:07:22,0.02,0.094,0.212765957446809,|,1.6,2.599,0.615621392843401,|,05:07:22,5.54,3.524,1.57207718501703
|,05:07:23,0.021,0.081,0.259259259259259,|,1.61,2.601,0.618992695117263,|,05:07:23,5.8,3.449,1.68164685416063
|,05:07:24,0.021,0.075,0.28,|,1.74,2.547,0.683156654888104,|,05:07:24,5.86,3.561,1.6456051670879
|,05:07:25,0.022,0.071,0.309859154929577,|,2.02,2.507,0.80574391703231,|,05:07:25,5.87,3.605,1.62829403606103
|,05:07:26,0.022,0.066,0.333333333333333,|,2.07,2.498,0.828662930344275,|,05:07:26,5.69,3.651,1.55847712955355
|,05:07:27,0.024,0.066,0.363636363636364,|,1.81,2.482,0.729250604351329,|,05:07:27,5.42,3.648,1.48574561403509
|,05:07:28,0.025,0.069,0.36231884057971,|,1.57,2.482,0.632554391619662,|,05:07:28,5.41,3.754,1.4411294619073
|,05:07:29,0.024,0.063,0.380952380952381,|,1.42,2.455,0.578411405295316,|,05:07:29,5.4,3.69,1.46341463414634
|,05:07:30,0.022,0.058,0.379310344827586,|,1.4,2.417,0.57923045097228,|,05:07:30,4.99,3.565,1.39971949509116
|,05:07:31,0.023,0.058,0.396551724137931,|,1.42,2.392,0.593645484949833,|,05:07:31,4.76,3.736,1.27408993576017
|,05:07:32,0.025,0.066,0.378787878787879,|,1.55,2.386,0.649622799664711,|,05:07:32,4.7,3.642,1.29049972542559
|,05:07:33,0.024,0.073,0.328767123287671,|,2.32,2.37,0.978902953586498,|,05:07:33,4.63,3.596,1.28754171301446
|,05:07:34,0.025,0.084,0.297619047619048,|,3.25,2.361,1.37653536637018,|,05:07:34,4.59,3.743,1.22628907293615
|,05:07:35,0.026,0.099,0.262626262626263,|,3.41,2.349,1.4516815666241,|,05:07:35,4.68,3.697,1.26589126318637
|,05:07:36,0.028,0.132,0.212121212121212,|,3.09,2.384,1.29614093959732,|,05:07:36,4.81,3.734,1.28816282806642
|,05:07:37,0.029,0.138,0.210144927536232,|,2.99,2.376,1.25841750841751,|,05:07:37,4.77,3.762,1.26794258373206
|,05:07:38,0.023,0.119,0.19327731092437,|,3.45,2.353,1.46621334466638,|,05:07:38,5.06,3.734,1.3551151580075
|,05:07:39,0.022,0.123,0.178861788617886,|,3.79,2.345,1.61620469083156,|,05:07:39,5.37,3.594,1.49415692821369
|,05:07:40,0.028,0.107,0.261682242990654,|,3.34,2.339,1.42796066695169,|,05:07:40,5.62,3.627,1.54948993658671
|,05:07:41,0.038,0.088,0.431818181818182,|,2.87,2.317,1.23867069486405,|,05:07:41,6.06,3.548,1.70800450958286
|,05:07:42,0.038,0.084,0.452380952380952,|,2.92,2.36,1.23728813559322,|,05:07:42,6.09,3.649,1.66895039736914
|,05:07:43,0.03,0.083,0.36144578313253,|,3.28,2.358,1.39100932994063,|,05:07:43,5.76,3.578,1.60983789826719
|,05:07:44,0.026,0.079,0.329113924050633,|,3.23,2.343,1.37857447716603,|,05:07:44,5.66,3.594,1.5748469671675
|,05:07:45,0.025,0.092,0.271739130434783,|,2.99,2.366,1.26373626373626,|,05:07:45,5.64,3.543,1.59187129551228
|,05:07:46,0.023,0.148,0.155405405405405,|,2.74,2.323,1.17950925527335,|,05:07:46,5.6,3.495,1.60228898426323
|,05:07:47,0.022,0.265,0.0830188679245283,|,2.82,2.343,1.20358514724712,|,05:07:47,5.67,3.565,1.59046283309958
|,05:07:48,0.021,0.266,0.0789473684210526,|,2.98,2.311,1.28948507139766,|,05:07:48,5.76,3.519,1.63682864450128
|,05:07:49,0.021,0.385,0.0545454545454545,|,2.95,2.276,1.29613356766257,|,05:07:49,5.73,3.686,1.55453065653825
|,05:07:50,0.02,0.374,0.053475935828877,|,3.18,2.298,1.38381201044386,|,05:07:50,5.9,3.469,1.70077832228308
|,05:07:51,0.02,0.403,0.0496277915632754,|,3.31,2.315,1.42980561555076,|,05:07:51,5.88,3.655,1.60875512995896
|,05:07:52,0.021,0.463,0.0453563714902808,|,3.13,2.318,1.35030198446937,|,05:07:52,5.53,3.508,1.57639680729761
|,05:07:53,0.02,0.413,0.0484261501210654,|,3.01,2.337,1.28797603765511,|,05:07:53,5.23,3.418,1.53013458162668
|,05:07:54,0.019,0.371,0.0512129380053908,|,3.5,2.343,1.49381135296628,|,05:07:54,5.24,3.392,1.54481132075472
|,05:07:55,0.019,0.537,0.0353817504655493,|,3.5,2.325,1.50537634408602,|,05:07:55,5.12,3.486,1.46873207114171
|,05:07:56,0.019,1.68,0.0113095238095238,|,3.29,2.331,1.41141141141141,|,05:07:56,4.99,3.44,1.45058139534884
|,05:07:57,0.018,3.95,0.00455696202531646,|,2.92,2.319,1.25916343251401,|,05:07:57,5.16,3.442,1.49912841371296
|,05:07:58,0.018,5.58,0.0032258064516129,|,2.43,2.28,1.06578947368421,|,05:07:58,5.28,3.372,1.56583629893238
|,05:07:59,0.018,8.09,0.00222496909765142,|,2.35,2.274,1.03342128408091,|,05:07:59,5.39,3.412,1.57971864009379
|,05:08:00,0.018,8.15,0.00220858895705521,|,2.5,2.286,1.09361329833771,|,05:08:00,5.23,3.41,1.53372434017595
|,05:08:01,0.019,8.17,0.00232558139534884,|,2.53,2.262,1.1184792219275,|,05:08:01,5.34,3.456,1.54513888888889
|,05:08:02,0.019,8.61,0.00220673635307782,|,2.61,2.276,1.14674868189807,|,05:08:02,5.6,3.497,1.60137260509008
|,05:08:03,0.017,9.47,0.00179514255543823,|,2.61,2.274,1.14775725593668,|,05:08:03,5.77,3.493,1.65187517892929
|,05:08:04,0.019,9.56,0.00198744769874477,|,2.37,2.266,1.04589585172109,|,05:08:04,5.55,3.374,1.64493183165382
|,05:08:05,0.021,10.4,0.00201923076923077,|,1.95,2.264,0.8613074204947,|,05:08:05,5.3,3.361,1.57691163344243
|,05:08:06,0.02,11.1,0.0018018018018018,|,1.87,2.237,0.835940992400536,|,05:08:06,5.39,3.432,1.57051282051282
|,05:08:07,0.019,11.1,0.00171171171171171,|,2.37,2.27,1.04405286343612,|,05:08:07,5.23,3.493,1.49728027483539
|,05:08:08,0.021,11.4,0.00184210526315789,|,2.64,2.202,1.19891008174387,|,05:08:08,5.17,3.519,1.46916737709577
|,05:08:09,0.02,11,0.00181818181818182,|,2.8,2.194,1.27620783956244,|,05:08:09,5.12,3.39,1.51032448377581
|,05:08:10,0.022,10.6,0.00207547169811321,|,3.1,2.214,1.40018066847335,|,05:08:10,5.06,3.285,1.54033485540335
|,05:08:11,0.038,10.9,0.00348623853211009,|,3.45,2.288,1.50786713286713,|,05:08:11,5.03,3.359,1.49746948496576
|,05:08:12,0.06,10.8,0.00555555555555555,|,3.73,2.272,1.64172535211268,|,05:08:12,5,3.313,1.50920615756112
|,05:08:13,0.061,11.1,0.0054954954954955,|,3.84,2.388,1.60804020100503,|,05:08:13,5.03,3.263,1.54152620288078
|,05:08:14,0.104,11.4,0.00912280701754386,|,3.72,2.39,1.55648535564854,|,05:08:14,4.96,3.283,1.51081328053609
|,05:08:15,0.158,11.2,0.0141071428571429,|,3.67,2.314,1.58599827139153,|,05:08:15,4.89,3.282,1.48994515539305
|,05:08:16,0.239,11.5,0.0207826086956522,|,3.87,2.353,1.64470888227794,|,05:08:16,4.95,3.293,1.50318858184027
|,05:08:17,0.223,12,0.0185833333333333,|,4.31,2.355,1.83014861995754,|,05:08:17,5.04,3.267,1.54269972451791
|,05:08:18,0.108,11,0.00981818181818182,|,4.78,2.419,1.97602315006201,|,05:08:18,5.08,3.287,1.54548220261637
|,05:08:19,0.07,12.1,0.00578512396694215,|,5.17,2.366,2.18512256973795,|,05:08:19,5.25,3.329,1.57705016521478
|,05:08:20,0.056,12.8,0.004375,|,5.16,2.335,2.20985010706638,|,05:08:20,5.47,3.289,1.66311948920645
|,05:08:21,0.052,12.6,0.00412698412698413,|,5.12,2.36,2.16949152542373,|,05:08:21,5.46,3.221,1.69512573734865
|,05:08:22,0.049,11.9,0.00411764705882353,|,4.97,2.374,2.09351305812974,|,05:08:22,5.56,3.221,1.72617199627445
|,05:08:23,0.057,11.5,0.00495652173913043,|,4.2,2.337,1.79717586649551,|,05:08:23,5.77,3.302,1.74742580254391
|,05:08:24,0.06,11.3,0.00530973451327434,|,3.72,2.345,1.5863539445629,|,05:08:24,5.6,3.289,1.70264518090605
|,05:08:25,0.076,10.3,0.00737864077669903,|,4.03,2.38,1.69327731092437,|,05:08:25,5.46,3.331,1.63914740318223
|,05:08:26,0.13,11.2,0.0116071428571429,|,3.7,2.423,1.52703260420966,|,05:08:26,5.47,3.315,1.6500754147813
|,05:08:27,0.168,11,0.0152727272727273,|,3.71,2.439,1.52111521115211,|,05:08:27,5.48,3.344,1.63875598086124
|,05:08:28,0.221,9.92,0.0222782258064516,|,4.6,2.431,1.89222542163719,|,05:08:28,5.51,3.377,1.63162570328694
|,05:08:29,0.697,9.27,0.0751887810140237,|,5.01,2.388,2.09798994974874,|,05:08:29,5.47,3.434,1.592894583576
|,05:08:30,1.97,8.7,0.226436781609195,|,5.03,2.39,2.10460251046025,|,05:08:30,5.66,3.412,1.6588511137163
|,05:08:31,3.02,8.86,0.340857787810384,|,4.81,2.335,2.05995717344754,|,05:08:31,5.72,3.361,1.70187444213032
|,05:08:32,4.34,9.74,0.445585215605749,|,4.53,2.398,1.88907422852377,|,05:08:32,5.71,3.517,1.6235427921524
|,05:08:33,3.66,11.1,0.32972972972973,|,4.41,2.357,1.87102248621129,|,05:08:33,5.77,3.499,1.64904258359531
|,05:08:34,1.2,10.3,0.116504854368932,|,4.3,2.368,1.81587837837838,|,05:08:34,5.76,3.664,1.57205240174672
